"Date","Price","Open","High","Low","Vol.","Change %"
"11/20/2012","407.50","406.00","407.50","406.00","","0.12%"
"11/19/2012","407.00","406.00","407.00","406.00","","0.00%"
"11/16/2012","407.00","406.50","407.50","406.00","","0.00%"
"11/15/2012","407.00","406.50","408.50","406.00","","-0.12%"
"11/14/2012","407.50","408.50","409.50","406.50","","-0.37%"
"11/13/2012","409.00","409.00","410.00","408.00","","-0.12%"
"11/12/2012","409.50","408.50","409.75","408.50","","-0.06%"
"11/09/2012","409.75","405.00","410.00","405.00","","0.92%"
"11/08/2012","406.00","405.00","406.00","405.00","","0.00%"
"11/07/2012","406.00","405.00","406.00","405.00","","0.00%"
"11/06/2012","406.00","405.00","406.00","405.00","","0.00%"
"11/05/2012","406.00","406.00","407.00","405.00","","0.00%"
"11/02/2012","406.00","405.25","406.25","405.00","","0.12%"
"11/01/2012","405.50","405.00","406.00","404.50","","-0.12%"
"10/31/2012","406.00","405.00","406.00","405.00","","0.06%"
"10/30/2012","405.75","405.00","406.00","404.75","","-0.06%"
"10/29/2012","406.00","404.00","406.00","404.00","","0.25%"
"10/26/2012","405.00","404.00","405.00","404.00","","-0.06%"
"10/25/2012","405.25","404.00","405.25","404.00","","-0.06%"
"10/24/2012","405.50","404.50","405.50","404.50","","0.00%"
"10/23/2012","405.50","405.00","406.25","404.50","","-0.06%"
"10/22/2012","405.75","405.00","406.50","404.50","","0.06%"
"10/19/2012","405.50","404.00","406.00","404.00","","0.00%"
"10/18/2012","405.50","405.00","406.00","404.50","","-0.06%"
"10/17/2012","405.75","405.50","406.50","404.00","","-0.31%"
"10/16/2012","407.00","407.50","408.50","406.00","","-0.37%"
"10/15/2012","408.50","407.00","408.50","407.00","","0.00%"
"10/12/2012","408.50","406.00","408.50","406.00","","0.37%"
"10/11/2012","407.00","405.50","407.00","405.50","","0.12%"
"10/10/2012","406.50","405.50","408.50","405.50","","-0.49%"
"10/09/2012","408.50","407.50","408.50","407.50","","0.00%"
"10/08/2012","408.50","407.50","408.50","407.50","","0.00%"
"10/05/2012","408.50","407.50","408.50","407.50","","0.00%"
"10/04/2012","408.50","407.50","408.50","407.50","","0.00%"
"10/03/2012","408.50","407.50","408.50","407.50","","0.00%"
"10/02/2012","408.50","407.50","408.50","407.00","","0.12%"
"10/01/2012","408.00","404.50","408.00","404.50","","0.25%"
"09/28/2012","407.00","405.00","407.00","404.50","","0.37%"
"09/27/2012","405.50","404.50","405.50","404.50","","0.00%"
"09/26/2012","405.50","404.50","406.00","404.50","","-0.12%"
"09/25/2012","406.00","406.50","407.50","405.00","","-0.37%"
"09/24/2012","407.50","406.50","407.50","406.50","","0.00%"
"09/21/2012","407.50","406.50","407.50","406.50","","0.00%"
"09/20/2012","407.50","405.75","407.50","405.75","","0.18%"
"09/19/2012","406.75","407.00","408.00","405.75","","-0.37%"
"09/18/2012","408.25","407.00","408.25","407.00","","0.00%"
"09/17/2012","408.25","407.00","408.25","407.00","","0.06%"
"09/14/2012","408.00","407.00","409.00","407.00","","-0.12%"
"09/13/2012","408.50","408.50","409.50","407.00","","-0.24%"
"09/12/2012","409.50","409.50","411.00","408.50","","-0.24%"
"09/11/2012","410.50","411.00","412.50","409.50","","-0.36%"
"09/10/2012","412.00","411.50","412.50","411.00","","0.06%"
"09/07/2012","411.75","411.50","412.25","411.00","","-0.18%"
"09/06/2012","412.50","411.00","412.50","409.50","","0.00%"
"09/05/2012","412.50","408.00","412.50","408.00","","0.67%"
"09/04/2012","409.75","408.00","409.75","408.00","","0.06%"
"09/03/2012","409.50","407.00","409.50","407.00","","0.24%"
"08/31/2012","408.50","407.00","409.00","407.00","","-0.12%"
"08/30/2012","409.00","408.50","409.50","408.00","","-0.06%"
"08/29/2012","409.25","408.50","409.25","408.50","","-0.18%"
"08/28/2012","410.00","408.50","410.00","408.50","","0.00%"
"08/27/2012","410.00","408.50","410.50","408.00","","0.24%"
"08/24/2012","409.00","408.50","409.50","408.00","","-0.06%"
"08/23/2012","409.25","408.50","409.75","408.00","","-0.06%"
"08/22/2012","409.50","409.00","410.50","408.50","","-0.12%"
"08/21/2012","410.00","410.00","411.00","409.00","","-0.24%"
"08/20/2012","411.00","410.00","411.50","410.00","","-0.12%"
"08/17/2012","411.50","410.50","412.00","410.00","","0.12%"
"08/16/2012","411.00","410.00","411.00","410.00","","0.00%"
"08/15/2012","411.00","410.00","411.50","410.00","","-0.12%"
"08/14/2012","411.50","413.50","414.50","410.50","","-0.78%"
"08/13/2012","414.75","413.50","414.75","412.00","","0.42%"
"08/10/2012","413.00","411.50","414.50","411.50","","-0.42%"
"08/09/2012","414.75","413.50","414.75","413.50","","0.00%"
"08/08/2012","414.75","414.00","415.25","413.50","","0.00%"
"08/07/2012","414.75","412.50","414.75","412.50","","0.30%"
"08/06/2012","413.50","409.50","413.50","409.50","","0.61%"
"08/03/2012","411.00","408.50","411.00","408.00","","0.49%"
"08/02/2012","409.00","408.00","409.00","408.00","","0.00%"
"08/01/2012","409.00","407.50","409.00","407.50","","0.12%"
"07/31/2012","408.50","406.50","408.50","406.50","","0.25%"
"07/30/2012","407.50","406.00","411.00","406.00","","-0.97%"
"07/27/2012","411.50","410.00","411.50","410.00","","0.00%"
"07/26/2012","411.50","410.00","411.50","410.00","","0.73%"
"07/25/2012","408.50","408.00","411.00","407.50","","0.00%"
"07/24/2012","408.50","409.00","411.00","407.50","","-0.49%"
"07/23/2012","410.50","410.50","412.00","409.50","","-0.36%"
"07/20/2012","412.00","410.00","412.50","410.00","","-0.06%"
"07/19/2012","412.25","410.00","412.25","410.00","","0.06%"
"07/18/2012","412.00","411.50","412.50","410.00","","0.12%"
"07/17/2012","411.50","410.00","411.50","410.00","","0.00%"
"07/16/2012","411.50","410.00","413.50","410.00","","-0.48%"
"07/13/2012","413.50","410.00","413.50","410.00","","0.49%"
"07/12/2012","411.50","412.00","415.00","410.50","","-0.48%"
"07/11/2012","413.50","416.50","418.00","412.00","","-1.02%"
"07/10/2012","417.75","417.00","418.25","416.50","","-0.18%"
"07/09/2012","418.50","418.00","419.00","417.00","","0.00%"
"07/06/2012","418.50","417.50","418.50","417.50","","0.00%"
"07/05/2012","418.50","417.50","418.50","417.50","","-0.12%"
"07/04/2012","419.00","417.50","419.05","417.50","","0.00%"
"07/03/2012","419.00","417.25","419.00","417.25","","0.00%"
"07/02/2012","419.00","417.00","419.00","417.00","","0.21%"
"06/29/2012","418.12","416.75","418.12","416.75","","0.03%"
"06/28/2012","418.00","417.00","418.00","417.00","","0.00%"
"06/27/2012","418.00","416.00","418.00","416.00","","0.00%"
"06/26/2012","418.00","417.00","418.00","416.00","","0.00%"
"06/25/2012","418.00","418.00","419.50","417.00","","-0.18%"
"06/22/2012","418.75","416.50","419.25","416.50","","-0.06%"
"06/21/2012","419.00","416.50","419.00","416.00","","0.84%"
"06/20/2012","415.50","415.00","416.50","414.50","","0.00%"
"06/19/2012","415.50","414.50","416.00","412.00","","0.12%"
"06/18/2012","415.00","414.00","416.00","413.75","","-0.24%"
"06/15/2012","416.00","415.00","416.00","415.00","","0.54%"
"06/14/2012","413.75","414.00","416.75","411.50","","0.30%"
"06/13/2012","412.50","414.00","415.00","411.50","","0.00%"
"06/12/2012","412.50","413.00","414.00","411.50","","0.00%"
"06/11/2012","412.50","412.00","413.00","410.75","","0.06%"
"06/08/2012","412.25","410.50","413.25","410.50","","-0.06%"
"06/07/2012","412.50","412.00","413.00","411.00","","-0.30%"
"06/06/2012","413.75","410.50","413.75","410.50","","1.16%"
"06/05/2012","409.00","407.50","411.00","407.50","","0.00%"
"06/04/2012","409.00","406.50","409.00","404.00","","0.18%"
"06/01/2012","408.25","406.50","408.25","404.00","","0.55%"
"05/31/2012","406.00","404.00","406.00","404.00","","-0.12%"
"05/30/2012","406.50","404.50","407.00","404.50","","-0.25%"
"05/29/2012","407.50","404.50","409.50","404.25","","0.00%"
"05/28/2012","407.50","405.00","407.50","405.00","","0.06%"
"05/25/2012","407.25","404.00","409.75","404.00","","0.80%"
"05/24/2012","404.00","402.00","404.00","402.00","","0.25%"
"05/23/2012","403.00","401.00","403.00","400.50","","0.47%"
"05/22/2012","401.12","400.50","402.62","399.50","","-0.09%"
"05/21/2012","401.50","399.00","401.50","397.00","","0.88%"
"05/18/2012","398.00","397.00","398.00","395.75","","0.25%"
"05/17/2012","397.00","396.75","397.75","395.75","","0.00%"
"05/16/2012","397.00","394.50","397.75","394.50","","0.25%"
"05/15/2012","396.00","395.50","396.75","394.75","","0.00%"
"05/14/2012","396.00","393.50","396.00","390.00","","0.64%"
"05/11/2012","393.50","392.50","393.50","392.50","","-0.03%"
"05/10/2012","393.62","392.00","394.12","392.00","","0.54%"
"05/09/2012","391.50","390.00","391.50","390.00","","0.00%"
"05/08/2012","391.50","391.50","394.00","390.00","","-0.25%"
"05/07/2012","392.50","391.00","392.50","391.00","","0.06%"
"05/04/2012","392.25","391.00","392.75","390.00","","0.06%"
"05/03/2012","392.00","391.00","392.00","390.00","","0.13%"
"05/02/2012","391.50","391.00","393.00","390.00","","-0.19%"
"05/01/2012","392.25","391.25","392.25","391.25","","0.00%"
"04/30/2012","392.25","391.25","392.50","391.25","","-0.06%"
"04/27/2012","392.50","391.25","392.75","391.25","","0.00%"
"04/26/2012","392.50","391.50","393.00","389.50","","0.00%"
"04/25/2012","392.50","391.50","392.50","391.50","","0.00%"
"04/24/2012","392.50","391.50","392.50","391.50","","0.00%"
"04/23/2012","392.50","392.00","393.00","391.00","","0.00%"
"04/20/2012","392.50","392.50","393.50","391.50","","-0.25%"
"04/19/2012","393.50","392.50","394.00","391.50","","0.25%"
"04/18/2012","392.50","392.00","393.00","391.50","","0.00%"
"04/17/2012","392.50","391.50","392.50","391.00","","0.00%"
"04/16/2012","392.50","392.00","393.00","391.25","","0.13%"
"04/13/2012","392.00","392.00","393.00","391.00","","0.00%"
"04/12/2012","392.00","391.50","392.50","391.00","","0.00%"
"04/11/2012","392.00","390.50","392.00","390.50","","0.13%"
"04/10/2012","391.50","390.50","392.00","390.50","","0.00%"
"04/09/2012","391.50","390.50","391.50","390.50","","0.00%"
"04/06/2012","391.50","390.00","391.50","390.00","","0.13%"
"04/05/2012","391.00","390.00","392.00","390.00","","0.00%"
"04/04/2012","391.00","390.50","392.00","389.50","","-0.13%"
"04/03/2012","391.50","390.50","392.00","390.50","","0.00%"
"04/02/2012","391.50","390.00","391.50","388.75","","0.00%"
"03/30/2012","391.50","390.00","391.50","390.00","","0.13%"
"03/29/2012","391.00","389.50","391.00","389.50","","0.13%"
"03/28/2012","390.50","389.50","390.50","389.00","","0.13%"
"03/27/2012","390.00","388.50","390.50","388.00","","0.26%"
"03/26/2012","389.00","388.00","389.00","386.50","","0.26%"
"03/23/2012","388.00","387.50","388.50","386.50","","0.00%"
"03/22/2012","388.00","387.00","388.00","386.50","","0.00%"
"03/21/2012","388.00","387.00","388.50","386.50","","0.13%"
"03/20/2012","387.50","388.00","389.00","386.50","","-0.16%"
"03/19/2012","388.12","387.25","388.88","387.00","","-0.10%"
"03/16/2012","388.50","387.50","389.00","387.50","","-0.13%"
"03/15/2012","389.00","388.25","390.00","387.75","","-0.13%"
"03/14/2012","389.50","388.25","390.50","388.25","","-0.13%"
"03/13/2012","390.00","389.50","390.50","387.50","","0.00%"
"03/12/2012","390.00","389.00","390.00","388.75","","0.00%"
"03/09/2012","390.00","389.00","390.00","389.00","","0.00%"
"03/08/2012","390.00","389.00","390.00","389.00","","0.00%"
"03/07/2012","390.00","389.00","390.50","388.00","","0.00%"
"03/06/2012","390.00","388.50","390.00","388.00","","0.26%"
"03/05/2012","389.00","388.00","389.50","388.00","","0.00%"
"03/02/2012","389.00","387.50","389.00","387.50","","0.00%"
"03/01/2012","389.00","387.75","389.00","387.75","","0.00%"
"02/29/2012","389.00","387.50","389.00","387.50","","0.13%"
"02/28/2012","388.50","387.00","389.00","387.00","","0.03%"
"02/27/2012","388.38","388.00","389.12","387.00","","-0.16%"
"02/24/2012","389.00","388.00","389.25","388.00","","-0.13%"
"02/23/2012","389.50","388.50","389.50","388.00","","-0.13%"
"02/22/2012","390.00","388.50","390.00","388.00","","0.13%"
"02/21/2012","389.50","388.00","389.50","388.00","","0.00%"
"02/20/2012","389.50","388.00","389.50","387.50","","0.13%"
"02/17/2012","389.00","388.50","389.50","388.00","","0.00%"
"02/16/2012","389.00","388.50","389.50","388.00","","-0.13%"
"02/15/2012","389.50","388.00","389.50","387.50","","0.32%"
"02/14/2012","388.25","386.50","388.25","386.50","","-0.06%"
"02/13/2012","388.50","387.00","388.50","387.00","","0.00%"
"02/10/2012","388.50","387.50","388.50","387.50","","0.00%"
"02/09/2012","388.50","388.00","389.50","387.00","","-0.13%"
"02/08/2012","389.00","388.00","389.00","387.50","","0.26%"
"02/07/2012","388.00","387.00","388.50","387.00","","0.00%"
"02/06/2012","388.00","387.50","389.50","386.50","","-0.26%"
"02/03/2012","389.00","388.00","389.00","387.50","","0.00%"
"02/02/2012","389.00","386.00","389.00","385.50","","0.39%"
"02/01/2012","387.50","386.00","388.50","386.00","","0.13%"
"01/31/2012","387.00","387.50","388.50","386.00","","-0.06%"
"01/30/2012","387.25","387.50","388.25","386.50","","0.00%"
"01/27/2012","387.25","385.00","388.25","385.00","","0.19%"
"01/26/2012","386.50","386.00","388.50","385.50","","-0.10%"
"01/25/2012","386.88","386.50","388.38","386.00","","-0.16%"
"01/24/2012","387.50","386.00","388.50","382.00","","-0.26%"
"01/23/2012","388.50","387.00","388.50","387.00","","0.13%"
"01/20/2012","388.00","386.50","388.50","386.00","","0.13%"
"01/19/2012","387.50","385.50","388.50","385.50","","0.00%"
"01/18/2012","387.50","387.50","388.50","386.50","","-0.26%"
"01/17/2012","388.50","388.00","389.00","387.50","","-0.13%"
"01/16/2012","389.00","388.00","389.50","387.00","","0.00%"
"01/13/2012","389.00","387.50","389.00","386.00","","0.00%"
"01/12/2012","389.00","387.00","389.00","383.00","","0.13%"
"01/11/2012","388.50","387.00","388.50","383.00","","0.13%"
"01/10/2012","388.00","385.00","388.00","383.00","","0.26%"
"01/09/2012","387.00","385.50","387.50","383.00","","0.65%"
"01/06/2012","384.50","383.00","384.50","383.00","","0.00%"
"01/05/2012","384.50","383.00","384.50","383.00","","0.00%"
"01/04/2012","384.50","383.00","384.50","383.00","","0.00%"
"01/03/2012","384.50","383.00","384.50","383.00","","0.00%"
"01/02/2012","384.50","383.00","386.50","383.00","","-0.39%"
"12/30/2011","386.00","383.00","386.00","383.00","","0.13%"
"12/29/2011","385.50","383.50","385.50","383.00","","-0.13%"
"12/28/2011","386.00","384.50","387.50","383.00","","-0.39%"
"12/27/2011","387.50","383.00","387.50","383.00","","0.65%"
"12/26/2011","385.00","383.00","385.00","381.00","","0.26%"
"12/23/2011","384.00","381.50","385.00","381.00","","0.20%"
"12/22/2011","383.25","381.00","384.75","381.00","","0.07%"
"12/21/2011","383.00","381.00","383.00","380.00","","0.20%"
"12/20/2011","382.25","380.00","382.75","380.00","","0.07%"
"12/19/2011","382.00","381.00","382.55","380.00","","-0.03%"
"12/16/2011","382.10","380.00","382.60","380.00","","-0.13%"
"12/15/2011","382.60","381.50","382.60","380.00","","0.16%"
"12/14/2011","382.00","380.50","382.50","380.50","","0.00%"
"12/13/2011","382.00","381.00","382.00","379.50","","0.00%"
"12/12/2011","382.00","382.50","384.00","381.00","","-0.26%"
"12/09/2011","383.00","381.50","384.00","381.50","","0.00%"
"12/08/2011","383.00","382.00","384.00","382.00","","-0.39%"
"12/07/2011","384.50","383.50","384.50","383.00","","0.13%"
"12/06/2011","384.00","382.50","384.00","382.00","","0.13%"
"12/05/2011","383.50","381.50","383.50","380.00","","0.26%"
"12/02/2011","382.50","380.50","382.50","380.00","","0.39%"
"12/01/2011","381.00","379.50","381.00","379.50","","0.00%"
"11/30/2011","381.00","381.00","382.00","380.00","","-0.20%"
"11/29/2011","381.75","382.00","383.25","380.50","","-0.33%"
"11/28/2011","383.00","382.00","383.50","381.50","","0.00%"
"11/25/2011","383.00","383.00","384.50","381.50","","-0.13%"
"11/24/2011","383.50","382.00","383.50","381.50","","0.13%"
"11/23/2011","383.00","383.00","384.00","381.00","","-0.26%"
"11/22/2011","384.00","383.00","384.50","381.50","","-0.13%"
"11/21/2011","384.50","382.00","384.50","382.00","","0.00%"
"11/18/2011","384.50","382.00","384.50","382.00","","0.26%"
"11/17/2011","383.50","381.00","384.50","381.00","","-0.39%"
"11/16/2011","385.00","384.50","385.60","382.00","","0.00%"
"11/15/2011","385.00","382.00","385.00","382.00","","0.00%"
"11/14/2011","385.00","382.00","385.00","382.00","","0.00%"
"11/11/2011","385.00","383.00","385.00","382.00","","0.26%"
"11/10/2011","384.00","383.00","385.00","378.50","","0.00%"
"11/09/2011","384.00","381.50","384.50","378.50","","-0.26%"
"11/08/2011","385.00","381.00","385.00","378.50","","0.52%"
"11/07/2011","383.00","378.50","383.10","378.50","","0.52%"
"11/04/2011","381.00","378.50","381.00","378.50","","0.40%"
"11/03/2011","379.50","377.50","379.50","377.50","","0.13%"
"11/02/2011","379.00","377.50","379.00","377.50","","0.13%"
"11/01/2011","378.50","378.00","379.00","377.50","","-0.13%"
"10/31/2011","379.00","377.50","379.00","377.50","","0.00%"
"10/28/2011","379.00","377.50","379.00","377.50","","0.00%"
"10/27/2011","379.00","378.00","379.00","374.00","","1.07%"
"10/26/2011","375.00","374.00","379.00","374.00","","0.00%"
"10/25/2011","375.00","374.00","377.80","374.00","","0.00%"
"10/24/2011","375.00","374.00","377.80","374.00","","-0.74%"
"10/21/2011","377.80","374.00","377.80","374.00","","-0.13%"
"10/20/2011","378.30","374.00","378.30","374.00","","0.88%"
"10/19/2011","375.00","374.00","378.30","374.00","","0.00%"
"10/18/2011","375.00","374.00","377.30","374.00","","0.00%"
"10/17/2011","375.00","374.00","375.00","374.00","","0.19%"
"10/14/2011","374.30","374.00","375.00","373.30","","0.00%"
"10/13/2011","374.30","374.00","375.25","373.30","","-0.19%"
"10/12/2011","375.00","374.00","375.00","374.00","","0.00%"
"10/11/2011","375.00","374.00","375.00","374.00","","0.00%"
"10/10/2011","375.00","374.00","376.00","374.00","","0.00%"
"10/07/2011","375.00","374.00","375.00","374.00","","0.00%"
"10/06/2011","375.00","374.00","375.00","373.50","","0.00%"
"10/05/2011","375.00","374.00","375.00","374.00","","0.00%"
"10/04/2011","375.00","373.50","375.00","373.00","","0.00%"
"10/03/2011","375.00","372.50","375.00","371.50","","0.54%"
"09/30/2011","373.00","371.50","373.00","371.50","","0.27%"
"09/29/2011","372.00","370.50","372.00","370.50","","0.40%"
"09/28/2011","370.50","369.50","370.50","369.50","","0.00%"
"09/27/2011","370.50","370.50","371.50","369.50","","-0.27%"
"09/26/2011","371.50","370.50","371.50","370.50","","0.00%"
"09/23/2011","371.50","372.50","373.50","370.50","","-0.67%"
"09/22/2011","374.00","372.50","374.00","372.50","","0.00%"
"09/21/2011","374.00","372.50","374.00","372.50","","0.00%"
"09/20/2011","374.00","372.50","374.00","372.50","","0.00%"
"09/19/2011","374.00","372.50","374.00","372.50","","-0.13%"
"09/16/2011","374.50","373.00","374.50","373.00","","0.00%"
"09/15/2011","374.50","373.00","374.50","373.00","","0.00%"
"09/14/2011","374.50","371.00","374.50","371.00","","0.40%"
"09/13/2011","373.00","371.00","373.00","371.00","","0.00%"
"09/12/2011","373.00","371.00","373.00","371.00","","0.00%"
"09/09/2011","373.00","371.00","373.00","371.00","","0.00%"
"09/08/2011","373.00","371.00","373.00","371.00","","0.00%"
"09/07/2011","373.00","368.50","373.00","368.50","","0.81%"
"09/06/2011","370.00","368.50","370.00","368.50","","0.00%"
"09/05/2011","370.00","365.50","370.00","365.50","","0.82%"
"09/02/2011","367.00","365.50","367.00","365.50","","0.00%"
"09/01/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/31/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/30/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/29/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/26/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/25/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/24/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/23/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/22/2011","367.00","365.50","367.00","365.50","","0.00%"
"08/19/2011","367.00","365.50","367.00","365.50","","0.27%"
"08/18/2011","366.00","364.00","366.00","364.00","","-0.20%"
"08/17/2011","366.75","366.00","367.75","365.00","","-0.27%"
"08/16/2011","367.75","366.00","367.75","366.00","","0.00%"
"08/15/2011","367.75","366.00","367.75","366.00","","0.00%"
"08/12/2011","367.75","366.00","367.75","366.00","","0.00%"
"08/11/2011","367.75","366.00","367.75","366.00","","0.00%"
"08/10/2011","367.75","374.00","375.75","366.00","","-1.74%"
"08/09/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/08/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/05/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/04/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/03/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/02/2011","374.25","374.00","374.25","374.00","","0.00%"
"08/01/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/29/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/28/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/27/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/26/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/25/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/22/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/21/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/20/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/19/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/18/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/15/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/14/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/13/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/12/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/11/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/08/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/07/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/06/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/05/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/04/2011","374.25","374.00","374.25","374.00","","0.00%"
"07/01/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/30/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/29/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/28/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/27/2011","374.25","370.00","374.25","370.00","","0.00%"
"06/24/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/23/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/22/2011","374.25","374.00","374.25","374.00","","0.00%"
"06/21/2011","374.25","372.50","374.25","372.50","","-0.27%"
"06/20/2011","375.25","374.50","375.25","374.50","","0.00%"
"06/17/2011","375.25","374.50","375.25","374.50","","0.00%"
"06/16/2011","375.25","374.50","375.25","374.50","","-0.03%"
"06/15/2011","375.38","375.25","375.38","375.25","","0.00%"
"06/14/2011","375.38","375.00","375.38","375.00","","-0.36%"
"06/13/2011","376.75","376.50","376.75","374.00","","0.00%"
"06/10/2011","376.75","376.50","376.75","376.50","","0.00%"
"06/09/2011","376.75","375.50","376.75","375.50","","0.27%"
"06/08/2011","375.75","375.50","375.75","375.50","","0.00%"
"06/07/2011","375.75","375.50","375.75","375.50","","0.13%"
"06/06/2011","375.25","374.00","375.25","374.00","","0.00%"
"06/03/2011","375.25","375.00","375.25","375.00","","0.00%"
"06/02/2011","375.25","375.00","375.25","375.00","","0.00%"
"06/01/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/31/2011","375.25","375.00","375.25","374.00","","0.00%"
"05/30/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/27/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/26/2011","375.25","375.00","376.75","375.00","","0.00%"
"05/25/2011","375.25","375.00","376.25","375.00","","0.00%"
"05/24/2011","375.25","375.00","375.75","375.00","","0.00%"
"05/23/2011","375.25","375.00","375.25","374.00","","0.00%"
"05/20/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/19/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/18/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/17/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/16/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/13/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/12/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/11/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/10/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/09/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/06/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/05/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/04/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/03/2011","375.25","375.00","375.25","375.00","","0.00%"
"05/02/2011","375.25","375.00","375.25","375.00","","0.00%"
"04/29/2011","375.25","375.00","375.25","375.00","","0.00%"
"04/28/2011","375.25","375.00","375.25","375.00","","0.00%"
"04/27/2011","375.25","375.00","375.25","375.00","","0.00%"
"04/26/2011","375.25","375.00","375.25","375.00","","0.00%"
"04/25/2011","375.25","375.00","375.25","368.00","","1.90%"
"04/22/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/21/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/20/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/19/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/18/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/15/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/14/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/13/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/12/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/11/2011","368.25","368.00","368.25","368.00","","-1.54%"
"04/08/2011","374.00","372.00","374.00","372.00","","0.67%"
"04/07/2011","371.50","368.00","371.50","368.00","","0.88%"
"04/06/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/05/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/04/2011","368.25","368.00","368.25","368.00","","0.00%"
"04/01/2011","368.25","368.00","368.25","368.00","","0.00%"
"03/31/2011","368.25","368.00","368.25","368.00","","0.00%"
"03/30/2011","368.25","368.00","368.25","368.00","","0.00%"
"03/29/2011","368.25","368.00","368.25","368.00","","0.00%"
"03/28/2011","368.25","368.00","368.25","367.50","","0.00%"
"03/25/2011","368.25","368.00","368.25","368.00","","0.34%"
"03/24/2011","367.00","368.00","368.50","366.50","","-0.54%"
"03/23/2011","369.00","368.00","369.00","368.00","","0.00%"
"03/22/2011","369.00","368.00","369.00","368.00","","0.00%"
"03/21/2011","369.00","368.00","369.00","368.00","","0.00%"
"03/18/2011","369.00","368.00","369.00","368.00","","0.00%"
"03/17/2011","369.00","368.00","369.00","368.00","","0.27%"
"03/16/2011","368.00","367.00","369.00","367.00","","-0.27%"
"03/15/2011","369.00","366.50","369.00","366.50","","0.61%"
"03/14/2011","366.75","366.50","366.75","366.50","","0.00%"
"03/11/2011","366.75","366.50","366.75","366.50","","0.00%"
"03/10/2011","366.75","366.50","366.75","366.00","","0.00%"
"03/09/2011","366.75","366.50","366.75","366.50","","0.00%"
"03/08/2011","366.75","366.50","366.75","366.50","","0.00%"
"03/07/2011","366.75","366.50","366.75","365.00","","0.34%"
