year,commodity_code,commodity,reexports,X,pct,pct_cum,reexports_text,pct_text,prop_reexport,prop_reexport_text
2019,961380,"Lighters; whether or not mechanical or electrical, n.e.c. in heading no. 9613",23200.14,57395.88,2.534046834390837e-4,0.9829110254971224,0.0,0.0%,0.40421263686522446,40.4%
2022,821520,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal",23197.26,23197.26,1.5761817423188884e-5,0.9983595453551383,0.0,0.0%,1,100.0%
2022,830621,Statuettes and other ornaments; of base metal plated with precious metal,23178.1,28074.58,1.5748798798496647e-5,0.9983752941539368,0.0,0.0%,0.8255902670672187,82.6%
2022,960340,"Brushes; paint, distemper, varnish or similar brushes (not those of item no. 9603.30), paint pads and rollers",23157.57,23157.57,1.5734849301370777e-5,0.9983910290032382,0.0,0.0%,1,100.0%
2015,852859,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, whether or not colour",23156.25,23156.25,2.6558647505279154e-4,0.9863420035243398,0.0,0.0%,1,100.0%
2016,844130,"Machines; for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard",23120.77,37902,1.853433473234186e-4,0.9908389812139853,0.0,0.0%,0.6100145111075933,61.0%
2022,847689,"Machines; automatic goods-vending machines, (e.g. postage stamp, cigarette, food or money-changing machines, excluding beverage-vending machines), not incorporating heating or refrigerating devices",23119.300000000003,52058.14,1.570884602543278e-5,0.9984067378492636,0.0,0.0%,0.44410537910113584,44.4%
2016,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",23055.19,23055.19,1.848176374652491e-4,0.9910237988514505,0.0,0.0%,1,100.0%
2022,900220,"Filters; mounted as parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",23051,47052.56,1.5662438297537167e-5,0.9984224002875611,0.0,0.0%,0.48989895555098384,49.0%
2022,830629,Statuettes and other ornaments; of base metal other than plated with precious metal,23034.47,23034.47,1.565120667612993e-5,0.9984380514942373,0.0,0.0%,1,100.0%
2019,870850,"Vehicle parts; drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",23026.739999999998,23026.739999999998,2.515107133118199e-4,0.9831625362104341,0.0,0.0%,1,100.0%
2021,842290,Machinery; parts of machinery of heading no. 8422,22991.689999999995,26856.18,1.3783331074360066e-4,0.9896510093752648,0.0,0.0%,0.8561042560781167,85.6%
2019,842542,"Jacks and hoists; hydraulic, of a kind used for raising vehicles",22989.440000000002,22989.440000000002,2.5110330220601295e-4,0.9834136395126402,0.0,0.0%,1,100.0%
2022,845929,"Machine-tools; for drilling by removing metal, other than numerically controlled",22978.54,34333.479999999996,1.5613203978894178e-5,0.9984536646982162,0.0,0.0%,0.6692750050388135,66.9%
2022,900791,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus",22968.05,30329.41,1.560607634982207e-5,0.998469270774566,0.0,0.0%,0.757286409461971,75.7%
2021,730729,"Steel, stainless; tube or pipe fittings, n.e.c. in item no. 7307.2",22966.7,22966.7,1.376834977270072e-4,0.9897886928729919,0.0,0.0%,1,100.0%
2022,853180,"Signalling apparatus; electric, sound or visual, apparatus n.e.c. in heading no. 8531, excluding those of heading no. 8512 or 8530",22949.16,22949.16,1.5593241181740836e-5,0.9984848640157478,0.0,0.0%,1,100.0%
2016,870431,"Vehicles; with only spark-ignition internal combustion piston engine, for transport of goods, (of a g.v.w. not exceeding 5 tonnes), n.e.c. in item no 8704.1",22927.54,22927.54,1.8379435501030342e-4,0.9912075932064608,0.0,0.0%,1,100.0%
2019,903289,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic",22906.7,22906.7,2.5019957043940507e-4,0.9836638390830796,0.0,0.0%,1,100.0%
2017,843143,Boring or sinking machinery; parts for boring or sinking machinery of subheading 8430.41 or 8430.49,22890.260000000002,22890.260000000002,2.526558973174246e-4,0.984748808496297,0.0,0.0%,1,100.0%
2015,721699,"Iron or non-alloy steel; angles, shapes and sections, n.e.c. in heading no. 7216",22879.75,22879.75,2.6241520766916523e-4,0.9866044187320089,0.0,0.0%,1,100.0%
2023,841581,"Air conditioning machines; containing a motor driven fan, other than window or wall types, incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversible heat pumps)",22854.03,22854.03,5.516064937066981e-6,0.99941718708448,0.0,0.0%,1,100.0%
2024,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",22832.03,22832.03,1.4404891033050807e-5,0.9991226622550399,0.0,0.0%,1,100.0%
2011,720421,NA,22822.21,142115,1.597206593087578e-4,0.9927644175358791,0.0,0.0%,0.16058973366639692,16.1%
2011,900580,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",22810.53,22810.53,1.5963891712424867e-4,0.9929240564530033,0.0,0.0%,1,100.0%
2015,842489,"Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for other than agricultural or horticultural use, whether or not hand-operated",22802.449999999997,27377.5,2.6152862912032503e-4,0.9868659473611292,0.0,0.0%,0.832890147018537,83.3%
2017,848310,Transmission shafts (including cam shafts and crank shafts) and cranks,22742.420000000002,22742.420000000002,2.510240832681561e-4,0.9849998325795651,0.0,0.0%,1,100.0%
2017,711299,"Waste and scrap of precious metals; waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",22730.2,50265.85,2.5088920253437595e-4,0.9852507217820995,0.0,0.0%,0.4521996544373566,45.2%
2014,911390,"Watch straps, watch bands, watch bracelets, and parts thereof; n.e.c. in heading no. 9113",22700.30000000001,1156847.7000000002,1.3806532100817793e-4,0.9947639307087206,0.0,0.0%,0.01962254841324403,2.0%
2023,850780,"Electric accumulators; other than lead-acid, nickel-cadmium, nickel-metal hydride and lithium-ion, including separators, whether or not rectangular (including square)",22697.079999999998,22697.079999999998,5.478183373427104e-6,0.9994226652678534,0.0,0.0%,1,100.0%
2024,902690,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids or gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",22665.22,22665.22,1.4299649410942603e-5,0.9991369619044509,0.0,0.0%,1,100.0%
2017,841490,"Pumps and compressors; parts, of air or vacuum pumps, air or other gas compressors and fans, ventilating or recycling hoods incorporating a fan",22660.32,22660.32,2.501178878308932e-4,0.9855008396699304,0.0,0.0%,1,100.0%
2018,821220,"Razors; safety razor blades, including razor blade blanks in strips",22659.54,22659.54,2.141543605646622e-4,0.9853515161140707,0.0,0.0%,1,100.0%
2019,850432,"Transformers; n.e.c. in item no. 8504.2, having a power handling capacity exceeding 1kVA but not exceeding 16kVA",22646.010000000002,37317.71,2.473521709441548e-4,0.9839111912540237,0.0,0.0%,0.6068435067425092,60.7%
2023,731821,Iron or steel; non-threaded spring washers and other lock washers,22569.510000000002,22569.510000000002,5.4473929874854725e-6,0.9994281126608409,0.0,0.0%,1,100.0%
2019,911490,"Clock or watch parts; other than springs (including hair-springs), dials, plates, and bridges",22547.43,105903.76000000001,2.462754259894509e-4,0.9841574666800132,0.0,0.0%,0.21290490535935644,21.3%
2015,721990,"Steel, stainless; flat-rolled, width 600mm or more, n.e.c. in heading no. 7219",22533.5,22533.5,2.5844395511372e-4,0.987124391316243,0.0,0.0%,1,100.0%
2011,841330,"Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines",22500,22500,1.5746568077530838e-4,0.9930815221337785,0.0,0.0%,1,100.0%
2012,847730,"Machinery; blow moulding machines, for working rubber or plastics or for the manufacture of products from these materials",22500,22500,2.0934532575394668e-4,0.991834535439676,0.0,0.0%,1,100.0%
2012,820890,"Tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208",22480,22480,2.0915924101994317e-4,0.992043694680696,0.0,0.0%,1,100.0%
2013,841410,Pumps; vacuum,22445.04,22445.04,1.475689126191907e-4,0.99474495829483,0.0,0.0%,1,100.0%
2023,845190,"Machinery; parts, of the machinery of heading no. 8451",22405.059999999998,22405.059999999998,5.40770121851078e-6,0.9994335203620593,0.0,0.0%,1,100.0%
2022,841440,Compressors; air compressors mounted on a wheeled chassis for towing,22356.25,22356.25,1.5190377258657553e-5,0.9985000543930064,0.0,0.0%,1,100.0%
2023,850650,"Cells and batteries; primary, lithium",22324.800000000003,22324.800000000003,5.388329607821157e-6,0.9994389086916672,0.0,0.0%,1,100.0%
2017,940190,NA,22265.370000000003,52596.59,0.00024575854693019943,0.9857465982168606,0.0,0.0%,0.4233234511971214,42.3%
2024,851230,"Sound signalling equipment; electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539)",22204.31,22204.31,1.4008857995284712e-5,0.9991509707624462,0.0,0.0%,1,100.0%
2021,870130,Tractors; track-laying,22200,22200,1.3308719361247194e-4,0.9899217800666043,0.0,0.0%,1,100.0%
2023,940391,"Furniture; parts, of wood",22171.68,22171.68,5.351372455705591e-6,0.9994442600641229,0.0,0.0%,1,100.0%
2023,710121,"Pearls; cultured, unworked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",22154.41,39792.479999999996,5.347204156221292e-6,0.9994496072682791,0.0,0.0%,0.556748662058761,55.7%
2024,732020,Iron or steel; helical springs and leaves for springs,22150.79,22150.79,1.3975091844483014e-5,0.9991649458542906,0.0,0.0%,1,100.0%
2024,810590,Cobalt; articles n.e.c. in heading no. 8105,22143.670000000002,63708,1.3970599785557227e-5,0.9991789164540762,0.0,0.0%,0.34758068060526154,34.8%
2014,841290,"Engines; parts, for engines and motors of heading no. 8412",22128.310000000005,36048.15,1.3458642500400756e-4,0.9948985171337246,0.0,0.0%,0.6138542477214505,61.4%
2023,830621,Statuettes and other ornaments; of base metal plated with precious metal,22124.379999999997,24589.34,5.339956094060696e-6,0.9994549472243732,0.0,0.0%,0.899754934455337,90.0%
2024,844391,"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; parts and accessories",22117,22117,1.3953773491800104e-5,0.999192870227568,0.0,0.0%,1,100.0%
2020,847190,"Magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",22100,22100,1.622642590244426e-4,0.990800105655619,0.0,0.0%,1,100.0%
2019,852910,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,22089.64,22089.64,2.41275191937778e-4,0.984398741871951,0.0,0.0%,1,100.0%
2023,710429,"Stones; synthetic or reconstructed precious or semi-precious n.e.c. in heading 7104, unworked or simply sawn or roughly shaped",22072.55,22091.22,5.3274463683935735e-6,0.9994602746707416,0.0,0.0%,0.9991548678615304,99.9%
2018,961380,"Lighters; whether or not mechanical or electrical, n.e.c. in heading no. 9613",22058.710000000003,28252.690000000002,2.0847594147680492e-4,0.9855599920555475,0.0,0.0%,0.7807649466298607,78.1%
2019,848420,Seals; mechanical,22048.14,22048.14,2.408219061230061e-4,0.9846395637780739,0.0,0.0%,1,100.0%
2017,846694,"Machine-tools; parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466",22040.2,28730.07,2.43273187288196e-4,0.9859898714041488,0.0,0.0%,0.767147452129424,76.7%
2012,848330,"Bearing housings, not incorporating ball or roller bearings and plain shaft bearings",22000,22000,2.0469320740385897e-4,0.9922483878880998,0.0,0.0%,1,100.0%
2021,853890,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",22000,22000,1.3188820988623346e-4,0.9900536682764906,0.0,0.0%,1,100.0%
2019,901600,"Balances; of a sensitivity of 5cg or better, with or without weights",21929.9,21929.9,2.395304238401476e-4,0.9848790942019141,0.0,0.0%,1,100.0%
2020,911190,Watch cases and parts thereof,21927.949999999997,99636.98,1.6100102075452605e-4,0.9909611066763735,0.0,0.0%,0.22007842871190997,22.0%
2021,848490,"Gasket sets or assortments of gaskets and similar joints; dissimilar in composition, put up in pouches, envelopes or similar packings",21879.120000000003,21879.120000000003,1.3116354412209493e-4,0.9901848318206126,0.0,0.0%,1,100.0%
2012,903290,"Regulating or controlling instruments and apparatus; automatic, parts and accessories",21743.1,21743.1,2.023029489955839e-4,0.9924506908370954,0.0,0.0%,1,100.0%
2012,845610,NA,21736.72,21736.72,2.022435879654368e-4,0.9926529344250609,0.0,0.0%,1,100.0%
2018,950890,NA,21678.1,23912,2.0487881235703827e-4,0.9857648708679045,0.0,0.0%,0.9065782870525259,90.7%
2019,950440,Games; playing cards,21667.84,21667.84,2.3666806045173503e-4,0.9851157622623659,0.0,0.0%,1,100.0%
2016,911120,"Watch cases; of base metal, whether or not gold-plated or silver-plated",21652.04999999999,5098795.62,1.7356962693777168e-4,0.9913811628333986,0.0,0.0%,0.00424650282413163,0.4%
2023,854130,"Electrical apparatus; thyristors, diacs and triacs, other than photosensitive devices",21640.620000000003,23954.1,5.223195436358072e-6,0.999465497866178,0.0,0.0%,0.9034202913071251,90.3%
2020,848130,"Valves; check (nonreturn) valves, for pipes, boiler shells, tanks, vats or the like",21635.8,21635.8,1.588559753575129e-4,0.9911199626517311,0.0,0.0%,1,100.0%
2020,910599,"Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated",21634.699999999997,23836.67,1.588478988559325e-4,0.991278810550587,0.0,0.0%,0.9076225831880039,90.8%
2024,710310,"Stones; precious (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped, not strung, mounted or set",21602.54,244163.22,1.362919699812594e-5,0.9992064994245661,0.0,0.0%,0.08847581548113594,8.8%
2024,830300,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",21573.31,21573.31,1.3610755582058421e-5,0.9992201101801482,0.0,0.0%,1,100.0%
2023,843810,"Machinery; industrial, for bakery and for the manufacture of macaroni, spaghetti or similar products",21547.81,21547.81,5.200794748741525e-6,0.9994706986609267,0.0,0.0%,1,100.0%
2016,902129,Dental fittings; other than artificial teeth,21510,21510,1.7243090956428934e-4,0.9915535937429629,0.0,0.0%,1,100.0%
2017,830210,"Hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal",21509.93,21509.93,2.3742022438299042e-4,0.9862272916285318,0.0,0.0%,1,100.0%
2011,711420,"Goldsmiths' and silversmiths' wares; articles of and parts thereof, of base metal clad with precious metal",21338.739999999998,86461.77,1.4933863204388018e-4,0.9932308607658225,0.0,0.0%,0.24679971275165888,24.7%
2015,821000,"Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink",21327.079999999998,21889.129999999997,2.4460713631822465e-4,0.9873689984525612,0.0,0.0%,0.9743228716719212,97.4%
2011,820750,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for drilling (other than rock)",21312.85,21312.85,1.4915744153386806e-4,0.9933800182073563,0.0,0.0%,1,100.0%
2011,903031,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",21305.74,30959.38,1.4910768237874308e-4,0.9935291258897351,0.0,0.0%,0.6881836780969128,68.8%
2011,880320,NA,21287.65,21287.65,1.4898107997139972e-4,0.9936781069697065,0.0,0.0%,1,100.0%
2021,848320,"Bearing housings, incorporating ball or roller bearings",21236.45,21236.45,1.2731078976538647e-4,0.990312142610378,0.0,0.0%,1,100.0%
2014,911430,Clock or watch parts; dials,21192.389999999985,665363.32,1.288940731303329e-4,0.9950274112068549,0.0,0.0%,0.03185085405669791,3.2%
2022,846692,"Parts & accessories suited for use solely/principally for the machines of heading no. 8465, n.e.c. in heading no. 8466",21182.73,21182.73,1.4393006880325776e-5,0.9985144473998867,0.0,0.0%,1,100.0%
2024,852799,Radio-broadcast receivers n.e.c. in heading no. 8527; not combined with sound recording or reproducing apparatus and not combined with a clock,21088.4,21088.4,1.3304822394740576e-5,0.9992334150025429,0.0,0.0%,1,100.0%
2023,851490,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment of heading no. 8514",21057.53,21057.53,5.0824604192011675e-6,0.9994757811213459,0.0,0.0%,1,100.0%
