"interview__key","date_q","hh_02","settlement","members","memnal","weight","fdpurch","fdcons","fdout","Z1","nfdpurch","nonfdgif","durble","expend","monincome","totincome","nonmoninc","y1_3amd.1.00","y1_3amd.2.00","y1_3amd.4.00","y1_3amd.6.00","y1_3amd.8.00","y1_3amd.9.00","y1_3amd.10.00","y1_3amd.12.00","y1_3amd.13.00","y1_3amd.14.00","y1_3amd.15.00","y1_3amd.17.00","y1_3amd.18.00","y1_3amd.19.00","y1_3amd.23.00","y1_3amd.26.00","y1_3amd.28.00","hhch_0_3_sum","hhch_4_5_sum","hhch_6_11_sum","hhch_12_17_sum","hheld_63_65_sum","hheld_66_70_sum","hheld_71_80_sum","hheld_over81_sum","hheld_over63_sum","headsex","headeduc","headmerstatus","headage","aec_r","poverty","pweight","ae_r","hous_01","hous_13","hous_16","hous_29_0__1","hous_29_0__2","hous_29_0__3","hous_29_0__4","hous_29_0__5","hous_29_0__6","hous_29_0__7","hous_39","hous_44","soc_01","soc_05","hous_47"
"00-92-34-55",2022.04,1,1,1,1,164.7,48253.87,0,0,0,25419.64,29000,0,102673.51,92162,121162,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,31,155188.3,1,164.7,0.81,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,2
"00-92-58-34",2022.01,7,1,5,5,199.57,84601.79,0,0,0,62401.9,62069.44,83333.33,292406.47,337000,399069.44,62069.44,305000,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,72,69923.85,1,997.85,3.9,2,1,1,0,1,1,0,0,0,0,1,3,2,NA,1
"00-95-53-48",2022.06,3,2,5,5,222.14,103177.68,0,0,0,42380.95,40819.44,0,186378.07,135000,175819.44,40819.44,135000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,1,51,59019.92,1,1110.69,3.65,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"00-96-34-36",2022.06,1,1,3,3,254.35,42387.8,0,0,0,8277.68,129254.17,0,179919.64,220000,349254.17,129254.17,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,6,4,36,61800.92,1,763.06,1.74,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"00-97-84-97",2022.07,8,1,2,2,185.77,81321.13,0,0,0,12601.19,28638.89,0,122561.21,228000,256638.89,28638.89,95000,100000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,60,78529.46,1,371.54,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"00-99-56-92",2022.07,1,1,4,4,317.29,105662.82,0,0,0,42255.77,18600,0,166518.59,200000,218600,18600,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,6,1,35,61857.68,1,1269.15,2.48,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-00-37-66",2022.06,1,1,4,4,21.48,88708.04,0,7604.17,0,46885.12,145519.45,0,288716.77,399800,545319.45,145519.45,320000,NA,79800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,5,1,64,70479.55,1,85.93,3.18,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-00-48-87",2022.1,1,1,1,1,254.35,32350.3,7645.14,0,0,5779.17,15862.78,0,61637.39,67800,91307.92,23507.92,NA,NA,42800,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,76,78203.75,1,254.35,0.81,2,1,1,0,0,0,0,0,0,0,1,3,2,NA,1
"01-02-14-35",2022.01,2,2,3,3,122.72,24680.95,0,0,0,58583.33,34155.56,0,117419.84,155000,189155.56,34155.56,65000,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,1,36,88364.09,1,368.15,2.17,2,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"01-04-33-05",2022.03,11,2,5,5,99.8,60768.15,106270.87,4345.24,0,18575.89,19161.11,0,209121.27,121500,246931.99,125431.99,NA,50000,29500,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,5,3,60,77417.06,1,498.98,3.4,1,1,1,0,0,0,0,0,1,0,4,4,2,NA,1
"01-05-06-84",2022.1,5,2,5,5,156.84,18684.52,29807.16,0,0,31035.71,40277.78,0,119805.17,655116.67,725201.6,70084.94,120000,400000,81200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,2,1,80,55604.23,1,784.21,3.9,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,1
"01-06-74-83",2022.05,1,1,5,5,247.47,77997.02,0,11732.14,0,27418.45,67243.89,7500,191891.51,270000,337243.89,67243.89,270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,59,58525.71,1,1237.36,3.4,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-09-32-25",2022.07,8,2,2,2,126.66,46407.14,3849.94,0,0,5000,17227.78,0,72484.86,151583.33,172661.05,21077.72,NA,NA,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,5,1,69,64201.58,1,253.31,1.65,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"01-13-30-35",2022.1,7,1,6,6,199.57,108935.12,0,0,0,98611.85,31041.67,0,238588.63,470000,501041.67,31041.67,470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,3,3,60,61079.62,1,1197.42,4.11,2,1,1,0,1,1,0,0,0,0,1,3,2,NA,1
"01-14-22-35",2022.06,3,2,1,1,222.14,23572.92,0,0,0,3258.93,9100,0,35931.85,89081,98181,9100,NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,6,3,71,96397.15,1,222.14,0.81,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-18-63-38",2022.04,5,1,6,4,192.64,4127.98,0,0,0,9994.05,23200,0,37322.02,0,23200,23200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,53,68277.46,1,770.56,2.66,2,1,1,0,0,0,0,0,1,0,2,2,2,NA,1
"01-20-13-00",2022.07,8,2,6,2,126.66,28265.77,7684.55,0,0,14752.08,21866.67,0,72569.08,39166.67,68717.89,29551.22,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,5,1,70,53194.19,1,253.31,1.65,1,1,1,0,0,1,0,0,0,0,5,2,2,NA,1
"01-20-22-14",2022.02,8,1,4,3,185.77,31915.77,0,0,0,2715.77,61660,0,96291.55,0,61660,61660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,56,60934.66,1,557.31,2.43,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"01-23-03-65",2022.03,5,2,4,4,156.84,7604.17,5535.83,0,0,23866.07,85500,0,122506.07,957500,1048535.83,91035.83,950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,58,111873.31,1,627.37,3.18,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,NA
"01-24-79-33",2022.03,1,1,2,2,164.7,64331.25,0,0,0,25658.63,103400,0,193389.88,236000,339400,103400,236000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,54,74755.68,1,329.41,1.65,2,1,1,0,0,1,0,0,0,0,1,4,2,NA,NA
"01-26-48-11",2022.07,1,1,3,3,164.7,36782.44,0,0,0,10319.94,32797.22,0,79899.6,60000,92797.22,32797.22,NA,NA,37000,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,3,3,81,37664.8,2,494.11,2.43,2,1,1,0,1,0,0,0,0,0,1,5,1,14,2
"01-27-45-03",2022.08,2,2,3,3,122.72,40584.52,33794.66,0,0,35284.23,17000,0,126663.41,469500,520294.66,50794.66,160000,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,52,67842.9,1,368.15,2.43,1,1,1,0,0,0,0,0,1,0,3,2,2,NA,1
"01-29-20-90",2022.07,4,2,4,4,192.16,147173.21,5088.16,0,0,114840.77,16600,0,283702.15,353958.33,375646.5,21688.16,NA,NA,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,3,1,63,60776.68,1,768.63,3.18,1,1,2,0,0,1,0,0,0,0,2,2,2,NA,1
"01-34-59-69",2022.08,1,1,6,6,21.48,112737.2,0,7386.9,0,31035.71,36766.67,0,187926.49,350100,386866.67,36766.67,293000,NA,28600,NA,NA,NA,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,4,1,60,52213.24,2,128.89,4.11,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-41-28-36",2022.12,1,1,2,2,254.35,31437.8,11446.58,0,0,13383.33,39400,0,95667.71,187134,237980.58,50846.58,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,87134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,1,82,61962.46,1,508.7,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,2
"01-47-58-47",2022.03,7,1,2,2,199.57,76280.65,0,0,0,19075.6,61097.22,0,156453.47,210000,271097.22,61097.22,100000,NA,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,6,3,70,117219.52,1,399.14,1.65,2,1,1,0,1,1,0,0,0,0,2,3,2,NA,1
"01-50-48-72",2022.03,5,2,6,6,156.84,6517.86,6301.68,0,0,17431.55,37180.56,0,67431.64,436875,480357.24,43482.24,350000,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,2,1,3,1,72,78884.58,1,941.06,4.11,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,NA
"01-51-25-73",2022.03,10,1,1,1,51.44,12709.82,16743.49,0,0,5757.44,7741.67,0,42952.42,83000,107485.16,24485.16,NA,NA,43000,18000,NA,NA,NA,NA,NA,NA,NA,NA,22000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,5,4,64,82043.6,1,51.44,0.81,2,1,1,0,1,0,0,0,0,0,1,4,1,2,1
"01-55-63-62",2022.08,11,1,7,6,138.21,56422.92,586.61,0,0,76280.65,20300,0,153590.18,246000,266886.61,20886.61,173000,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA,35000,NA,NA,2,1,NA,1,NA,NA,1,1,NA,1,69,48361.61,2,829.28,4.11,2,1,1,0,0,0,0,0,1,0,1,4,2,NA,1
"01-63-58-25",2022.02,1,1,5,5,294.3,89816.07,0,0,0,11427.98,71544.44,4166.67,176955.16,200000,271544.44,71544.44,50000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,6,3,61,61225.03,1,1471.48,3.4,1,1,1,-999999999,-999999999,1,-999999999,-999999999,-999999999,-999999999,1,3,2,NA,1
"01-65-13-85",2022.07,1,1,2,2,317.29,38433.63,931.12,0,0,25115.48,18358.33,0,82838.56,209000,228289.46,19289.46,168000,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,6,1,64,67702.81,1,634.57,1.65,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"01-67-35-15",2022.01,11,1,5,4,138.21,44277.98,0,1325.3,0,11188.99,62444.44,0,119236.7,198000,260444.44,62444.44,148000,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,2,1,44,55958.47,1,552.85,3.18,2,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"01-69-24-11",2022.07,1,1,6,6,247.47,199946.13,0,35413.69,0,170441.96,27683.33,0,433485.12,415000,442683.33,27683.33,380000,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,5,1,61,97722.73,1,1484.83,4.11,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-69-24-89",2022.08,4,1,4,4,109.82,40484.58,0,0,0,57670,71933.33,0,170087.92,350000,421933.33,71933.33,350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,35,66314.8,1,439.3,1.94,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"01-69-99-14",2022.03,10,2,10,10,40.75,169833.63,215989.53,0,0,115452.38,22133.33,0,523408.88,136666.67,374789.53,238122.86,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,3,1,62,73387.49,1,407.45,6.36,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"01-72-85-44",2022.08,4,1,3,3,109.82,69675.89,0,0,0,35840,48147.22,0,153663.12,485000,533147.22,48147.22,440000,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,55,63014.82,1,329.47,2.43,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"01-74-47-64",2022.08,9,2,3,3,117.31,69871.43,21521.74,0,0,40211.61,14762.5,0,146367.28,121791.67,158075.91,36284.24,98000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,26,84007.47,1,351.94,2.17,2,1,1,0,0,0,0,0,1,0,4,3,2,NA,1
"01-74-64-88",2022.05,8,1,1,1,185.77,26093.15,0,0,0,2433.33,13300,0,41826.49,80000,93300,13300,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,80,78853.52,1,185.77,0.81,4,1,1,0,0,1,0,0,0,0,1,4,2,NA,1
"01-75-71-13",2022.06,8,1,2,2,185.77,114105.95,0,0,0,58617.26,16741.67,0,189464.88,198000,214741.67,16741.67,165000,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,6,3,63,112941.02,1,371.54,1.65,4,1,1,0,0,1,0,0,0,0,3,4,2,NA,NA
"01-77-34-30",2022.04,1,1,3,3,247.47,79106.73,16022.56,10528.85,0,41647.44,82778.33,0,230083.91,28600,127400.9,98800.9,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,47,121938.19,1,742.42,2.02,1,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"01-78-32-72",2022.02,4,1,2,2,109.82,31546.43,0,0,0,0,32283.33,0,63829.76,179000,211283.33,32283.33,75000,NA,64000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,2,1,73,40848.77,2,219.65,1.65,2,1,1,0,1,0,0,0,0,0,2,2,1,3,2
"01-78-78-34",2022.1,1,1,5,5,24.03,72978.27,0,0,0,23052.02,36645.83,0,132676.13,570000,606645.83,36645.83,450000,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,3,61,49564.79,2,120.14,3.4,1,1,1,0,1,1,0,0,0,0,1,3,2,NA,1
"01-81-11-38",2022.11,1,1,5,5,24.03,93248.81,0,14339.29,0,47325,50369.44,35000,240282.54,527750,578119.44,50369.44,460000,NA,63000,NA,NA,NA,NA,NA,4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,84,60588.93,1,120.14,3.9,1,1,1,0,1,1,0,0,0,0,1,2,2,NA,1
"01-81-42-57",2022.01,1,1,3,3,92.66,51577.98,0,0,0,6344.05,45418.06,0,103340.08,303000,348418.06,45418.06,190000,NA,113000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,6,1,65,73565.55,1,277.97,2.43,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"01-87-34-13",2022.11,4,1,4,4,109.82,24637.5,1390.48,0,0,24213.86,38966.67,125000,214208.5,300000,340357.14,40357.14,300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,57,53168.52,1,439.3,3.18,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"01-88-80-09",2022.06,2,2,7,7,122.72,126142.26,57137.91,0,0,14685.42,12350,0,210315.58,149666.67,219154.57,69487.91,NA,NA,69500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,NA,2,1,3,1,76,51267.54,2,859.02,4.57,1,1,1,0,0,0,0,0,1,0,2,3,1,7,1
"01-88-96-57",2022.05,4,2,7,6,192.16,103655.65,977.68,0,0,40017.98,36050,0,180701.31,378600,415627.68,37027.68,150000,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,200000,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,58,42657.41,2,1152.94,4.11,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"01-89-77-54",2022.06,4,2,7,7,192.16,85079.76,10993.45,0,0,53785.19,45208.33,0,195066.74,41666.67,97868.45,56201.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,51,45647.15,2,1345.1,4.57,1,1,2,0,0,1,0,0,0,0,2,3,2,NA,1
"01-92-16-00",2022.06,6,2,4,3,146.67,93140.18,18373.15,0,0,30416.67,55380.56,0,197310.55,65216.67,138970.37,73753.7,NA,NA,36800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,3,83,94011.52,1,440,2.43,4,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"01-95-81-47",2022.09,1,1,2,2,310.21,71283.63,0,5214.29,0,19879.46,24569.44,0,120946.83,200000,224569.44,24569.44,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,53,67104.56,1,620.43,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"01-95-88-66",2022.03,6,1,1,1,156.33,44386.61,0,0,0,7821.43,27694.44,0,79902.48,88081,115775.44,27694.44,NA,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,72,141100.41,1,156.33,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"01-95-98-73",2022.05,4,2,9,9,192.16,208082.59,150407.4,3910.71,0,235021.31,84808.33,55833.33,738063.68,365333.33,600549.06,235215.73,NA,NA,71000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,2,1,4,1,66,113847.6,1,1729.42,6.16,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,NA
"01-97-04-78",2022.06,1,1,3,2,173.95,54706.55,0,15208.33,0,13035.71,32294.45,0,115245.04,122700,154994.45,32294.45,80000,NA,42700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,74,74089.98,1,347.91,1.65,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,NA
"01-97-05-03",2022.05,1,1,1,1,164.7,31741.96,20706.24,0,0,11710.42,16800,0,80958.62,90900,128406.24,37506.24,NA,NA,60900,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,6,3,80,102664.54,1,164.7,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"01-97-31-34",2022.06,11,2,5,4,99.8,36434.82,4828.8,0,0,18867.26,34147.22,0,94278.1,229333.33,268309.35,38976.02,180000,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,3,84,37372.46,2,399.19,3.18,5,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"01-97-50-83",2022.04,6,2,4,4,146.67,66873.21,53445.48,0,0,66248.21,228746.66,0,415313.57,167375,449567.14,282192.14,45000,NA,63000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,5,1,65,144472.08,1,586.67,3.18,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"01-98-40-37",2022.09,3,1,6,6,91.06,133377.08,0,0,0,46385.42,46534.72,3333.33,229630.56,288000,334534.72,46534.72,240000,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,2,3,3,65,52184.8,2,546.39,3.86,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"01-98-80-02",2022.12,11,1,6,6,138.21,286807.44,701,6517.86,0,373075.83,78641.67,0,745743.79,300000,379342.66,79342.66,280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,2,3,3,58,154336.05,1,829.28,3.86,2,1,1,0,0,1,0,0,0,0,3,3,2,NA,1
"02-00-88-39",2022.02,3,2,2,2,222.14,27700.89,2715.55,0,0,16403.27,61044.44,0,107864.16,92000,155759.99,63759.99,NA,NA,92000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,3,1,76,84796.86,1,444.28,1.65,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"02-07-30-77",2022.08,2,1,4,4,76.87,75737.5,0,0,0,9494.35,15300,0,100531.85,120000,135300,15300,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,42,50305.4,2,307.48,2.66,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"02-09-12-39",2022.09,1,1,7,7,310.21,76063.39,0,2607.14,0,23420.83,33966.67,3333.33,139391.37,350000,383966.67,33966.67,250000,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,NA,2,1,5,1,71,30291.13,2,2171.49,4.57,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"02-18-40-84",2022.07,3,1,2,2,91.06,29308.63,0,0,0,25419.64,7400,0,62128.27,70500,77900,7400,50000,NA,NA,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,5,4,28,66360.46,1,182.13,1.37,2,1,1,0,0,1,0,0,0,0,1,3,1,3,1
"02-18-98-15",2022.06,1,1,3,3,173.95,164402.08,5306.82,36934.52,0,74574.88,40308.33,12500,334026.64,235000,280615.15,45615.15,235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,56,103849.29,1,521.86,2.43,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"02-21-31-82",2022.05,6,1,6,6,156.33,27608.97,23250.68,0,0,50208.97,33000,30000,164068.63,218391.67,274642.34,56250.68,120000,35000,28600,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,1,5,1,63,59683.11,1,937.98,3.84,1,2,NA,0,0,1,0,0,0,0,1,2,1,6,1
"02-22-03-31",2022.11,10,2,1,1,40.75,33871.13,32915.12,0,0,6800.6,9111.11,0,82697.95,55500,97526.23,42026.23,NA,NA,30500,18000,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,3,68,99357.05,1,40.75,0.81,1,1,1,0,0,0,0,0,1,0,4,3,1,3,1
"02-22-63-05",2022.12,8,2,3,3,126.66,30373.21,90927.73,0,0,21214.29,15100,0,157615.23,615958.33,721986.06,106027.73,250000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,62,76819.63,1,379.97,2.43,1,2,NA,0,0,0,0,0,1,0,2,3,2,NA,1
"02-23-38-72",2022.11,11,2,5,5,99.8,22182.44,38226.14,0,0,78875,52772.22,0,192055.8,296000,386998.36,90998.36,75000,NA,122000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,1,3,1,87,68986.06,1,498.98,3.65,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
