country_region,direction,model_name,index,value,period,ribbon_low,interval,ribbon_high
United Arab Emirates,export,Forecast stlm,2024-01-31,900621.2238330527,YoY,858146.9086742501,0.5,943095.5389918549
United Arab Emirates,export,Forecast stlm,2024-02-29,863655.2184500503,YoY,808131.4420006141,0.5,919178.9948994862
United Arab Emirates,export,Forecast stlm,2024-03-31,816354.0772565173,YoY,746947.2982470796,0.5,885760.8562659546
United Arab Emirates,export,Forecast stlm,2024-04-30,802932.016205312,YoY,718855.9809029921,0.5,887008.0515076315
United Arab Emirates,export,Forecast stlm,2024-05-31,799757.2579617832,YoY,700265.7628774289,0.5,899248.7530461373
United Arab Emirates,export,Forecast stlm,2024-06-30,837347.5769858735,YoY,721728.9085473078,0.5,952966.245424439
United Arab Emirates,export,Forecast stlm,2024-07-31,854089.9843865564,YoY,721662.5372742726,0.5,986517.4314988402
United Arab Emirates,export,Forecast stlm,2024-08-31,848904.0269734503,YoY,699012.7784248438,0.5,998795.2755220565
United Arab Emirates,export,Forecast stlm,2024-09-30,844808.3741614302,YoY,676821.9969668991,0.5,1012794.751355961
United Arab Emirates,export,Forecast stlm,2024-10-31,844808.3741614302,YoY,667088.5237792487,0.5,1022528.2245436115
United Arab Emirates,export,Forecast stlm,2024-11-30,844808.37416143,YoY,657938.567946478,0.5,1031678.1803763822
United Arab Emirates,export,Forecast stlm,2024-12-31,844808.3741614302,YoY,649267.2139014772,0.5,1040349.534421383
United Arab Emirates,export,Forecast stlm,2025-01-31,844808.3741614302,YoY,640999.8928500852,0.5,1048616.8554727752
United Arab Emirates,export,Forecast stlm,2025-02-28,844808.3741614304,YoY,633080.7995591828,0.5,1056535.9487636774
United Arab Emirates,export,Forecast stlm,2025-03-31,844808.3741614302,YoY,625466.6022702712,0.5,1064150.1460525892
United Arab Emirates,export,Forecast stlm,2025-04-30,844808.3741614302,YoY,618122.7051895594,0.5,1071494.043133301
United Arab Emirates,export,Forecast stlm,2025-05-31,844808.37416143,YoY,611020.8773561942,0.5,1078595.870966666
United Arab Emirates,export,Forecast stlm,2025-06-30,844808.3741614302,YoY,604137.6712772042,0.5,1085479.077045656
United Arab Emirates,export,Forecast stlm,2025-07-31,844808.37416143,YoY,597453.3258128868,0.5,1092163.4225099734
United Arab Emirates,export,Forecast stlm,2025-08-31,844808.3741614302,YoY,590950.9802524473,0.5,1098665.7680704128
United Arab Emirates,export,Forecast stlm,2025-09-30,844808.3741614302,YoY,584616.0961686233,0.5,1105000.6521542368
United Arab Emirates,export,Forecast stlm,2023-10-31,81713.95984912654,month,72742.27329894481,0.5,90685.64639930826
United Arab Emirates,export,Forecast stlm,2023-11-30,68393.41518664383,month,58247.45640198623,0.5,78539.37397130142
United Arab Emirates,export,Forecast stlm,2023-12-31,66779.52967945923,month,55581.770985629926,0.5,77977.28837328852
United Arab Emirates,export,Forecast stlm,2024-01-31,64834.703277823,month,52675.79214768932,0.5,76993.61440795669
United Arab Emirates,export,Forecast stlm,2024-02-29,78630.72561699776,month,65581.26432636405,0.5,91680.18690763148
United Arab Emirates,export,Forecast stlm,2024-03-31,79313.98210646682,month,65430.97954646537,0.5,93196.98466646827
United Arab Emirates,export,Forecast stlm,2024-04-30,70444.88335879479,month,55775.62706591252,0.5,85114.13965167705
United Arab Emirates,export,Forecast stlm,2024-05-31,69204.20625647123,month,53788.746474436666,0.5,84619.66603850578
United Arab Emirates,export,Forecast stlm,2024-06-30,62228.03948409029,month,46100.86612987895,0.5,78355.21283830162
United Arab Emirates,export,Forecast stlm,2024-07-31,61563.03431068301,month,44754.25563696483,0.5,78371.81298440119
United Arab Emirates,export,Forecast stlm,2024-08-31,73761.36759689378,month,56297.5661605712,0.5,91225.16903321634
United Arab Emirates,export,Forecast stlm,2024-09-30,67940.52743797986,month,49845.39879205527,0.5,86035.65608390447
United Arab Emirates,export,Forecast stlm,2024-10-31,81713.95984912654,month,63008.800111294295,0.5,100419.11958695878
United Arab Emirates,export,Forecast stlm,2024-11-30,68393.41518664383,month,49097.50056921563,0.5,87689.32980407201
United Arab Emirates,export,Forecast stlm,2024-12-31,66779.52967945923,month,46910.416940629184,0.5,86648.64241828928
United Arab Emirates,export,Forecast stlm,2025-01-31,64834.703277823,month,44408.47109629727,0.5,85260.93545934874
United Arab Emirates,export,Forecast stlm,2025-02-28,78630.72561699776,month,57662.17103546172,0.5,99599.28019853382
United Arab Emirates,export,Forecast stlm,2025-03-31,79313.98210646682,month,57816.78225755358,0.5,100811.18195538006
United Arab Emirates,export,Forecast stlm,2025-04-30,70444.88335879479,month,48431.72998520075,0.5,92458.03673238882
United Arab Emirates,export,Forecast stlm,2025-05-31,69204.20625647123,month,46686.918641071505,0.5,91721.49387187095
United Arab Emirates,export,Forecast stlm,2025-06-30,62228.03948409029,month,39217.660050889,0.5,85238.41891729158
United Arab Emirates,export,Forecast stlm,2025-07-31,61563.03431068301,month,38069.9101726474,0.5,85056.15844871863
United Arab Emirates,export,Forecast stlm,2025-08-31,73761.36759689378,month,49795.22060013163,0.5,97727.51459365591
United Arab Emirates,export,Forecast stlm,2025-09-30,67940.52743797986,month,43510.51470823146,0.5,92370.54016772828
United Arab Emirates,import_consignment,Actual Data,2015-01-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-02-28,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-03-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-04-30,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-05-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-06-30,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-07-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-08-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-09-30,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-10-31,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-11-30,NA,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-12-31,172333.93993000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-01-31,172261.08003000004,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-02-29,167909.06466000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-03-31,171738.62142000004,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-04-30,174759.45145000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-05-31,177631.89441,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-06-30,180647.70841,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-07-31,177733.44102,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-08-31,182989.21009,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-09-30,188543.6888,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-10-31,184780.37597,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-11-30,191314.45743,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-12-31,190261.86934000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-01-31,195366.53584,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-02-28,195520.74690000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-03-31,195060.10930000004,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-04-30,195239.32129000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-05-31,187684.53121000004,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-06-30,185499.59972000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-07-31,187494.74197000006,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-08-31,187751.14150000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-09-30,185078.73533,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-10-31,185112.28306,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-11-30,179834.66604,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-12-31,177810.19046,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-01-31,176680.06424,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-02-28,178014.34106,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-03-31,180166.86252000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-04-30,177171.62494999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-05-31,182505.41859999995,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-06-30,185181.47609999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-07-31,183051.07529999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-08-31,182473.16218999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-09-30,184321.77185,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-10-31,185718.54812,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-11-30,195000.77098999996,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-12-31,196063.01496,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-01-31,200337.55498000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-02-28,199994.47655,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-03-31,201244.51051999998,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-04-30,202466.68914,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-05-31,205095.70449,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-06-30,201719.14516999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-07-31,202238.71867,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-08-31,200476.22763,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-09-30,203937.68508,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-10-31,213968.35650000005,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-11-30,214635.10615,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-12-31,230501.02657999995,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-01-31,227924.51497999998,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-02-29,232425.41683999996,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-03-31,219101.22039,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-04-30,209031.49706999998,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-05-31,198599.23126999996,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-06-30,191703.33914,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-07-31,181037.69765,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-08-31,174251.13086,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-09-30,162024.52533999996,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-10-31,141144.09194999997,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-11-30,119242.81088999998,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-12-31,95390.67448999999,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-01-31,89759.76303999999,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-02-28,80075.98025,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-03-31,81781.7338,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-04-30,89664.85627,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-05-31,92696.26998999999,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-06-30,95379.61769999999,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-07-31,100867.34538999999,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-08-31,104690.70228,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-09-30,107908.86449999998,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-10-31,111000.85706000001,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-11-30,118549.254,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-12-31,121156.98187,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-01-31,118476.32294,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-02-28,122395.06072,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-03-31,125336.99047,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-04-30,131254.90097,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-05-31,141144.65922,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-06-30,160283.08801,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-07-31,184395.11754,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-08-31,243530.35460000002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-09-30,295921.33956,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-10-31,349297.58201,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-11-30,401606.15955000004,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-12-31,465323.9034,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-01-31,502776.20040000003,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-02-28,530861.45316,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-03-31,575066.6643200001,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-04-30,608424.8490500001,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-05-31,650521.77159,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-06-30,687236.0071600002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-07-31,694791.6278200002,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-08-31,668214.0867,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-09-30,653931.3117300001,YoY,NA,0.5,NA
United Arab Emirates,import_consignment,Forecast auto.arima,2023-10-31,636854.9191708269,YoY,631877.2797621901,0.5,641832.5585794637
United Arab Emirates,import_consignment,Forecast auto.arima,2023-11-30,619543.6462221207,YoY,608239.6724101098,0.5,630847.6200341317
United Arab Emirates,import_consignment,Forecast auto.arima,2023-12-31,591151.3765425851,YoY,572413.1495815204,0.5,609889.6035036497
United Arab Emirates,import_consignment,Forecast auto.arima,2024-01-31,591207.539006756,YoY,564072.0664981849,0.5,618343.011515327
United Arab Emirates,import_consignment,Forecast auto.arima,2024-02-29,595777.6807740799,YoY,559381.5740709185,0.5,632173.7874772411
United Arab Emirates,import_consignment,Forecast auto.arima,2024-03-31,586958.6928385004,YoY,540512.4638183264,0.5,633404.9218586743
United Arab Emirates,import_consignment,Forecast auto.arima,2024-04-30,583755.3826461853,YoY,526527.197797507,0.5,640983.5674948633
United Arab Emirates,import_consignment,Forecast auto.arima,2024-05-31,573167.151861904,YoY,504471.788441811,0.5,641862.5152819969
United Arab Emirates,import_consignment,Forecast auto.arima,2024-06-30,561390.045992284,YoY,480580.9796994268,0.5,642199.1122851411
United Arab Emirates,import_consignment,Forecast auto.arima,2024-07-31,571231.3339719301,YoY,477694.8402017498,0.5,664767.8277421104
United Arab Emirates,import_consignment,Forecast auto.arima,2024-08-31,590446.2154694999,YoY,483596.8323400779,0.5,697295.5985989221
United Arab Emirates,import_consignment,Forecast auto.arima,2024-09-30,602864.9475005269,YoY,482141.89737235085,0.5,723587.9976287031
United Arab Emirates,import_consignment,Forecast auto.arima,2024-10-31,616182.68999785,YoY,485822.7056630833,0.5,746542.6743326166
United Arab Emirates,import_consignment,Forecast auto.arima,2024-11-30,629154.1711683254,YoY,489844.7617120146,0.5,768463.5806246364
United Arab Emirates,import_consignment,Forecast auto.arima,2024-12-31,643942.7134572911,YoY,496158.0663922704,0.5,791727.3605223119
United Arab Emirates,import_consignment,Forecast auto.arima,2025-01-31,654955.2808876758,YoY,499048.9519449441,0.5,810861.6098304074
United Arab Emirates,import_consignment,Forecast auto.arima,2025-02-28,663840.9282102535,YoY,500088.5672062975,0.5,827593.2892142093
United Arab Emirates,import_consignment,Forecast auto.arima,2025-03-31,675608.0233111636,YoY,504230.9127011749,0.5,846985.1339211522
United Arab Emirates,import_consignment,Forecast auto.arima,2025-04-30,684965.9760191948,YoY,506145.44978458784,0.5,863786.5022538014
United Arab Emirates,import_consignment,Forecast auto.arima,2025-05-31,695868.4419410467,YoY,509755.37062017474,0.5,881981.5132619187
United Arab Emirates,import_consignment,Forecast auto.arima,2025-06-30,705024.5606561048,YoY,511745.9209867929,0.5,898303.2003254166
United Arab Emirates,import_consignment,Forecast auto.arima,2025-07-31,708608.2425113517,YoY,508271.849856982,0.5,908944.6351657214
United Arab Emirates,import_consignment,Forecast auto.arima,2025-08-31,703461.1916323537,YoY,496159.2161798563,0.5,910763.1670848508
United Arab Emirates,import_consignment,Forecast auto.arima,2025-09-30,700985.1168940883,YoY,486796.7626758135,0.5,915173.4711123632
United Arab Emirates,import_consignment,Actual Data,2015-01-31,8213.90412,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-02-28,16236.25887,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-03-31,12794.42019,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-04-30,12299.73497,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-05-31,11436.71648,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-06-30,12413.50451,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-07-31,17231.99609,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-08-31,9581.10619,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-09-30,10664.10615,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-10-31,21609.24038,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-11-30,16700.1011,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2015-12-31,23152.85088,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-01-31,8141.04422,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-02-29,11884.2435,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-03-31,16623.97695,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-04-30,15320.565,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-05-31,14309.15944,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-06-30,15429.31851,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-07-31,14317.7287,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-08-31,14836.87526,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-09-30,16218.58486,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-10-31,17845.92755,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-11-30,23234.18256,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2016-12-31,22100.26279,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-01-31,13245.71072,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-02-28,12038.45456,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-03-31,16163.33935,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-04-30,15499.77699,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-05-31,6754.36936,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-06-30,13244.38702,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-07-31,16312.87095,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-08-31,15093.27479,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-09-30,13546.17869,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-10-31,17879.47528,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-11-30,17956.56554,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2017-12-31,20075.78721,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-01-31,12115.5845,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-02-28,13372.73138,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-03-31,18315.86081,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-04-30,12504.53942,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-05-31,12088.16301,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-06-30,15920.44452,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-07-31,14182.47015,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-08-31,14515.36168,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-09-30,15394.78835,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-10-31,19276.25155,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-11-30,27238.78841,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2018-12-31,21138.03118,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-01-31,16390.12452,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-02-28,13029.65295,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-03-31,19565.89478,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-04-30,13726.71804,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-05-31,14717.17836,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-06-30,12543.8852,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-07-31,14702.04365,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-08-31,12752.87064,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-09-30,18856.2458,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-10-31,29306.92297,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-11-30,27905.53806,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2019-12-31,37003.95161,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-01-31,13813.61292,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-02-29,17530.55481,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-03-31,6241.69833,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-04-30,3656.99472,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-05-31,4284.91256,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-06-30,5647.99307,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-07-31,4036.40216,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-08-31,5966.30385,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-09-30,6629.64028,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-10-31,8426.48958,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-11-30,6004.257,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2020-12-31,13151.81521,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-01-31,8182.70147,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-02-28,7846.77202,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-03-31,7947.45188,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-04-30,11540.11719,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-05-31,7316.32628,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-06-30,8331.34078,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-07-31,9524.12985,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-08-31,9789.66074,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-09-30,9847.8025,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-10-31,11518.48214,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-11-30,13552.65394,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2021-12-31,15759.54308,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-01-31,5502.04254,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-02-28,11765.5098,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-03-31,10889.38163,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-04-30,17458.02769,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-05-31,17206.08453,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-06-30,27469.76957,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-07-31,33636.15938,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-08-31,68924.8978,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-09-30,62238.78746,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-10-31,64894.72459,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-11-30,65861.23148,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2022-12-31,79477.28693,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-01-31,42954.33954,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-02-28,39850.76256,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-03-31,55094.59279,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-04-30,50816.21242,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-05-31,59303.00707,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-06-30,64184.00514,month,NA,0.5,NA
United Arab Emirates,import_consignment,Actual Data,2023-07-31,41191.78004,month,NA,0.5,NA
