month,year,date,FX,indicator,value
4,2024,2024-04-01,Արտարժույթ,(31)        կահույքի արտադրություն,2862242.8674
4,2024,2024-04-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,522157.4341000001
4,2024,2024-04-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",102163223.3565199
4,2024,2024-04-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",92701437.4444199
4,2024,2024-04-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",70100.17408
4,2024,2024-04-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",287666678.0678801
4,2024,2024-04-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,240326245.37807998
4,2024,2024-04-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,10768218.737799998
4,2024,2024-04-01,Արտարժույթ,"G. Առևտուր,այդ թվում`",320958312.4723199
4,2024,2024-04-01,Արտարժույթ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",8863090.435499998
4,2024,2024-04-01,Արտարժույթ,(46)        մեծածախ  առևտուր,188434948.9852
4,2024,2024-04-01,Արտարժույթ,(47)        մանրածախ  առևտուր,123648333.29361999
4,2024,2024-04-01,Արտարժույթ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",34669369.46
4,2024,2024-04-01,Արտարժույթ,(49.32)   տաքսու ծառայություններ,1863507.2061
4,2024,2024-04-01,Արտարժույթ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,14449458.002
4,2024,2024-04-01,Արտարժույթ,(51)        օդային տրանսպորտի գործունեություն,14570460.763
4,2024,2024-04-01,Արտարժույթ,(52.1)     պահեստավորում և պահպանում,481901.911
4,2024,2024-04-01,Արտարժույթ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",112789165.31114002
4,2024,2024-04-01,Արտարժույթ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,85319742.85103999
4,2024,2024-04-01,Արտարժույթ,(56)        հանրային սննդի կազմակերպում,25522627.410800003
4,2024,2024-04-01,Արտարժույթ,"J. Տեղեկատվություն և կապ,այդ թվում`",37665206.558419995
4,2024,2024-04-01,Արտարժույթ,(58)        հրատարակչական գործ,575242.0524
4,2024,2024-04-01,Արտարժույթ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,242040.98399999997
4,2024,2024-04-01,Արտարժույթ,(61)        հեռահաղորդակցություն,31820111.058120005
4,2024,2024-04-01,Արտարժույթ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,3221093.0446
4,2024,2024-04-01,Արտարժույթ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",94850397.60299997
4,2024,2024-04-01,Արտարժույթ,առևտրային բանկեր,35476178.1144
4,2024,2024-04-01,Արտարժույթ,վարկային կազմակերպություններ,32322100.096
4,2024,2024-04-01,Արտարժույթ,ապահովագրական ընկերություններ,753741.9186
4,2024,2024-04-01,Արտարժույթ,ներդրումային ընկերություններ,9406232.816999998
4,2024,2024-04-01,Արտարժույթ,այլ ֆինանսական կազմակերպություններ,16892144.657
4,2024,2024-04-01,Արտարժույթ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",77119589.5458
4,2024,2024-04-01,Արտարժույթ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,7733367.9920000015
4,2024,2024-04-01,Արտարժույթ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",19094271.603600003
4,2024,2024-04-01,Արտարժույթ,(69)       իրավաբանական և հաշվապահական գործունեություն,3653087.009
4,2024,2024-04-01,Արտարժույթ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,4076178.961
4,2024,2024-04-01,Արտարժույթ,(72)      գիտական հետազոտություններ և մշակումներ,2083536.2049999998
4,2024,2024-04-01,Արտարժույթ,(73.1)    գովազդային գործունեություն,3407751.7927
4,2024,2024-04-01,Արտարժույթ,"P. Կրթություն,այդ թվում`",2356455.8319999995
4,2024,2024-04-01,Արտարժույթ,(85.4)  բարձրագույն կրթություն,1836351.195
4,2024,2024-04-01,Արտարժույթ,Q. Առողջապահություն,12210866.88748
4,2024,2024-04-01,Արտարժույթ,"R. Մշակույթ, զվարճություն, հանգիստ",16898017.03796
4,2024,2024-04-01,Արտարժույթ,"Տնտեսության այլ ճյուղեր, այդ թվում",71017458.74610011
4,2024,2024-04-01,Արտարժույթ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,3283084.3186999992
4,2024,2024-04-01,Արտարժույթ,(79)     զբոսաշրջություն,4550052.075400001
4,2024,2024-04-01,Արտարժույթ,"Հիփոթեքային վարկեր,այդ թվում`",110812789.02277982
4,2024,2024-04-01,Արտարժույթ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,89648452.1070998
4,2024,2024-04-01,Արտարժույթ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,14190980.541139998
4,2024,2024-04-01,Արտարժույթ,"Սպառողական վարկեր,այդ թվում`",109513018.81194921
4,2024,2024-04-01,Արտարժույթ,քարտային վարկեր,79471988.30499999
4,2024,2024-04-01,Արտարժույթ,ավտովարկեր,8940.140000000001
4,2024,2024-04-01,Արտարժույթ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,122551.32670000002
4,2024,2024-04-01,Արտարժույթ,ոսկու գրավով վարկեր,835260.542
4,2024,2024-04-01,Արտարժույթ,այլ սպառողական վարկեր,29074278.498249203
5,2024,2024-05-01,Դրամ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",3604460706.7039094
5,2024,2024-05-01,Դրամ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",261981662.44150007
5,2024,2024-05-01,Դրամ,(01.1/3) բուսաբուծություն,178354521.70069999
5,2024,2024-05-01,Դրամ,(01.4)    անասնապահություն,56149035.9906001
5,2024,2024-05-01,Դրամ,(02)        անտառային տնտեսություն և փայտամթերումներ,630074.712
5,2024,2024-05-01,Դրամ,(03)        ձկնորսություն և ձկնաբուծություն,8856905.806199988
5,2024,2024-05-01,Դրամ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",17945404.8645
5,2024,2024-05-01,Դրամ,(07)           մետաղական հանքաքարի արդյունահանում,1839394.7710000002
5,2024,2024-05-01,Դրամ,(08.1-12)  շինանյութի արդյունահանում,14001830.608399998
5,2024,2024-05-01,Դրամ,"C. Մշակող արդյունաբերություն,այդ թվում`",127937055.45060004
5,2024,2024-05-01,Դրամ,(10)          սննդի արդյունաբերություն,34659227.7308
5,2024,2024-05-01,Դրամ,(10.1)     մսի մշակում և պահածոյացում,3370779.7660000008
5,2024,2024-05-01,Դրամ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,5434209.623899999
5,2024,2024-05-01,Դրամ,(10.5)     կաթնամթերքի արտադրություն,6980119.3730000015
5,2024,2024-05-01,Դրամ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,9622195.438999997
5,2024,2024-05-01,Դրամ,(11)          խմիչքների արդյունաբերություն,36569559.7722
5,2024,2024-05-01,Դրամ,(12)          ծխախոտի արդյունաբերություն,511574.9683
5,2024,2024-05-01,Դրամ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,5060289.684199999
5,2024,2024-05-01,Դրամ,(15)           կաշվե արտադրատեսակների արտադրություն,917969.428
5,2024,2024-05-01,Դրամ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",4181593.9198000003
5,2024,2024-05-01,Դրամ,(18)         պոլիգրաֆիական գործունեություն,1743909.9806000001
5,2024,2024-05-01,Դրամ,(20)         քիմիական նյութերի արտադրություն,883284.2559
5,2024,2024-05-01,Դրամ,(21)         դեղագործական արտադրատեսակների արտադրություն,213628.60439999998
5,2024,2024-05-01,Դրամ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3144623.8744999995
5,2024,2024-05-01,Դրամ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,10198448.554100012
5,2024,2024-05-01,Դրամ,(24)         հիմնային մետաղների արտադրություն,3826630.1911000004
5,2024,2024-05-01,Դրամ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8231650.211300001
5,2024,2024-05-01,Դրամ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",502226.5319
5,2024,2024-05-01,Դրամ,(31)        կահույքի արտադրություն,5053985.504600001
5,2024,2024-05-01,Դրամ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,1380923.1683
5,2024,2024-05-01,Դրամ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",42670699.1555
5,2024,2024-05-01,Դրամ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",39996290.22930001
5,2024,2024-05-01,Դրամ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",193671.99850000002
5,2024,2024-05-01,Դրամ,"F. Շինարարություն,այդ թվում`",238988763.4391
5,2024,2024-05-01,Դրամ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,167316240.5833
5,2024,2024-05-01,Դրամ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,32503281.8695
5,2024,2024-05-01,Դրամ,"G. Առևտուր,այդ թվում`",250793619.6779
5,2024,2024-05-01,Դրամ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",12993284.742299998
5,2024,2024-05-01,Դրամ,(46)        մեծածախ  առևտուր,116951767.52769998
5,2024,2024-05-01,Դրամ,(47)        մանրածախ  առևտուր,120846812.5899
5,2024,2024-05-01,Դրամ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",22587214.649
5,2024,2024-05-01,Դրամ,(49.32)   տաքսու ծառայություններ,1090898.6258
5,2024,2024-05-01,Դրամ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,16836398.9086
5,2024,2024-05-01,Դրամ,(51)        օդային տրանսպորտի գործունեություն,1149356.1060000001
5,2024,2024-05-01,Դրամ,(52.1)     պահեստավորում և պահպանում,928658.031
5,2024,2024-05-01,Դրամ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",62586447.6329
5,2024,2024-05-01,Դրամ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,32216112.8547
5,2024,2024-05-01,Դրամ,(56)        հանրային սննդի կազմակերպում,26418565.2782
5,2024,2024-05-01,Դրամ,"J. Տեղեկատվություն և կապ,այդ թվում`",8675965.196299998
5,2024,2024-05-01,Դրամ,(58)        հրատարակչական գործ,884185.6353
5,2024,2024-05-01,Դրամ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,456556.0191000001
5,2024,2024-05-01,Դրամ,(61)        հեռահաղորդակցություն,1181154.4186999998
5,2024,2024-05-01,Դրամ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,4603493.2388
5,2024,2024-05-01,Դրամ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",315681915.16590005
5,2024,2024-05-01,Դրամ,առևտրային բանկեր,95831171.741
5,2024,2024-05-01,Դրամ,վարկային կազմակերպություններ,66490956.591100015
5,2024,2024-05-01,Դրամ,ապահովագրական ընկերություններ,11502591.011299998
5,2024,2024-05-01,Դրամ,ներդրումային ընկերություններ,89451598.05420001
5,2024,2024-05-01,Դրամ,այլ ֆինանսական կազմակերպություններ,52405597.76830001
5,2024,2024-05-01,Դրամ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",16812797.0099
5,2024,2024-05-01,Դրամ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,4226534.5156000005
5,2024,2024-05-01,Դրամ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",16967190.6756
5,2024,2024-05-01,Դրամ,(69)       իրավաբանական և հաշվապահական գործունեություն,9671717.077899998
5,2024,2024-05-01,Դրամ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,447064.58690000005
5,2024,2024-05-01,Դրամ,(72)      գիտական հետազոտություններ և մշակումներ,2070774.509
5,2024,2024-05-01,Դրամ,(73.1)    գովազդային գործունեություն,883049.5572
5,2024,2024-05-01,Դրամ,"P. Կրթություն,այդ թվում`",2639155.251500001
5,2024,2024-05-01,Դրամ,(85.4)  բարձրագույն կրթություն,886358.8050000011
5,2024,2024-05-01,Դրամ,Q. Առողջապահություն,16159290.862100001
5,2024,2024-05-01,Դրամ,"R. Մշակույթ, զվարճություն, հանգիստ",5454719.1836000085
5,2024,2024-05-01,Դրամ,"Տնտեսության այլ ճյուղեր, այդ թվում",75519444.266
5,2024,2024-05-01,Դրամ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,1125308.7243
5,2024,2024-05-01,Դրամ,(79)     զբոսաշրջություն,1840114.1642
5,2024,2024-05-01,Դրամ,"Հիփոթեքային վարկեր,այդ թվում`",1038842414.9248079
5,2024,2024-05-01,Դրամ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,907841529.4568081
5,2024,2024-05-01,Դրամ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,73301119.62789989
5,2024,2024-05-01,Դրամ,"Սպառողական վարկեր,այդ թվում`",1082023274.858702
5,2024,2024-05-01,Դրամ,քարտային վարկեր,95080620.4207
5,2024,2024-05-01,Դրամ,ավտովարկեր,14485489.873700002
5,2024,2024-05-01,Դրամ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,108288079.99300002
5,2024,2024-05-01,Դրամ,ոսկու գրավով վարկեր,211760559.084
5,2024,2024-05-01,Դրամ,այլ սպառողական վարկեր,652408525.4873023
5,2024,2024-05-01,Արտարժույթ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",1668715305.9277008
5,2024,2024-05-01,Արտարժույթ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",68060749.74200001
5,2024,2024-05-01,Արտարժույթ,(01.1/3) բուսաբուծություն,40786853.781
5,2024,2024-05-01,Արտարժույթ,(01.4)    անասնապահություն,3924822.494999999
5,2024,2024-05-01,Արտարժույթ,(02)        անտառային տնտեսություն և փայտամթերումներ,1308.961
5,2024,2024-05-01,Արտարժույթ,(03)        ձկնորսություն և ձկնաբուծություն,3595039.761000001
5,2024,2024-05-01,Արտարժույթ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",35924948.7048
5,2024,2024-05-01,Արտարժույթ,(07)           մետաղական հանքաքարի արդյունահանում,29462482.575
5,2024,2024-05-01,Արտարժույթ,(08.1-12)  շինանյութի արդյունահանում,705940.0016
5,2024,2024-05-01,Արտարժույթ,"C. Մշակող արդյունաբերություն,այդ թվում`",131687270.2326
5,2024,2024-05-01,Արտարժույթ,(10)          սննդի արդյունաբերություն,27754040.660000004
5,2024,2024-05-01,Արտարժույթ,(10.1)     մսի մշակում և պահածոյացում,1203344.7861000001
5,2024,2024-05-01,Արտարժույթ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,7803359.584299999
5,2024,2024-05-01,Արտարժույթ,(10.5)     կաթնամթերքի արտադրություն,3437941.3975
5,2024,2024-05-01,Արտարժույթ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,8060045.4066
5,2024,2024-05-01,Արտարժույթ,(11)          խմիչքների արդյունաբերություն,35363886.1039
5,2024,2024-05-01,Արտարժույթ,(12)          ծխախոտի արդյունաբերություն,4778356.468
5,2024,2024-05-01,Արտարժույթ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,6323479.386700001
5,2024,2024-05-01,Արտարժույթ,(15)           կաշվե արտադրատեսակների արտադրություն,172737.21800000002
5,2024,2024-05-01,Արտարժույթ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",1910170.4889
5,2024,2024-05-01,Արտարժույթ,(18)         պոլիգրաֆիական գործունեություն,2493775.4956999994
5,2024,2024-05-01,Արտարժույթ,(20)         քիմիական նյութերի արտադրություն,1049828.1099000003
5,2024,2024-05-01,Արտարժույթ,(21)         դեղագործական արտադրատեսակների արտադրություն,64683.290199999996
5,2024,2024-05-01,Արտարժույթ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,6286761.264400001
5,2024,2024-05-01,Արտարժույթ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,7460928.632999999
5,2024,2024-05-01,Արտարժույթ,(24)         հիմնային մետաղների արտադրություն,2438205.01
5,2024,2024-05-01,Արտարժույթ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8977140.958499998
5,2024,2024-05-01,Արտարժույթ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",1099512.8761000002
5,2024,2024-05-01,Արտարժույթ,(31)        կահույքի արտադրություն,2822904.1644
5,2024,2024-05-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,489842.64859999996
5,2024,2024-05-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",106883341.44520001
5,2024,2024-05-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",97483660.0448
5,2024,2024-05-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",69157.98599999999
5,2024,2024-05-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",298734633.9535001
5,2024,2024-05-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,248036108.65190002
5,2024,2024-05-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,10760272.650099996
5,2024,2024-05-01,Արտարժույթ,"G. Առևտուր,այդ թվում`",325781617.13219994
5,2024,2024-05-01,Արտարժույթ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",9776744.5712
5,2024,2024-05-01,Արտարժույթ,(46)        մեծածախ  առևտուր,194022765.51109996
5,2024,2024-05-01,Արտարժույթ,(47)        մանրածախ  առևտուր,121973840.7899
5,2024,2024-05-01,Արտարժույթ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",33942825.7444
5,2024,2024-05-01,Արտարժույթ,(49.32)   տաքսու ծառայություններ,1580215.2134
5,2024,2024-05-01,Արտարժույթ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,14211018.272499997
5,2024,2024-05-01,Արտարժույթ,(51)        օդային տրանսպորտի գործունեություն,14337667.636999998
5,2024,2024-05-01,Արտարժույթ,(52.1)     պահեստավորում և պահպանում,473045.511
5,2024,2024-05-01,Արտարժույթ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",112015217.9709
5,2024,2024-05-01,Արտարժույթ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,83872162.7944
5,2024,2024-05-01,Արտարժույթ,(56)        հանրային սննդի կազմակերպում,26016707.7372
5,2024,2024-05-01,Արտարժույթ,"J. Տեղեկատվություն և կապ,այդ թվում`",50743239.0599
5,2024,2024-05-01,Արտարժույթ,(58)        հրատարակչական գործ,285382.5759
5,2024,2024-05-01,Արտարժույթ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,235119.013
5,2024,2024-05-01,Արտարժույթ,(61)        հեռահաղորդակցություն,40606773.12500001
5,2024,2024-05-01,Արտարժույթ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,3188855.1809
5,2024,2024-05-01,Արտարժույթ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",87735205.24350002
5,2024,2024-05-01,Արտարժույթ,առևտրային բանկեր,28879812.302100006
5,2024,2024-05-01,Արտարժույթ,վարկային կազմակերպություններ,33118621.6044
5,2024,2024-05-01,Արտարժույթ,ապահովագրական ընկերություններ,772871.983
5,2024,2024-05-01,Արտարժույթ,ներդրումային ընկերություններ,8099501.965000001
5,2024,2024-05-01,Արտարժույթ,այլ ֆինանսական կազմակերպություններ,16864397.389
5,2024,2024-05-01,Արտարժույթ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",72013446.4568
5,2024,2024-05-01,Արտարժույթ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,7341556.552999999
5,2024,2024-05-01,Արտարժույթ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",19258956.259800002
5,2024,2024-05-01,Արտարժույթ,(69)       իրավաբանական և հաշվապահական գործունեություն,3698167.753
5,2024,2024-05-01,Արտարժույթ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,4184752.246
5,2024,2024-05-01,Արտարժույթ,(72)      գիտական հետազոտություններ և մշակումներ,2075115.608
5,2024,2024-05-01,Արտարժույթ,(73.1)    գովազդային գործունեություն,3385129.2548
5,2024,2024-05-01,Արտարժույթ,"P. Կրթություն,այդ թվում`",2686937.198
5,2024,2024-05-01,Արտարժույթ,(85.4)  բարձրագույն կրթություն,1795697.8560000001
5,2024,2024-05-01,Արտարժույթ,Q. Առողջապահություն,17211829.071799997
5,2024,2024-05-01,Արտարժույթ,"R. Մշակույթ, զվարճություն, հանգիստ",17332073.05
5,2024,2024-05-01,Արտարժույթ,"Տնտեսության այլ ճյուղեր, այդ թվում",72658551.9550999
5,2024,2024-05-01,Արտարժույթ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,3412222.9312
5,2024,2024-05-01,Արտարժույթ,(79)     զբոսաշրջություն,4542188.257400001
5,2024,2024-05-01,Արտարժույթ,"Հիփոթեքային վարկեր,այդ թվում`",109659384.64469989
5,2024,2024-05-01,Արտարժույթ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,88894711.17919989
5,2024,2024-05-01,Արտարժույթ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,13830995.945499998
5,2024,2024-05-01,Արտարժույթ,"Սպառողական վարկեր,այդ թվում`",106315920.07650109
5,2024,2024-05-01,Արտարժույթ,քարտային վարկեր,76073739.8914999
5,2024,2024-05-01,Արտարժույթ,ավտովարկեր,8791.964999999998
5,2024,2024-05-01,Արտարժույթ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,3666.400999999998
5,2024,2024-05-01,Արտարժույթ,ոսկու գրավով վարկեր,803277.0319999999
5,2024,2024-05-01,Արտարժույթ,այլ սպառողական վարկեր,29426444.787001204
6,2024,2024-06-01,Դրամ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",3644876991.3222003
6,2024,2024-06-01,Դրամ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",263776160.7423001
6,2024,2024-06-01,Դրամ,(01.1/3) բուսաբուծություն,181433752.8591
6,2024,2024-06-01,Դրամ,(01.4)    անասնապահություն,54712196.763300106
6,2024,2024-06-01,Դրամ,(02)        անտառային տնտեսություն և փայտամթերումներ,626315.627
6,2024,2024-06-01,Դրամ,(03)        ձկնորսություն և ձկնաբուծություն,8931038.9899
6,2024,2024-06-01,Դրամ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",25575501.704499997
6,2024,2024-06-01,Դրամ,(07)           մետաղական հանքաքարի արդյունահանում,8595782.863
6,2024,2024-06-01,Դրամ,(08.1-12)  շինանյութի արդյունահանում,13976350.6219
6,2024,2024-06-01,Դրամ,"C. Մշակող արդյունաբերություն,այդ թվում`",127532048.42230003
6,2024,2024-06-01,Դրամ,(10)          սննդի արդյունաբերություն,34903160.15910001
6,2024,2024-06-01,Դրամ,(10.1)     մսի մշակում և պահածոյացում,3879790.0951999994
6,2024,2024-06-01,Դրամ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,5486961.9945
6,2024,2024-06-01,Դրամ,(10.5)     կաթնամթերքի արտադրություն,8631965.517700009
6,2024,2024-06-01,Դրամ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,9881247.387500001
6,2024,2024-06-01,Դրամ,(11)          խմիչքների արդյունաբերություն,36323162.2428
6,2024,2024-06-01,Դրամ,(12)          ծխախոտի արդյունաբերություն,468379.57330000005
6,2024,2024-06-01,Դրամ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,5115466.3833
6,2024,2024-06-01,Դրամ,(15)           կաշվե արտադրատեսակների արտադրություն,988867.551
6,2024,2024-06-01,Դրամ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",4051332.0686
6,2024,2024-06-01,Դրամ,(18)         պոլիգրաֆիական գործունեություն,1656893.564
6,2024,2024-06-01,Դրամ,(20)         քիմիական նյութերի արտադրություն,845593.4194
6,2024,2024-06-01,Դրամ,(21)         դեղագործական արտադրատեսակների արտադրություն,217793.5166
6,2024,2024-06-01,Դրամ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3177811.5479
6,2024,2024-06-01,Դրամ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,10039758.7561
6,2024,2024-06-01,Դրամ,(24)         հիմնային մետաղների արտադրություն,3797910.4438
6,2024,2024-06-01,Դրամ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8606341.8338
6,2024,2024-06-01,Դրամ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",501968.9818
6,2024,2024-06-01,Դրամ,(31)        կահույքի արտադրություն,5102797.723499999
6,2024,2024-06-01,Դրամ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,1296663.3375000001
6,2024,2024-06-01,Դրամ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",42291284.86820001
6,2024,2024-06-01,Դրամ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",39852684.1774
6,2024,2024-06-01,Դրամ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",192635.48079999996
6,2024,2024-06-01,Դրամ,"F. Շինարարություն,այդ թվում`",242464327.1504999
6,2024,2024-06-01,Դրամ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,167465035.8436
6,2024,2024-06-01,Դրամ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,33614036.43
6,2024,2024-06-01,Դրամ,"G. Առևտուր,այդ թվում`",249469726.794
6,2024,2024-06-01,Դրամ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",12769146.4166
6,2024,2024-06-01,Դրամ,(46)        մեծածախ  առևտուր,115879689.96450001
6,2024,2024-06-01,Դրամ,(47)        մանրածախ  առևտուր,120819118.8599
