country,year,month,export,import_origin,import_consignment,date
Saudi Arabia,2021,10,514.40509,151.69677,135.77226,2021-10-01
Saudi Arabia,2021,11,110.36704,201.72799,179.11614,2021-11-01
Saudi Arabia,2021,12,72.78832,122.32936,99.3701,2021-12-01
Saudi Arabia,2020,1,7.5,134.21601,0.31836,2020-01-01
Saudi Arabia,2020,2,49.32212,376.57876,335.05756,2020-02-01
Saudi Arabia,2020,3,25.29168,109.15112,67.63587,2020-03-01
Saudi Arabia,2020,4,83.56128,175.73155,12.395,2020-04-01
Saudi Arabia,2020,5,99.40805,40.12841,14.6315,2020-05-01
Saudi Arabia,2020,6,135.27284,149.5513,158.20435,2020-06-01
Saudi Arabia,2020,7,50.85264,134.23418,131.57063,2020-07-01
Saudi Arabia,2020,8,18.33385,78.33998,0.11237,2020-08-01
Saudi Arabia,2020,9,153.63334,164.1992,42.77511,2020-09-01
Saudi Arabia,2020,10,81.07977,34.80001,0.63153,2020-10-01
Saudi Arabia,2020,11,80.71666,11.77518,0.28,2020-11-01
Saudi Arabia,2020,12,99.53892,286.74783,270.2777,2020-12-01
Saudi Arabia,2019,1,0,83.11505,71.775,2019-01-01
Saudi Arabia,2019,2,113.73,380.13191,210.74702,2019-02-01
Saudi Arabia,2019,3,306.74,200.6096,0,2019-03-01
Saudi Arabia,2019,4,136.066,507.57356,256.36095,2019-04-01
Saudi Arabia,2019,5,397.71818,62.685,0.01867,2019-05-01
Saudi Arabia,2019,6,332.76,507.70563,407.06226,2019-06-01
Saudi Arabia,2019,7,131.37391,27.03044,0.21613,2019-07-01
Saudi Arabia,2019,8,24.751,276.64182,128.70004,2019-08-01
Saudi Arabia,2019,9,0.0258,199.70693,157.13117,2019-09-01
Saudi Arabia,2019,10,0,290.09806,140.12624,2019-10-01
Saudi Arabia,2019,11,36.77948,224.15073,95.96052,2019-11-01
Saudi Arabia,2019,12,88.75226,94.59738,90.16067,2019-12-01
Saudi Arabia,2018,1,32,607.68607,263.56004,2018-01-01
Saudi Arabia,2018,2,0.1,342.64719,317.7573,2018-02-01
Saudi Arabia,2018,3,112,388.53696,228.27494,2018-03-01
Saudi Arabia,2018,4,91.13,138.93807,113.64818,2018-04-01
Saudi Arabia,2018,5,119.706,79.77382,76.725,2018-05-01
Saudi Arabia,2018,6,65.3192,115.08897,108.8775,2018-06-01
Saudi Arabia,2018,7,289.872,66.721,45.80966,2018-07-01
Saudi Arabia,2018,8,160.006,209.47125,78.1625,2018-08-01
Saudi Arabia,2018,9,208.05,150.53572,157.47851,2018-09-01
Saudi Arabia,2018,10,72.022,222.63732,0.30072,2018-10-01
Saudi Arabia,2018,11,30.706,415.78927,143.55,2018-11-01
Saudi Arabia,2018,12,546.244,171.61411,118.12015,2018-12-01
Saudi Arabia,2017,1,10.99,200.57194,196.06374,2017-01-01
Saudi Arabia,2017,2,263.56699,134.25363,73.25644,2017-02-01
Saudi Arabia,2017,3,57.221,73.58591,38.57074,2017-03-01
Saudi Arabia,2017,4,117.4003,92.29933,8.8529,2017-04-01
Saudi Arabia,2017,5,1.536,65.71239,10.11875,2017-05-01
Saudi Arabia,2017,6,0,222.84156,181.76889,2017-06-01
Saudi Arabia,2017,7,0.04,192.63605,109.05727,2017-07-01
Saudi Arabia,2017,8,3,224.14435,74.25001,2017-08-01
Saudi Arabia,2017,9,0,244.10422,123.55501,2017-09-01
Saudi Arabia,2017,10,3,298.79346,133.61522,2017-10-01
Saudi Arabia,2017,11,1.2925,90.68595,0,2017-11-01
Saudi Arabia,2017,12,32,153.1069,100.29968,2017-12-01
Senegal,2023,1,0,1036.0695,1036.0695,2023-01-01
Senegal,2023,2,0,0.26142,0,2023-02-01
Senegal,2023,3,0,1.23499,0,2023-03-01
Senegal,2023,4,0,0.67745,0,2023-04-01
Senegal,2023,8,0,1.57671,0,2023-08-01
Senegal,2023,9,31.57471,0,0,2023-09-01
Senegal,2022,4,0,0.85316,0.85316,2022-04-01
Senegal,2022,10,0,1084.5015,1084.5015,2022-10-01
Senegal,2022,11,0,1285.14875,1152.62951,2022-11-01
Senegal,2022,12,35,0.20871,0,2022-12-01
Senegal,2021,11,0,0.59308,0,2021-11-01
Senegal,2020,3,0,0.11128,0,2020-03-01
Senegal,2020,11,0,0.34673,0,2020-11-01
Senegal,2020,12,0,8.9786,0,2020-12-01
Senegal,2019,4,0,0.31099,0,2019-04-01
Senegal,2019,8,0,0.27388,0,2019-08-01
Senegal,2018,2,0,0.11495,0,2018-02-01
Senegal,2018,8,0,0.5529,0,2018-08-01
Senegal,2018,9,0,0.10369,0,2018-09-01
Senegal,2017,6,0,0.40317,0,2017-06-01
Senegal,2017,7,71,0.02068,0,2017-07-01
Senegal,2017,12,8.24048,0,0,2017-12-01
Serbia,2024,1,6496.29744,405.40406,238.23467,2024-01-01
Serbia,2024,2,5943.72546,457.31174,453.9914,2024-02-01
Serbia,2024,3,1511.95888,412.48891,732.37395,2024-03-01
Serbia,2023,1,13.17663,772.62463,788.82461,2023-01-01
Serbia,2023,2,0,1264.81148,1053.77052,2023-02-01
Serbia,2023,3,15.47761,1529.68526,1463.7397,2023-03-01
Serbia,2023,4,22.91245,752.43931,747.90145,2023-04-01
Serbia,2023,5,65.65346,1063.81354,1869.06798,2023-05-01
Serbia,2023,6,36.27411,711.63476,1298.18385,2023-06-01
Serbia,2023,7,82.15075,652.02295,573.7889,2023-07-01
Serbia,2023,8,750,820.77167,963.7162,2023-08-01
Serbia,2023,9,13.82891,376.88988,746.13494,2023-09-01
Serbia,2023,10,0.91,453.11232,710.25304,2023-10-01
Serbia,2023,11,93.94956,729.09251,677.20396,2023-11-01
Serbia,2023,12,1492.84527,1595.6485,1817.86095,2023-12-01
Serbia,2022,1,65.63567,93.33551,19.94661,2022-01-01
Serbia,2022,2,26.56994,116.04154,77.71484,2022-02-01
Serbia,2022,3,0,162.12897,41.58525,2022-03-01
Serbia,2022,4,0,286.34477,213.41664,2022-04-01
Serbia,2022,5,0,1218.86684,1160.81043,2022-05-01
Serbia,2022,6,0,1257.86258,1140.73294,2022-06-01
Serbia,2022,7,80.6939,1275.21195,1411.56424,2022-07-01
Serbia,2022,8,0,932.04216,836.09038,2022-08-01
Serbia,2022,9,0,1957.349,1971.02626,2022-09-01
Serbia,2022,10,130.76534,689.84282,509.77831,2022-10-01
Serbia,2022,11,108.47107,2571.59892,2513.46238,2022-11-01
Serbia,2022,12,122.58112,1820.58899,2034.23519,2022-12-01
Serbia,2021,1,9.612,62.69265,76.54393,2021-01-01
Serbia,2021,2,0,145.18193,74.99611,2021-02-01
Serbia,2021,3,7.02978,139.89819,106.22891,2021-03-01
Serbia,2021,4,4.42464,155.92175,46.28301,2021-04-01
Serbia,2021,5,4.10242,143.10593,46.01257,2021-05-01
Serbia,2021,6,30.12,164.51841,72.0816,2021-06-01
Serbia,2021,7,2.81371,163.06326,40.83284,2021-07-01
Serbia,2021,8,57.57629,229.31526,106.55606,2021-08-01
Serbia,2021,9,1.95,239.95109,27.09933,2021-09-01
Serbia,2021,10,0,209.22557,52.93111,2021-10-01
Serbia,2021,11,0,169.26132,37.59503,2021-11-01
Serbia,2021,12,0.31822,306.45576,107.50765,2021-12-01
Serbia,2020,1,8.46212,31.14321,3.44589,2020-01-01
Serbia,2020,2,12.79179,319.8816,124.30043,2020-02-01
Serbia,2020,3,47.93555,86.03943,35.13206,2020-03-01
Serbia,2020,4,0,275.2778,219.27102,2020-04-01
Serbia,2020,5,4.46193,160.68868,99.00272,2020-05-01
Serbia,2020,6,21.66667,437.15367,402.86561,2020-06-01
Serbia,2020,7,0,267.67243,214.15652,2020-07-01
Serbia,2020,8,9.19698,452.23534,423.43684,2020-08-01
Serbia,2020,9,9.25613,196.68867,170.28951,2020-09-01
Serbia,2020,10,9.30505,248.01193,174.66578,2020-10-01
Serbia,2020,11,0.0774,108.19393,45.129,2020-11-01
Serbia,2020,12,0.90405,115.71663,42.97611,2020-12-01
Serbia,2019,1,0,53.32064,23.18181,2019-01-01
Serbia,2019,2,11.67671,188.25235,80.67542,2019-02-01
Serbia,2019,3,1.2,73.9855,225.36105,2019-03-01
Serbia,2019,4,0.2,148.02191,105.42793,2019-04-01
Serbia,2019,5,0,397.37216,369.9233,2019-05-01
Serbia,2019,6,0,157.82055,117.19362,2019-06-01
Serbia,2019,7,0.05565,356.07093,302.69655,2019-07-01
Serbia,2019,8,7.88599,235.998,194.48356,2019-08-01
Serbia,2019,9,0.45,135.15878,79.6963,2019-09-01
Serbia,2019,10,5.6623,241.73807,170.48403,2019-10-01
Serbia,2019,11,0,160.60982,94.54908,2019-11-01
Serbia,2019,12,9.33301,265.6641,201.56718,2019-12-01
Serbia,2018,1,1.45,119.14404,49.84586,2018-01-01
Serbia,2018,2,0,50.61341,138.0145,2018-02-01
Serbia,2018,3,0,270.76851,62.55347,2018-03-01
Serbia,2018,4,6.25437,277.39614,112.1543,2018-04-01
Serbia,2018,5,0,403.08929,327.82834,2018-05-01
Serbia,2018,6,0,159.60251,122.32706,2018-06-01
Serbia,2018,7,0,336.53052,408.40601,2018-07-01
Serbia,2018,8,63.84897,309.13999,270.92608,2018-08-01
Serbia,2018,9,0,175.41717,163.37811,2018-09-01
Serbia,2018,10,15.70929,796.1088,562.831,2018-10-01
Serbia,2018,11,89.80104,200.52719,141.27505,2018-11-01
Serbia,2018,12,0.64382,268.02141,230.13066,2018-12-01
Serbia,2017,1,0,253.7791,209.27455,2017-01-01
Serbia,2017,2,0,44.90541,17.39958,2017-02-01
Serbia,2017,3,111.98606,20.91499,21.91272,2017-03-01
Serbia,2017,4,0,250.77105,191.48961,2017-04-01
Serbia,2017,5,0.005,40.20318,0,2017-05-01
Serbia,2017,6,0,402.08764,194.69903,2017-06-01
Serbia,2017,7,0,195.88373,155.47376,2017-07-01
Serbia,2017,8,0,66.9784,38.11602,2017-08-01
Serbia,2017,9,0,312.54136,107.7389,2017-09-01
Serbia,2017,10,117.33,357.96456,183.15621,2017-10-01
Serbia,2017,11,0.2,162.37276,64.19446,2017-11-01
Serbia,2017,12,14.505,230.25102,185.82008,2017-12-01
Seychelles,2021,2,1.01,0,0,2021-02-01
Seychelles,2021,3,28.89,0,0,2021-03-01
Seychelles,2021,5,46.04208,5.00047,0,2021-05-01
Seychelles,2021,7,0,0.00884,0,2021-07-01
Seychelles,2021,10,0,7.23491,0,2021-10-01
Seychelles,2020,11,0.65,0,0,2020-11-01
Seychelles,2019,2,0.13,0,0,2019-02-01
Seychelles,2019,3,8.28,0,0,2019-03-01
Seychelles,2019,4,5.403,0,3.75003,2019-04-01
Seychelles,2019,9,0.43936,3.92704,0,2019-09-01
Seychelles,2019,11,6.55,0,0,2019-11-01
Seychelles,2018,2,0,0,4.7045,2018-02-01
Seychelles,2018,3,244.43776,0,0.75882,2018-03-01
Seychelles,2018,4,313.24704,0,0,2018-04-01
Seychelles,2018,9,0,1.22954,0,2018-09-01
Seychelles,2018,10,2.4,0,0,2018-10-01
Seychelles,2018,11,5.25,0,0,2018-11-01
Seychelles,2017,5,0,0,4.72538,2017-05-01
Seychelles,2017,10,0,0,166.27144,2017-10-01
Seychelles,2017,12,0,0.01413,0,2017-12-01
Sierra Leone,2024,2,0,1.0849,0,2024-02-01
Sierra Leone,2023,1,0,0.19427,0,2023-01-01
Sierra Leone,2023,3,0,6.94948,0,2023-03-01
Sierra Leone,2023,5,0,9.35657,0,2023-05-01
Sierra Leone,2023,6,0,3.87241,0,2023-06-01
Sierra Leone,2023,7,0,10.21354,0,2023-07-01
Sierra Leone,2023,8,0,0.02991,0,2023-08-01
Sierra Leone,2023,9,0,0.77963,0,2023-09-01
Sierra Leone,2023,11,0,3.0806,0,2023-11-01
Sierra Leone,2023,12,0,136.27876,0,2023-12-01
Sierra Leone,2022,3,0,51.85828,51.85828,2022-03-01
Sierra Leone,2022,4,0,0.72091,0,2022-04-01
Sierra Leone,2022,5,0,1.93399,0,2022-05-01
Sierra Leone,2022,6,1.3,43.05611,41.29303,2022-06-01
Sierra Leone,2022,8,0,1.16903,0,2022-08-01
Sierra Leone,2022,9,0,1.22888,0,2022-09-01
Sierra Leone,2022,10,0,1.40566,0,2022-10-01
Sierra Leone,2022,11,0,5.60518,0,2022-11-01
Sierra Leone,2022,12,0,10.36904,0,2022-12-01
Sierra Leone,2021,1,0,0.04392,0,2021-01-01
Sierra Leone,2021,2,0,0.05216,0,2021-02-01
Sierra Leone,2021,3,0,0,1.34753,2021-03-01
Sierra Leone,2021,5,0,39.60293,0,2021-05-01
Sierra Leone,2021,7,0,2.01736,0,2021-07-01
Sierra Leone,2021,11,0,213.88519,213.88519,2021-11-01
Sierra Leone,2021,12,0,0.02098,0,2021-12-01
Sierra Leone,2020,5,0,1.59233,0,2020-05-01
Sierra Leone,2020,8,0,2.02764,0,2020-08-01
Sierra Leone,2020,9,0,0.06632,0,2020-09-01
Sierra Leone,2020,11,0,1.3810500000000001,0,2020-11-01
Sierra Leone,2020,12,0,0.19061,0,2020-12-01
Sierra Leone,2019,1,0,0.73418,0,2019-01-01
Sierra Leone,2019,3,0,0.88397,0,2019-03-01
Sierra Leone,2019,4,0,0.40133,0,2019-04-01
Sierra Leone,2019,5,0,0.87745,0,2019-05-01
Sierra Leone,2019,6,0,0.04202,0,2019-06-01
Sierra Leone,2019,7,0,0.19181,0,2019-07-01
Sierra Leone,2019,8,0,3.63156,0,2019-08-01
Sierra Leone,2019,10,0,0.13863,0,2019-10-01
Sierra Leone,2019,11,0,0.02991,0,2019-11-01
Sierra Leone,2019,12,0,2.78945,0,2019-12-01
Sierra Leone,2018,1,12.436,114.2894,0,2018-01-01
Sierra Leone,2018,2,0,0.52269,0,2018-02-01
Sierra Leone,2018,3,0,54.10627,0,2018-03-01
Sierra Leone,2018,4,0,113.54737,0,2018-04-01
Sierra Leone,2018,6,0,1.68812,0,2018-06-01
Sierra Leone,2018,7,1.86,1.3404,0,2018-07-01
Sierra Leone,2018,9,0,3.71373,0,2018-09-01
Sierra Leone,2018,12,0,2.88016,0,2018-12-01
Sierra Leone,2017,1,0,0.0203,0,2017-01-01
Sierra Leone,2017,2,0,1.33013,0,2017-02-01
Sierra Leone,2017,3,0,1.07267,0,2017-03-01
Sierra Leone,2017,4,0,21.34245,0,2017-04-01
Sierra Leone,2017,5,0,1.08665,0,2017-05-01
Sierra Leone,2017,6,0,56.76514,0,2017-06-01
Sierra Leone,2017,7,0,55.34384,0,2017-07-01
Sierra Leone,2017,8,0.4,56.02949,0,2017-08-01
Sierra Leone,2017,9,0,121.61123,0,2017-09-01
Sierra Leone,2017,12,53.75998,0,0,2017-12-01
Singapore,2024,1,0,210.99705,35.73112,2024-01-01
Singapore,2024,2,11.05,564.52047,374.17909,2024-02-01
Singapore,2024,3,0,151.1918,267.79977,2024-03-01
Singapore,2023,1,2313.7945,560.30426,253.49113,2023-01-01
Singapore,2023,2,10.35521,907.0625,23.9453,2023-02-01
Singapore,2023,3,4.52257,413.44155,51.03832,2023-03-01
Singapore,2023,4,0,980.12878,228.03266,2023-04-01
Singapore,2023,5,18.16,232.53244,488.39468,2023-05-01
Singapore,2023,6,18,248.8571,311.38876,2023-06-01
Singapore,2023,7,178.65641,779.73137,417.88008,2023-07-01
Singapore,2023,8,0,504.46169,168.29196,2023-08-01
Singapore,2023,9,9.68079,584.21836,228.60358,2023-09-01
Singapore,2023,10,0,883.79147,1873.73066,2023-10-01
Singapore,2023,11,0.1,670.84138,214.10727,2023-11-01
Singapore,2023,12,0.01,771.37194,88.65483,2023-12-01
Singapore,2022,1,15.6184,155.90209,283.45789,2022-01-01
Singapore,2022,2,0.00681,193.51462,120.75827,2022-02-01
Singapore,2022,3,172.25581,160.24876,45.81825,2022-03-01
Singapore,2022,4,0.025,98.2268,15.10806,2022-04-01
Singapore,2022,5,9.88847,243.69734,60.74386,2022-05-01
Singapore,2022,6,71.85166,460.46142,256.03189,2022-06-01
Singapore,2022,7,1.33525,444.69324,342.28791,2022-07-01
Singapore,2022,8,17.83426,298.651,303.02261,2022-08-01
Singapore,2022,9,76.88069,697.21732,66.50856,2022-09-01
Singapore,2022,10,69.51548,452.42701,403.81541,2022-10-01
Singapore,2022,11,0.81905,608.33104,201.32291,2022-11-01
Singapore,2022,12,2246.68026,573.41416,191.04288,2022-12-01
Singapore,2021,1,55.65441,238.3555,55.72184,2021-01-01
Singapore,2021,2,24,35.61901,212.49045,2021-02-01
Singapore,2021,3,121.05871,230.10633,193.71298,2021-03-01
Singapore,2021,4,23.37975,258.85529,160.1929,2021-04-01
Singapore,2021,5,201.41259,83.5387,51.93443,2021-05-01
Singapore,2021,6,160.20837,206.73953,61.37188,2021-06-01
Singapore,2021,7,250.2223,271.35357,266.81966,2021-07-01
Singapore,2021,8,57.05488,296.99152,83.41461,2021-08-01
Singapore,2021,9,67.6439,309.01266,122.16558,2021-09-01
Singapore,2021,10,47.63172,345.30022,358.29223,2021-10-01
Singapore,2021,11,14.12104,104.65366,95.48761,2021-11-01
Singapore,2021,12,93.44279,388.94654,292.69809,2021-12-01
Singapore,2020,1,128.50285,213.68326,202.29392000000001,2020-01-01
Singapore,2020,2,36.0986,129.87487,88.09087,2020-02-01
Singapore,2020,3,0,97.56423,140.0997,2020-03-01
Singapore,2020,4,0,292.03636,91.78144,2020-04-01
Singapore,2020,5,0,388.23588,269.91351,2020-05-01
Singapore,2020,6,0,417.50669,309.55052,2020-06-01
Singapore,2020,7,186.55985,91.66124,162.36059,2020-07-01
Singapore,2020,8,199.22646,246.12029,97.71821,2020-08-01
Singapore,2020,9,23.21052,330.5012,171.90312,2020-09-01
Singapore,2020,10,71.02398,224.30267,117.46231,2020-10-01
Singapore,2020,11,21.18256,152.79531,108.42542,2020-11-01
Singapore,2020,12,251.3872,287.59194,163.96381,2020-12-01
Singapore,2019,1,0.1067,99.79561,78.44196,2019-01-01
Singapore,2019,2,28.457,38.81246,308.0129,2019-02-01
Singapore,2019,3,283.27546,94.20433,213.49413,2019-03-01
Singapore,2019,4,269.265,246.41759,104.78232,2019-04-01
Singapore,2019,5,72.22585,201.4672,406.50215,2019-05-01
Singapore,2019,6,29.5,149.72071,38.00161,2019-06-01
Singapore,2019,7,24.95371,247.10549,199.06618,2019-07-01
Singapore,2019,8,0.004,83.23038,188.62587,2019-08-01
Singapore,2019,9,156.157,64.33044,111.46982,2019-09-01
Singapore,2019,10,14.97951,270.77408,397.96462,2019-10-01
Singapore,2019,11,54.9083,124.51464,192.98069,2019-11-01
Singapore,2019,12,182.32344,435.8922,205.13821,2019-12-01
Singapore,2018,1,153.626,65.9675,283.91536,2018-01-01
Singapore,2018,2,123.178,101.41858,115.34435,2018-02-01
Singapore,2018,3,61.402,49.03615,39.03886,2018-03-01
Singapore,2018,4,61.9594,171.76448,129.19036,2018-04-01
Singapore,2018,5,151.976,37.39907,215.07455,2018-05-01
Singapore,2018,6,0,146.97639,180.04565,2018-06-01
Singapore,2018,7,51.88369,85.10296,95.7655,2018-07-01
Singapore,2018,8,35.60055,134.5531,42.13926,2018-08-01
Singapore,2018,9,12.75,209.88452,172.44567,2018-09-01
Singapore,2018,10,11.1,153.1708,76.56105,2018-10-01
Singapore,2018,11,0,192.53806,545.99318,2018-11-01
Singapore,2018,12,15.7204,180.28956,209.71782,2018-12-01
Singapore,2017,1,265.9427,173.62178,49.33499,2017-01-01
Singapore,2017,2,184.4924,52.24197,8.18636,2017-02-01
Singapore,2017,3,0,148.319,26.33871,2017-03-01
Singapore,2017,4,0,83.39853,94.52307,2017-04-01
Singapore,2017,5,123.134,1511.58595,110.37399,2017-05-01
Singapore,2017,6,0,163.31628,189.60321,2017-06-01
Singapore,2017,7,96.1068,67.46832,95.91988,2017-07-01
Singapore,2017,8,175.6204,88.24584,142.92105,2017-08-01
Singapore,2017,9,12.849,328.6833,159.76472,2017-09-01
Singapore,2017,10,345.722,272.12669,156.18375,2017-10-01
Singapore,2017,11,91.476,161.34632,169.56871,2017-11-01
Singapore,2017,12,129.98,63.12415,20.82668,2017-12-01
Slovakia,2024,1,4611.18626,780.10158,5097.76139,2024-01-01
Slovakia,2024,2,4091.15026,824.64159,6606.81165,2024-02-01
Slovakia,2024,3,4578.29622,801.82465,3701.23816,2024-03-01
Slovakia,2023,1,2498.65642,1569.30706,3562.90373,2023-01-01
Slovakia,2023,2,3969.58734,1336.59933,3858.2501,2023-02-01
Slovakia,2023,3,3965.32329,1215.54572,4274.55214,2023-03-01
Slovakia,2023,4,3473.76392,1205.23096,2527.40033,2023-04-01
Slovakia,2023,5,3749.63782,2639.5112,4628.29273,2023-05-01
Slovakia,2023,6,4388.40645,1715.92546,3055.1604,2023-06-01
Slovakia,2023,7,2269.79509,2768.17736,4629.04319,2023-07-01
Slovakia,2023,8,4964.25598,2526.05089,2496.22004,2023-08-01
Slovakia,2023,9,3691.06886,1475.55068,3390.46683,2023-09-01
Slovakia,2023,10,3321.95704,2200.35871,4165.23599,2023-10-01
Slovakia,2023,11,3310.81641,1580.07999,5254.99568,2023-11-01
Slovakia,2023,12,3395.61936,1763.62781,6062.75118,2023-12-01
Slovakia,2022,1,1404.00353,425.0631,1879.416,2022-01-01
Slovakia,2022,2,1463.13265,749.39723,2820.30471,2022-02-01
Slovakia,2022,3,1737.91878,953.79591,3425.8721,2022-03-01
Slovakia,2022,4,1102.34924,1106.98122,4264.51094,2022-04-01
Slovakia,2022,5,1437.69383,414.96529,3078.93604,2022-05-01
Slovakia,2022,6,1524.09177,929.25745,2330.16098,2022-06-01
Slovakia,2022,7,966.37736,1456.19128,1994.89424,2022-07-01
Slovakia,2022,8,2464.03112,1081.60767,2803.29538,2022-08-01
Slovakia,2022,9,2314.74387,1298.33858,2645.13361,2022-09-01
Slovakia,2022,10,2544.83386,827.3747,3029.51023,2022-10-01
Slovakia,2022,11,4305.9721,3322.9351,4244.79263,2022-11-01
Slovakia,2022,12,3189.80874,2656.18674,3578.76407,2022-12-01
Slovakia,2021,1,910.88015,471.61584,584.45553,2021-01-01
Slovakia,2021,2,865.094,287.92031,832.25857,2021-02-01
Slovakia,2021,3,875.8104,517.04244,1124.16659,2021-03-01
Slovakia,2021,4,1093.78659,2619.38018,1632.16232,2021-04-01
Slovakia,2021,5,1027.44049,515.56537,2142.26411,2021-05-01
Slovakia,2021,6,1057.55249,407.52273,2109.77338,2021-06-01
Slovakia,2021,7,680.36229,1427.094,2473.91122,2021-07-01
Slovakia,2021,8,1778.4928,799.4034,1984.43182,2021-08-01
Slovakia,2021,9,1792.54346,643.3266,1082.63663,2021-09-01
Slovakia,2021,10,1112.56486,783.52442,1991.34486,2021-10-01
Slovakia,2021,11,2404.85328,620.02012,1605.43433,2021-11-01
Slovakia,2021,12,702.68885,900.34612,2069.89776,2021-12-01
Slovakia,2020,1,0,487.37128,142.59115,2020-01-01
Slovakia,2020,2,0,585.40219,335.75262,2020-02-01
Slovakia,2020,3,16.93077,1556.5597,1805.45133,2020-03-01
Slovakia,2020,4,16.42434,522.8493,481.75681,2020-04-01
Slovakia,2020,5,35.31069,1046.25304,2293.84351,2020-05-01
Slovakia,2020,6,730.03642,605.76058,561.25051,2020-06-01
Slovakia,2020,7,0,1282.06568,841.59078,2020-07-01
Slovakia,2020,8,973.86073,548.63024,1642.3324,2020-08-01
Slovakia,2020,9,2338.22443,627.37435,1991.25835,2020-09-01
Slovakia,2020,10,1150.40508,708.12747,1608.31799,2020-10-01
Slovakia,2020,11,2393.11121,663.84734,1247.28347,2020-11-01
Slovakia,2020,12,658.48889,750.61679,1915.22823,2020-12-01
Slovakia,2019,1,14.17856,416.84991,263.52677,2019-01-01
Slovakia,2019,2,97.00825,234.74322,68.55218,2019-02-01
Slovakia,2019,3,16.93679,363.39302,279.59157,2019-03-01
Slovakia,2019,4,0.04526,1150.61023,565.04889,2019-04-01
Slovakia,2019,5,16.75779,549.89206,468.33288,2019-05-01
Slovakia,2019,6,29.19298,722.24316,407.55571,2019-06-01
Slovakia,2019,7,33.39554,1589.01243,57.03473,2019-07-01
Slovakia,2019,8,34.07875,400.95262,577.86836,2019-08-01
Slovakia,2019,9,22.87029,328.59968,210.71265,2019-09-01
Slovakia,2019,10,31.77034,722.73855,428.23569,2019-10-01
Slovakia,2019,11,69.44775,1074.84433,822.69885,2019-11-01
Slovakia,2019,12,33.13672,920.62421,888.82795,2019-12-01
Slovakia,2018,1,42.27063,734.88016,135.86924,2018-01-01
Slovakia,2018,2,0,740.68341,553.80399,2018-02-01
Slovakia,2018,3,35.13152,643.22735,371.67575,2018-03-01
Slovakia,2018,4,41.09673,489.00189,393.4707,2018-04-01
Slovakia,2018,5,46.58033,2178.9198,1215.29214,2018-05-01
Slovakia,2018,6,0,608.80312,159.25017,2018-06-01
Slovakia,2018,7,15.7491,495.14742,213.00853,2018-07-01
Slovakia,2018,8,15.44037,447.28743,419.05417,2018-08-01
Slovakia,2018,9,0,573.55919,133.58801,2018-09-01
Slovakia,2018,10,16.64358,466.80469,2259.96224,2018-10-01
Slovakia,2018,11,171.07835,1036.09911,1734.72656,2018-11-01
Slovakia,2018,12,15.34718,965.11769,1601.3371,2018-12-01
Slovakia,2017,1,1.5969,502.38911,68.80786,2017-01-01
Slovakia,2017,2,0.46914,263.00237,53.96247,2017-02-01
Slovakia,2017,3,0,789.59089,546.61503,2017-03-01
Slovakia,2017,4,23.99136,477.25307,78.57899,2017-04-01
Slovakia,2017,5,0,550.07574,532.99313,2017-05-01
Slovakia,2017,6,0,674.30476,492.60897,2017-06-01
Slovakia,2017,7,15.48584,2026.25124,1868.57047,2017-07-01
Slovakia,2017,8,0,752.60283,873.04768,2017-08-01
Slovakia,2017,9,0,516.33161,130.36257,2017-09-01
Slovakia,2017,10,16.88716,1068.56083,1029.71114,2017-10-01
Slovakia,2017,11,16.02662,1018.06748,388.98093,2017-11-01
Slovakia,2017,12,32.08045,432.44313,215.23555,2017-12-01
Viet Nam,2024,1,0,146214.0037,140670.8166,2024-01-01
Viet Nam,2024,2,319.59,61275.85877,58461.57116,2024-02-01
Viet Nam,2024,3,1.08854,68080.74196,57099.07394,2024-03-01
Viet Nam,2023,1,11.1,15412.97517,12959.35847,2023-01-01
Viet Nam,2023,2,276.1,80149.73757,72916.31521,2023-02-01
Viet Nam,2023,3,11.1,67786.54959,63928.92559,2023-03-01
Viet Nam,2023,4,0,79404.3335,72708.99719,2023-04-01
Viet Nam,2023,5,1.056,58378.86823,52223.44399,2023-05-01
Viet Nam,2023,6,0,56798.8716,51673.9706,2023-06-01
Viet Nam,2023,7,11.15,89606.63293,79954.87791,2023-07-01
Viet Nam,2023,8,36.7312,86356.29993,81911.6246,2023-08-01
Viet Nam,2023,9,3.564,87115.43425,77588.8633,2023-09-01
Viet Nam,2023,10,11.15,121938.8658,118700.8026,2023-10-01
Viet Nam,2023,11,0,47535.3516,38711.8349,2023-11-01
Viet Nam,2023,12,280.35,24933.76734,12028.53908,2023-12-01
Viet Nam,2022,1,2.5,2642.25183,929.34292,2022-01-01
Viet Nam,2022,2,3.626,2258.9184,1014.42563,2022-02-01
Viet Nam,2022,3,135.7737,1873.58094,661.03094,2022-03-01
Viet Nam,2022,4,3.6,2157.98779,1294.11459,2022-04-01
Viet Nam,2022,5,503.41,3949.50035,1913.15698,2022-05-01
Viet Nam,2022,6,0,8977.64144,6448.42473,2022-06-01
Viet Nam,2022,7,109.19235,19677.0256,13912.53505,2022-07-01
Viet Nam,2022,8,41.87299,34912.59779,19005.75887,2022-08-01
Viet Nam,2022,9,284.7132,44517.94128,24324.61139,2022-09-01
Viet Nam,2022,10,329.1134,20644.29867,5782.32301,2022-10-01
Viet Nam,2022,11,0.333,17666.10578,7208.31296,2022-11-01
Viet Nam,2022,12,7.33704,16479.64324,2485.83618,2022-12-01
