date,direction,type,model_name,K_USD,period,ribbon_low,interval,ribbon_high
2024-10-31,Inflow,non-commercial,Forecast stlm,68212.07556621979,month,60763.40484285913,0.5,75660.74628958045
2024-11-30,Inflow,non-commercial,Forecast stlm,57088.20061516128,month,48741.27993674361,0.5,65435.12129357895
2024-12-31,Inflow,non-commercial,Forecast stlm,72948.90858352395,month,63784.34827896908,0.5,82113.46888807883
2025-01-31,Inflow,non-commercial,Forecast stlm,16089.931932546977,month,6168.333104467769,0.5,26011.530760626178
2025-02-28,Inflow,non-commercial,Forecast stlm,26004.248843952475,month,15373.202126693119,0.5,36635.29556121183
2025-03-31,Inflow,non-commercial,Forecast stlm,36497.430871687626,month,25195.507769282634,0.5,47799.35397409262
2025-04-30,Inflow,non-commercial,Forecast stlm,39846.1243429904,month,27905.342287198193,0.5,51786.90639878261
2025-05-31,Inflow,non-commercial,Forecast stlm,62553.43631995153,month,50000.874247275846,0.5,75105.99839262721
2025-06-30,Inflow,non-commercial,Forecast stlm,81338.93675060818,month,68197.84387696472,0.5,94480.02962425162
2025-07-31,Inflow,non-commercial,Forecast stlm,83414.03314233267,month,69704.61849151565,0.5,97123.44779314971
2025-08-31,Inflow,non-commercial,Forecast stlm,75715.24832003725,month,61455.26015442491,0.5,89975.2364856496
2025-09-30,Inflow,non-commercial,Forecast stlm,69271.7597184091,month,54476.921627353855,0.5,84066.59780946435
2025-10-31,Inflow,non-commercial,Forecast stlm,68212.07556621979,month,52896.421754699295,0.5,83527.72937774028
2025-11-30,Inflow,non-commercial,Forecast stlm,57088.20061516128,month,41264.3384607936,0.5,72912.06276952896
2025-12-31,Inflow,non-commercial,Forecast stlm,72948.90858352395,month,56628.227536991784,0.5,89269.58963005613
2026-01-31,Inflow,non-commercial,Forecast stlm,16089.931932546977,month,-717.2279388140669,0.5,32897.09180390801
2026-02-28,Inflow,non-commercial,Forecast stlm,26004.248843952475,month,8720.038501454903,0.5,43288.45918645005
2026-03-31,Inflow,non-commercial,Forecast stlm,36497.430871687626,month,18744.800390189233,0.5,54250.06135318603
2026-04-30,Inflow,non-commercial,Forecast stlm,39846.1243429904,month,21633.000851404413,0.5,58059.247834576396
2026-05-31,Inflow,non-commercial,Forecast stlm,62553.43631995153,month,43887.123525582065,0.5,81219.74911432099
2026-06-30,Inflow,non-commercial,Forecast stlm,81338.93675060818,month,62226.182609685,0.5,100451.69089153134
2013-01-31,Inflow,total,Actual Data,112331.77,month,NA,0.5,NA
2013-02-28,Inflow,total,Actual Data,150463.64,month,NA,0.5,NA
2013-03-31,Inflow,total,Actual Data,157318.11999999997,month,NA,0.5,NA
2013-04-30,Inflow,total,Actual Data,182054.38,month,NA,0.5,NA
2013-05-31,Inflow,total,Actual Data,175683.00000000003,month,NA,0.5,NA
2013-06-30,Inflow,total,Actual Data,195953.69000000003,month,NA,0.5,NA
2013-07-31,Inflow,total,Actual Data,247370.25,month,NA,0.5,NA
2013-08-31,Inflow,total,Actual Data,227464.51999999996,month,NA,0.5,NA
2013-09-30,Inflow,total,Actual Data,206441.85000000003,month,NA,0.5,NA
2013-10-31,Inflow,total,Actual Data,223042.26,month,NA,0.5,NA
2013-11-30,Inflow,total,Actual Data,203878.61999999997,month,NA,0.5,NA
2013-12-31,Inflow,total,Actual Data,220333.41000000003,month,NA,0.5,NA
2014-01-31,Inflow,total,Actual Data,122505.57999999999,month,NA,0.5,NA
2014-02-28,Inflow,total,Actual Data,138716.46999999997,month,NA,0.5,NA
2014-03-31,Inflow,total,Actual Data,159455.74,month,NA,0.5,NA
2014-04-30,Inflow,total,Actual Data,167410.88000000003,month,NA,0.5,NA
2014-05-31,Inflow,total,Actual Data,175783.64,month,NA,0.5,NA
2014-06-30,Inflow,total,Actual Data,189507.84,month,NA,0.5,NA
2014-07-31,Inflow,total,Actual Data,235168.63999999998,month,NA,0.5,NA
2014-08-31,Inflow,total,Actual Data,226352.57,month,NA,0.5,NA
2014-09-30,Inflow,total,Actual Data,203258.63,month,NA,0.5,NA
2014-10-31,Inflow,total,Actual Data,200865.91999999998,month,NA,0.5,NA
2014-11-30,Inflow,total,Actual Data,141864.27999999997,month,NA,0.5,NA
2014-12-31,Inflow,total,Actual Data,162724.64999999994,month,NA,0.5,NA
2015-01-31,Inflow,total,Actual Data,72169.49000000002,month,NA,0.5,NA
2015-02-28,Inflow,total,Actual Data,87505.05999999998,month,NA,0.5,NA
2015-03-31,Inflow,total,Actual Data,113145.67000000001,month,NA,0.5,NA
2015-04-30,Inflow,total,Actual Data,114735.49999999999,month,NA,0.5,NA
2015-05-31,Inflow,total,Actual Data,131904.67000000004,month,NA,0.5,NA
2015-06-30,Inflow,total,Actual Data,163224.5,month,NA,0.5,NA
2015-07-31,Inflow,total,Actual Data,179652.94000000003,month,NA,0.5,NA
2015-08-31,Inflow,total,Actual Data,159778.64,month,NA,0.5,NA
2015-09-30,Inflow,total,Actual Data,169296.41,month,NA,0.5,NA
2015-10-31,Inflow,total,Actual Data,144660.08,month,NA,0.5,NA
2015-11-30,Inflow,total,Actual Data,127575.33999999997,month,NA,0.5,NA
2015-12-31,Inflow,total,Actual Data,168011,month,NA,0.5,NA
2016-01-31,Inflow,total,Actual Data,62515.96,month,NA,0.5,NA
2016-02-29,Inflow,total,Actual Data,102770.73000000003,month,NA,0.5,NA
2016-03-31,Inflow,total,Actual Data,107931.61999999998,month,NA,0.5,NA
2016-04-30,Inflow,total,Actual Data,104473.66000000002,month,NA,0.5,NA
2016-05-31,Inflow,total,Actual Data,109514.08,month,NA,0.5,NA
2016-06-30,Inflow,total,Actual Data,135277.2,month,NA,0.5,NA
2016-07-31,Inflow,total,Actual Data,145594.69000000003,month,NA,0.5,NA
2016-08-31,Inflow,total,Actual Data,146293.58000000002,month,NA,0.5,NA
2016-09-30,Inflow,total,Actual Data,146837.71999999997,month,NA,0.5,NA
2016-10-31,Inflow,total,Actual Data,136469.64000000004,month,NA,0.5,NA
2016-11-30,Inflow,total,Actual Data,123631.79,month,NA,0.5,NA
2016-12-31,Inflow,total,Actual Data,211572.21000000002,month,NA,0.5,NA
2017-01-31,Inflow,total,Actual Data,84327.96000000002,month,NA,0.5,NA
2017-02-28,Inflow,total,Actual Data,101145.32,month,NA,0.5,NA
2017-03-31,Inflow,total,Actual Data,127486.51,month,NA,0.5,NA
2017-04-30,Inflow,total,Actual Data,109286.9,month,NA,0.5,NA
2017-05-31,Inflow,total,Actual Data,154924.81000000006,month,NA,0.5,NA
2017-06-30,Inflow,total,Actual Data,147588.65999999997,month,NA,0.5,NA
2017-07-31,Inflow,total,Actual Data,175122.29,month,NA,0.5,NA
2017-08-31,Inflow,total,Actual Data,174508.71999999997,month,NA,0.5,NA
2017-09-30,Inflow,total,Actual Data,160351.28999999998,month,NA,0.5,NA
2017-10-31,Inflow,total,Actual Data,162978.59,month,NA,0.5,NA
2017-11-30,Inflow,total,Actual Data,163807.59999999995,month,NA,0.5,NA
2017-12-31,Inflow,total,Actual Data,194956.74,month,NA,0.5,NA
2018-01-31,Inflow,total,Actual Data,94671.74999999999,month,NA,0.5,NA
2018-02-28,Inflow,total,Actual Data,126527.28,month,NA,0.5,NA
2018-03-31,Inflow,total,Actual Data,137101.48,month,NA,0.5,NA
2018-04-30,Inflow,total,Actual Data,125400.03000000003,month,NA,0.5,NA
2018-05-31,Inflow,total,Actual Data,139672.54,month,NA,0.5,NA
2018-06-30,Inflow,total,Actual Data,164200.47000000003,month,NA,0.5,NA
2018-07-31,Inflow,total,Actual Data,179414.73,month,NA,0.5,NA
2018-08-31,Inflow,total,Actual Data,160459.89,month,NA,0.5,NA
2018-09-30,Inflow,total,Actual Data,151681.64,month,NA,0.5,NA
2018-10-31,Inflow,total,Actual Data,176452.64000000004,month,NA,0.5,NA
2018-11-30,Inflow,total,Actual Data,155629.95999999993,month,NA,0.5,NA
2018-12-31,Inflow,total,Actual Data,173663.66,month,NA,0.5,NA
2019-01-31,Inflow,total,Actual Data,119094.11999999998,month,NA,0.5,NA
2019-02-28,Inflow,total,Actual Data,140235.32000000007,month,NA,0.5,NA
2019-03-31,Inflow,total,Actual Data,132136.22000000003,month,NA,0.5,NA
2019-04-30,Inflow,total,Actual Data,144321.79,month,NA,0.5,NA
2019-05-31,Inflow,total,Actual Data,168850.60999999996,month,NA,0.5,NA
2019-06-30,Inflow,total,Actual Data,161948.14,month,NA,0.5,NA
2019-07-31,Inflow,total,Actual Data,188669.83999999997,month,NA,0.5,NA
2019-08-31,Inflow,total,Actual Data,180781.67000000004,month,NA,0.5,NA
2019-09-30,Inflow,total,Actual Data,165626.35999999996,month,NA,0.5,NA
2019-10-31,Inflow,total,Actual Data,181393.58,month,NA,0.5,NA
2019-11-30,Inflow,total,Actual Data,159291.73000000004,month,NA,0.5,NA
2019-12-31,Inflow,total,Actual Data,216223.34000000005,month,NA,0.5,NA
2020-01-31,Inflow,total,Actual Data,112607.84000000003,month,NA,0.5,NA
2020-02-29,Inflow,total,Actual Data,123115.16,month,NA,0.5,NA
2020-03-31,Inflow,total,Actual Data,117840.09999999998,month,NA,0.5,NA
2020-04-30,Inflow,total,Actual Data,90599.89999999995,month,NA,0.5,NA
2020-05-31,Inflow,total,Actual Data,102016.45,month,NA,0.5,NA
2020-06-30,Inflow,total,Actual Data,169410.88,month,NA,0.5,NA
2020-07-31,Inflow,total,Actual Data,177699.18000000002,month,NA,0.5,NA
2020-08-31,Inflow,total,Actual Data,194672.22,month,NA,0.5,NA
2020-09-30,Inflow,total,Actual Data,190509.46999999997,month,NA,0.5,NA
2020-10-31,Inflow,total,Actual Data,211468.62,month,NA,0.5,NA
2020-11-30,Inflow,total,Actual Data,152665.34999999998,month,NA,0.5,NA
2020-12-31,Inflow,total,Actual Data,199073.54999999993,month,NA,0.5,NA
2021-01-31,Inflow,total,Actual Data,114446.69,month,NA,0.5,NA
2021-02-28,Inflow,total,Actual Data,131704.94000000003,month,NA,0.5,NA
2021-03-31,Inflow,total,Actual Data,159442.99,month,NA,0.5,NA
2021-04-30,Inflow,total,Actual Data,167914.40999999997,month,NA,0.5,NA
2021-05-31,Inflow,total,Actual Data,174854.35999999993,month,NA,0.5,NA
2021-06-30,Inflow,total,Actual Data,199803.41999999998,month,NA,0.5,NA
2021-07-31,Inflow,total,Actual Data,198342.96999999997,month,NA,0.5,NA
2021-08-31,Inflow,total,Actual Data,193597.11000000002,month,NA,0.5,NA
2021-09-30,Inflow,total,Actual Data,196699.22999999995,month,NA,0.5,NA
2021-10-31,Inflow,total,Actual Data,185435.72000000003,month,NA,0.5,NA
2021-11-30,Inflow,total,Actual Data,176270.10000000003,month,NA,0.5,NA
2021-12-31,Inflow,total,Actual Data,210424.41000000003,month,NA,0.5,NA
2022-01-31,Inflow,total,Actual Data,127895.19,month,NA,0.5,NA
2022-02-28,Inflow,total,Actual Data,180121.31999999998,month,NA,0.5,NA
2022-03-31,Inflow,total,Actual Data,252638.35,month,NA,0.5,NA
2022-04-30,Inflow,total,Actual Data,299462.56,month,NA,0.5,NA
2022-05-31,Inflow,total,Actual Data,412115.77999999997,month,NA,0.5,NA
2022-06-30,Inflow,total,Actual Data,597785.73,month,NA,0.5,NA
2022-07-31,Inflow,total,Actual Data,567721.0199999999,month,NA,0.5,NA
2022-08-31,Inflow,total,Actual Data,472282.55999999994,month,NA,0.5,NA
2022-09-30,Inflow,total,Actual Data,551552.37,month,NA,0.5,NA
2022-10-31,Inflow,total,Actual Data,618050.7799999999,month,NA,0.5,NA
2022-11-30,Inflow,total,Actual Data,519853.41000000003,month,NA,0.5,NA
2022-12-31,Inflow,total,Actual Data,590931.7500000001,month,NA,0.5,NA
2023-01-31,Inflow,total,Actual Data,386084.92000000004,month,NA,0.5,NA
2023-02-28,Inflow,total,Actual Data,713945.7799999999,month,NA,0.5,NA
2023-03-31,Inflow,total,Actual Data,482433.0200000001,month,NA,0.5,NA
2023-04-30,Inflow,total,Actual Data,462615.47999999986,month,NA,0.5,NA
2023-05-31,Inflow,total,Actual Data,435420.2500000002,month,NA,0.5,NA
2023-06-30,Inflow,total,Actual Data,444586.40999999986,month,NA,0.5,NA
2023-07-31,Inflow,total,Actual Data,377303.17,month,NA,0.5,NA
2023-08-31,Inflow,total,Actual Data,517483.05,month,NA,0.5,NA
2023-09-30,Inflow,total,Actual Data,444429.05000000005,month,NA,0.5,NA
2023-10-31,Inflow,total,Actual Data,543264.7000000001,month,NA,0.5,NA
2023-11-30,Inflow,total,Actual Data,411689.98,month,NA,0.5,NA
2023-12-31,Inflow,total,Actual Data,476270.83,month,NA,0.5,NA
2024-01-31,Inflow,total,Actual Data,360737.64,month,NA,0.5,NA
2024-02-29,Inflow,total,Actual Data,410499.65,month,NA,0.5,NA
2024-03-31,Inflow,total,Actual Data,443514.4,month,NA,0.5,NA
2024-04-30,Inflow,total,Actual Data,457671.32,month,NA,0.5,NA
2024-05-31,Inflow,total,Actual Data,415992.94,month,NA,0.5,NA
2024-06-30,Inflow,total,Actual Data,436468.47000000003,month,NA,0.5,NA
2024-07-31,Inflow,total,Forecast auto.arima,434137.1683164242,month,400552.28391991556,0.5,467722.0527129328
2024-08-31,Inflow,total,Forecast auto.arima,417342.9235942708,month,378863.5903122592,0.5,455822.25687628234
2024-09-30,Inflow,total,Forecast auto.arima,435349.01837426063,month,389293.92693943466,0.5,481404.1098090866
2024-10-31,Inflow,total,Forecast auto.arima,472828.40742715244,month,421601.75360561453,0.5,524055.06124869036
2024-11-30,Inflow,total,Forecast auto.arima,418217.6274131969,month,361775.1179950039,0.5,474660.1368313899
2024-12-31,Inflow,total,Forecast auto.arima,452754.3257128619,month,391752.96640218596,0.5,513755.68502353784
2025-01-31,Inflow,total,Forecast auto.arima,364407.36701994936,month,299077.1521777365,0.5,429737.5818621622
2025-02-28,Inflow,total,Forecast auto.arima,483059.1298032673,month,413706.1152240875,0.5,552412.1443824471
2025-03-31,Inflow,total,Forecast auto.arima,410813.0724380156,month,337642.89325483056,0.5,483983.25162120064
2025-04-30,Inflow,total,Forecast auto.arima,406535.33193438157,month,329743.88905664475,0.5,483326.7748121184
2025-05-31,Inflow,total,Forecast auto.arima,390327.6092574585,month,310075.4449567507,0.5,470579.7735581662
2025-06-30,Inflow,total,Forecast auto.arima,396879.5920652563,month,313311.0399678503,0.5,480448.1441626623
2025-07-31,Inflow,total,Forecast auto.arima,373854.3519179016,month,285395.6428894969,0.5,462313.0609463063
2025-08-31,Inflow,total,Forecast auto.arima,418156.92948539235,month,325815.9708493646,0.5,510497.8881214201
2025-09-30,Inflow,total,Forecast auto.arima,396637.65922707587,month,300260.144484744,0.5,493015.17396940774
2025-10-31,Inflow,total,Forecast auto.arima,436235.3500068651,month,336116.8776802659,0.5,536353.8223334643
2025-11-30,Inflow,total,Forecast auto.arima,382721.35807724565,month,278940.34956406814,0.5,486502.36659042316
2025-12-31,Inflow,total,Forecast auto.arima,410298.473836551,month,303003.94680340774,0.5,517593.0008696943
2026-01-31,Inflow,total,Forecast auto.arima,356460.75924653024,month,245753.89099156158,0.5,467167.6275014989
2026-02-28,Inflow,total,Forecast auto.arima,393313.63499428437,month,279300.90963073884,0.5,507326.3603578299
2026-03-31,Inflow,total,Forecast auto.arima,392170.34092265385,month,274943.0616161686,0.5,509397.6202291391
2026-04-30,Inflow,total,Forecast auto.arima,396206.87814535893,month,275851.68146803585,0.5,516562.074822682
2026-05-31,Inflow,total,Forecast auto.arima,379440.43712674145,month,256036.23248082493,0.5,502844.641772658
2026-06-30,Inflow,total,Forecast auto.arima,387438.24688866903,month,261058.7225561852,0.5,513817.77122115286
2024-07-31,Inflow,total,Forecast bats,475319.04664434964,month,433630.0658362229,0.5,521007.53180431115
2024-08-31,Inflow,total,Forecast bats,494990.49285831215,month,440343.7387405223,0.5,556404.2593011433
2024-09-30,Inflow,total,Forecast bats,457802.3133024174,month,398925.3553576231,0.5,525349.6873029629
2024-10-31,Inflow,total,Forecast bats,477106.5347799554,month,408358.49884062045,0.5,557402.4686993842
2024-11-30,Inflow,total,Forecast bats,398678.52876197814,month,335769.13728418754,0.5,473347.6872173231
2024-12-31,Inflow,total,Forecast bats,489475.96755100996,month,406252.8826988167,0.5,589708.3168177266
2025-01-31,Inflow,total,Forecast bats,264204.56878234743,month,216265.5744529814,0.5,322745.1591706489
2025-02-28,Inflow,total,Forecast bats,337359.81643297203,month,272671.8404921001,0.5,417357.7898272293
2025-03-31,Inflow,total,Forecast bats,354903.5999237555,month,283425.8495537765,0.5,444364.2026509379
2025-04-30,Inflow,total,Forecast bats,364129.96353275154,month,287494.35524198925,0.5,461144.28133713885
2025-05-31,Inflow,total,Forecast bats,396139.550128449,month,309390.0945535423,0.5,507152.919580554
2025-06-30,Inflow,total,Forecast bats,451949.48142577783,month,349337.26882162195,0.5,584627.7387288935
2025-07-31,Inflow,total,Forecast bats,475319.04664434964,month,364411.4533155533,0.5,619896.8032211417
2025-08-31,Inflow,total,Forecast bats,494990.49285831215,month,375827.6660244487,0.5,651840.8286575304
2025-09-30,Inflow,total,Forecast bats,457802.3133024174,month,344327.24403571954,0.5,608578.7046530421
2025-10-31,Inflow,total,Forecast bats,477106.5347799554,month,355605.6872117934,0.5,640014.5039903346
2025-11-30,Inflow,total,Forecast bats,398678.52876197814,month,294509.4840758479,0.5,539597.2666168062
2025-12-31,Inflow,total,Forecast bats,489475.96755100996,month,358539.5049541854,0.5,668105.0072912414
2026-01-31,Inflow,total,Forecast bats,264204.56878234743,month,191848.2754203946,0.5,363778.59376748884
2026-02-28,Inflow,total,Forecast bats,337359.81643297203,month,243020.4747647597,0.5,468224.25427904126
2026-03-31,Inflow,total,Forecast bats,354903.5999237555,month,253644.90685421912,0.5,496478.38414518064
2026-04-30,Inflow,total,Forecast bats,364129.96353275154,month,258232.79663343294,0.5,513337.18437267636
2026-05-31,Inflow,total,Forecast bats,396139.550128449,month,278826.62587965844,0.5,562676.8949730519
2026-06-30,Inflow,total,Forecast bats,451949.48142577783,month,315785.2634017793,0.5,646666.6969767243
2024-07-31,Inflow,total,Forecast ets,498834.531244663,month,447345.8505814877,0.5,550323.2119078382
2024-08-31,Inflow,total,Forecast ets,479515.5577209387,month,421594.48818161705,0.5,537436.6272602604
2024-09-30,Inflow,total,Forecast ets,463671.8667019928,month,400503.1949252895,0.5,526840.5384786961
2024-10-31,Inflow,total,Forecast ets,482549.828270203,month,410065.30327201285,0.5,555034.3532683932
2024-11-30,Inflow,total,Forecast ets,407904.01834725187,month,341376.0684393172,0.5,474431.9682551865
2024-12-31,Inflow,total,Forecast ets,495418.298846753,month,408653.6624187336,0.5,582182.9352747725
2025-01-31,Inflow,total,Forecast ets,272375.0060294019,month,221580.41056479322,0.5,323169.6014940106
2025-02-28,Inflow,total,Forecast ets,352351.11639639176,month,282840.44329152163,0.5,421861.7895012619
2025-03-31,Inflow,total,Forecast ets,375888.841778859,month,297858.1347835815,0.5,453919.54877413646
2025-04-30,Inflow,total,Forecast ets,365835.4493309592,month,286267.8905089693,0.5,445403.00815294904
2025-05-31,Inflow,total,Forecast ets,401168.91254903143,month,310084.45900956145,0.5,492253.3660885014
2025-06-30,Inflow,total,Forecast ets,471121.85495247395,month,359800.5613776187,0.5,582443.1485273292
2025-07-31,Inflow,total,Forecast ets,498835.60807886097,month,376490.12519142695,0.5,621181.090966295
2025-08-31,Inflow,total,Forecast ets,479516.5928512648,month,357726.4654045154,0.5,601306.7202980142
2025-09-30,Inflow,total,Forecast ets,463672.8676305401,month,341964.0010235041,0.5,585381.7342375761
2025-10-31,Inflow,total,Forecast ets,482550.8699506096,month,351879.1362489448,0.5,613222.6036522744
2025-11-30,Inflow,total,Forecast ets,407904.89888973424,month,294132.62164221704,0.5,521677.17613725143
2025-12-31,Inflow,total,Forecast ets,495419.3683063295,month,353293.79589296854,0.5,637544.9407196904
2026-01-31,Inflow,total,Forecast ets,272375.5940053795,month,192109.33573634597,0.5,352641.852274413
2026-02-28,Inflow,total,Forecast ets,352351.8770168141,month,245814.16673498292,0.5,458889.58729864523
2026-03-31,Inflow,total,Forecast ets,375889.6532101736,month,259399.06140780065,0.5,492380.24501254654
2026-04-30,Inflow,total,Forecast ets,365836.2390600136,month,249744.25568999775,0.5,481928.2224300295
