date,year,FX,possition,value
2024-03-31T21:25:00Z,2024,RUB,sell,4.25
2024-03-31T21:24:00Z,2024,USD,buy,390
2024-03-31T21:24:00Z,2024,USD,sell,394
2024-03-31T21:24:00Z,2024,EUR,buy,420
2024-03-31T21:24:00Z,2024,EUR,sell,428
2024-03-31T21:24:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:24:00Z,2024,RUB,sell,4.25
2024-03-31T21:23:00Z,2024,USD,buy,390
2024-03-31T21:23:00Z,2024,USD,sell,393.5
2024-03-31T21:23:00Z,2024,EUR,buy,420
2024-03-31T21:23:00Z,2024,EUR,sell,426
2024-03-31T21:23:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:23:00Z,2024,RUB,sell,4.25
2024-03-31T21:14:00Z,2024,USD,buy,390
2024-03-31T21:14:00Z,2024,USD,sell,393.5
2024-03-31T21:14:00Z,2024,EUR,buy,420
2024-03-31T21:14:00Z,2024,EUR,sell,426
2024-03-31T21:14:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:14:00Z,2024,RUB,sell,4.25
2024-03-31T21:43:00Z,2024,USD,buy,390
2024-03-31T21:43:00Z,2024,USD,sell,393.5
2024-03-31T21:43:00Z,2024,EUR,buy,420
2024-03-31T21:43:00Z,2024,EUR,sell,426
2024-03-31T21:43:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:43:00Z,2024,RUB,sell,4.25
2024-03-31T21:42:00Z,2024,USD,buy,390
2024-03-31T21:42:00Z,2024,USD,sell,393.5
2024-03-31T21:42:00Z,2024,EUR,buy,420
2024-03-31T21:42:00Z,2024,EUR,sell,426
2024-03-31T21:42:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:42:00Z,2024,RUB,sell,4.25
2024-03-31T21:37:00Z,2024,USD,buy,390
2024-03-31T21:37:00Z,2024,USD,sell,393.5
2024-03-31T21:37:00Z,2024,EUR,buy,420
2024-03-31T21:37:00Z,2024,EUR,sell,426
2024-03-31T21:37:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:37:00Z,2024,RUB,sell,4.25
2024-03-31T21:35:00Z,2024,USD,buy,390
2024-03-31T21:35:00Z,2024,USD,sell,393.5
2024-03-31T21:35:00Z,2024,EUR,buy,420
2024-03-31T21:35:00Z,2024,EUR,sell,426
2024-03-31T21:35:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:35:00Z,2024,RUB,sell,4.25
2024-03-31T21:34:00Z,2024,USD,buy,390
2024-03-31T21:34:00Z,2024,USD,sell,393.5
2024-03-31T21:34:00Z,2024,EUR,buy,420
2024-03-31T21:34:00Z,2024,EUR,sell,426
2024-03-31T21:34:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:34:00Z,2024,RUB,sell,4.25
2024-03-31T21:57:00Z,2024,USD,buy,390
2024-03-31T21:57:00Z,2024,USD,sell,393.5
2024-03-31T21:57:00Z,2024,EUR,buy,420
2024-03-31T21:57:00Z,2024,EUR,sell,426
2024-03-31T21:57:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:57:00Z,2024,RUB,sell,4.25
2024-03-31T21:53:00Z,2024,USD,buy,390
2024-03-31T21:53:00Z,2024,USD,sell,394
2024-03-31T21:53:00Z,2024,EUR,buy,420
2024-03-31T21:53:00Z,2024,EUR,sell,428
2024-03-31T21:53:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:53:00Z,2024,RUB,sell,4.25
2024-03-31T21:46:00Z,2024,USD,buy,390
2024-03-31T21:46:00Z,2024,USD,sell,393.5
2024-03-31T21:46:00Z,2024,EUR,buy,420
2024-03-31T21:46:00Z,2024,EUR,sell,426
2024-03-31T21:46:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T21:46:00Z,2024,RUB,sell,4.25
2024-03-31T22:11:00Z,2024,USD,buy,390
2024-03-31T22:11:00Z,2024,USD,sell,394
2024-03-31T22:11:00Z,2024,EUR,buy,420
2024-03-31T22:11:00Z,2024,EUR,sell,428
2024-03-31T22:11:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:11:00Z,2024,RUB,sell,4.25
2024-03-31T22:07:00Z,2024,USD,buy,390
2024-03-31T22:07:00Z,2024,USD,sell,393.5
2024-03-31T22:07:00Z,2024,EUR,buy,420
2024-03-31T22:07:00Z,2024,EUR,sell,426
2024-03-31T22:07:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:07:00Z,2024,RUB,sell,4.25
2024-03-31T22:06:00Z,2024,USD,buy,390
2024-03-31T22:06:00Z,2024,USD,sell,393.5
2024-03-31T22:06:00Z,2024,EUR,buy,420
2024-03-31T22:06:00Z,2024,EUR,sell,426
2024-03-31T22:06:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:06:00Z,2024,RUB,sell,4.25
2024-03-31T22:28:00Z,2024,USD,buy,390
2024-03-31T22:28:00Z,2024,USD,sell,393.5
2024-03-31T22:28:00Z,2024,EUR,buy,420
2024-03-31T22:28:00Z,2024,EUR,sell,426
2024-03-31T22:28:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:28:00Z,2024,RUB,sell,4.25
2024-03-31T22:22:00Z,2024,USD,buy,390
2024-03-31T22:22:00Z,2024,USD,sell,393.5
2024-03-31T22:22:00Z,2024,EUR,buy,420
2024-03-31T22:22:00Z,2024,EUR,sell,426
2024-03-31T22:22:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:22:00Z,2024,RUB,sell,4.25
2024-03-31T22:20:00Z,2024,USD,buy,390
2024-03-31T22:20:00Z,2024,USD,sell,393.5
2024-03-31T22:20:00Z,2024,EUR,buy,420
2024-03-31T22:20:00Z,2024,EUR,sell,426
2024-03-31T22:20:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:20:00Z,2024,RUB,sell,4.25
2024-03-31T22:43:00Z,2024,USD,buy,390
2024-03-31T22:43:00Z,2024,USD,sell,393.5
2024-03-31T22:43:00Z,2024,EUR,buy,420
2024-03-31T22:43:00Z,2024,EUR,sell,426
2024-03-31T22:43:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:43:00Z,2024,RUB,sell,4.25
2024-03-31T22:42:00Z,2024,USD,buy,390
2024-03-31T22:42:00Z,2024,USD,sell,393.5
2024-03-31T22:42:00Z,2024,EUR,buy,420
2024-03-31T22:42:00Z,2024,EUR,sell,426
2024-03-31T22:42:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:42:00Z,2024,RUB,sell,4.25
2024-03-31T22:33:00Z,2024,USD,buy,390
2024-03-31T22:33:00Z,2024,USD,sell,394
2024-03-31T22:33:00Z,2024,EUR,buy,420
2024-03-31T22:33:00Z,2024,EUR,sell,428
2024-03-31T22:33:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:33:00Z,2024,RUB,sell,4.25
2024-03-31T22:55:00Z,2024,USD,buy,390
2024-03-31T22:55:00Z,2024,USD,sell,393.5
2024-03-31T22:55:00Z,2024,EUR,buy,420
2024-03-31T22:55:00Z,2024,EUR,sell,426
2024-03-31T22:55:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:55:00Z,2024,RUB,sell,4.25
2024-03-31T22:46:00Z,2024,USD,buy,390
2024-03-31T22:46:00Z,2024,USD,sell,393.5
2024-03-31T22:46:00Z,2024,EUR,buy,420
2024-03-31T22:46:00Z,2024,EUR,sell,426
2024-03-31T22:46:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T22:46:00Z,2024,RUB,sell,4.25
2024-03-31T23:13:00Z,2024,USD,buy,390
2024-03-31T23:13:00Z,2024,USD,sell,393.5
2024-03-31T23:13:00Z,2024,EUR,buy,420
2024-03-31T23:13:00Z,2024,EUR,sell,426
2024-03-31T23:13:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:13:00Z,2024,RUB,sell,4.25
2024-03-31T23:10:00Z,2024,USD,buy,390
2024-03-31T23:10:00Z,2024,USD,sell,393.5
2024-03-31T23:10:00Z,2024,EUR,buy,420
2024-03-31T23:10:00Z,2024,EUR,sell,426
2024-03-31T23:10:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:10:00Z,2024,RUB,sell,4.25
2024-03-31T23:02:00Z,2024,USD,buy,390
2024-03-31T23:02:00Z,2024,USD,sell,393.5
2024-03-31T23:02:00Z,2024,EUR,buy,420
2024-03-31T23:02:00Z,2024,EUR,sell,426
2024-03-31T23:02:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:02:00Z,2024,RUB,sell,4.25
2024-03-31T23:01:00Z,2024,USD,buy,390
2024-03-31T23:01:00Z,2024,USD,sell,393.5
2024-03-31T23:01:00Z,2024,EUR,buy,420
2024-03-31T23:01:00Z,2024,EUR,sell,426
2024-03-31T23:01:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:01:00Z,2024,RUB,sell,4.25
2024-03-31T23:29:00Z,2024,USD,buy,390
2024-03-31T23:29:00Z,2024,USD,sell,393.5
2024-03-31T23:29:00Z,2024,EUR,buy,420
2024-03-31T23:29:00Z,2024,EUR,sell,426
2024-03-31T23:29:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:29:00Z,2024,RUB,sell,4.25
2024-03-31T23:28:00Z,2024,USD,buy,390
2024-03-31T23:28:00Z,2024,USD,sell,393.5
2024-03-31T23:28:00Z,2024,EUR,buy,420
2024-03-31T23:28:00Z,2024,EUR,sell,426
2024-03-31T23:28:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:28:00Z,2024,RUB,sell,4.25
2024-03-31T23:23:00Z,2024,USD,buy,390
2024-03-31T23:23:00Z,2024,USD,sell,393.5
2024-03-31T23:23:00Z,2024,EUR,buy,420
2024-03-31T23:23:00Z,2024,EUR,sell,426
2024-03-31T23:23:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:23:00Z,2024,RUB,sell,4.25
2024-03-31T23:36:00Z,2024,USD,buy,390
2024-03-31T23:36:00Z,2024,USD,sell,393.5
2024-03-31T23:36:00Z,2024,EUR,buy,420
2024-03-31T23:36:00Z,2024,EUR,sell,426
2024-03-31T23:36:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:36:00Z,2024,RUB,sell,4.25
2024-03-31T23:56:00Z,2024,USD,buy,390
2024-03-31T23:56:00Z,2024,USD,sell,393.5
2024-03-31T23:56:00Z,2024,EUR,buy,420
2024-03-31T23:56:00Z,2024,EUR,sell,426
2024-03-31T23:56:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:56:00Z,2024,RUB,sell,4.25
2024-03-31T23:55:00Z,2024,USD,buy,390
2024-03-31T23:55:00Z,2024,USD,sell,393.5
2024-03-31T23:55:00Z,2024,EUR,buy,420
2024-03-31T23:55:00Z,2024,EUR,sell,426
2024-03-31T23:55:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:55:00Z,2024,RUB,sell,4.25
2024-03-31T23:49:00Z,2024,USD,buy,390
2024-03-31T23:49:00Z,2024,USD,sell,393.5
2024-03-31T23:49:00Z,2024,EUR,buy,420
2024-03-31T23:49:00Z,2024,EUR,sell,426
2024-03-31T23:49:00Z,2024,RUB,buy,4.1499999999999995
2024-03-31T23:49:00Z,2024,RUB,sell,4.25
2024-04-01T00:06:00Z,2024,USD,buy,390
2024-04-01T00:06:00Z,2024,USD,sell,393.5
2024-04-01T00:06:00Z,2024,EUR,buy,420
2024-04-01T00:06:00Z,2024,EUR,sell,426
2024-04-01T00:06:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T00:06:00Z,2024,RUB,sell,4.25
2024-04-01T00:00:00Z,2024,USD,buy,390
2024-04-01T00:00:00Z,2024,USD,sell,393.5
2024-04-01T00:00:00Z,2024,EUR,buy,420
2024-04-01T00:00:00Z,2024,EUR,sell,426
2024-04-01T00:00:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T00:00:00Z,2024,RUB,sell,4.25
2024-04-01T00:43:00Z,2024,USD,buy,390
2024-04-01T00:43:00Z,2024,USD,sell,393.5
2024-04-01T00:43:00Z,2024,EUR,buy,420
2024-04-01T00:43:00Z,2024,EUR,sell,426
2024-04-01T00:43:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T00:43:00Z,2024,RUB,sell,4.25
2024-04-01T00:31:00Z,2024,USD,buy,390
2024-04-01T00:31:00Z,2024,USD,sell,393.5
2024-04-01T00:31:00Z,2024,EUR,buy,420
2024-04-01T00:31:00Z,2024,EUR,sell,426
2024-04-01T00:31:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T00:31:00Z,2024,RUB,sell,4.25
2024-04-01T00:51:00Z,2024,USD,buy,390
2024-04-01T00:51:00Z,2024,USD,sell,393.5
2024-04-01T00:51:00Z,2024,EUR,buy,420
2024-04-01T00:51:00Z,2024,EUR,sell,426
2024-04-01T00:51:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T00:51:00Z,2024,RUB,sell,4.25
2024-04-01T01:04:00Z,2024,USD,buy,390
2024-04-01T01:04:00Z,2024,USD,sell,393.5
2024-04-01T01:04:00Z,2024,EUR,buy,420
2024-04-01T01:04:00Z,2024,EUR,sell,426
2024-04-01T01:04:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T01:04:00Z,2024,RUB,sell,4.25
2024-04-01T01:41:00Z,2024,USD,buy,390
2024-04-01T01:41:00Z,2024,USD,sell,393.5
2024-04-01T01:41:00Z,2024,EUR,buy,420
2024-04-01T01:41:00Z,2024,EUR,sell,426
2024-04-01T01:41:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T01:41:00Z,2024,RUB,sell,4.25
2024-04-01T03:17:00Z,2024,USD,buy,390
2024-04-01T03:17:00Z,2024,USD,sell,393.5
2024-04-01T03:17:00Z,2024,EUR,buy,420
2024-04-01T03:17:00Z,2024,EUR,sell,426
2024-04-01T03:17:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T03:17:00Z,2024,RUB,sell,4.25
2024-04-01T07:03:00Z,2024,USD,buy,390
2024-04-01T07:03:00Z,2024,USD,sell,393.5
2024-04-01T07:03:00Z,2024,EUR,buy,420
2024-04-01T07:03:00Z,2024,EUR,sell,426
2024-04-01T07:03:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T07:03:00Z,2024,RUB,sell,4.25
2024-04-01T08:12:00Z,2024,USD,buy,390
2024-04-01T08:12:00Z,2024,USD,sell,393.5
2024-04-01T08:12:00Z,2024,EUR,buy,420
2024-04-01T08:12:00Z,2024,EUR,sell,426
2024-04-01T08:12:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:12:00Z,2024,RUB,sell,4.25
2024-04-01T08:10:00Z,2024,USD,buy,390
2024-04-01T08:10:00Z,2024,USD,sell,393.5
2024-04-01T08:10:00Z,2024,EUR,buy,420
2024-04-01T08:10:00Z,2024,EUR,sell,426
2024-04-01T08:10:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:10:00Z,2024,RUB,sell,4.25
2024-04-01T08:04:00Z,2024,USD,buy,390
2024-04-01T08:04:00Z,2024,USD,sell,393.5
2024-04-01T08:04:00Z,2024,EUR,buy,420
2024-04-01T08:04:00Z,2024,EUR,sell,426
2024-04-01T08:04:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:04:00Z,2024,RUB,sell,4.25
2024-04-01T08:03:00Z,2024,USD,buy,390
2024-04-01T08:03:00Z,2024,USD,sell,393.5
2024-04-01T08:03:00Z,2024,EUR,buy,420
2024-04-01T08:03:00Z,2024,EUR,sell,426
2024-04-01T08:03:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:03:00Z,2024,RUB,sell,4.25
2024-04-01T08:02:00Z,2024,USD,buy,390
2024-04-01T08:02:00Z,2024,USD,sell,393.5
2024-04-01T08:02:00Z,2024,EUR,buy,420
2024-04-01T08:02:00Z,2024,EUR,sell,426
2024-04-01T08:02:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:02:00Z,2024,RUB,sell,4.25
2024-04-01T08:00:00Z,2024,USD,buy,390
2024-04-01T08:00:00Z,2024,USD,sell,393.5
2024-04-01T08:00:00Z,2024,EUR,buy,420
2024-04-01T08:00:00Z,2024,EUR,sell,426
2024-04-01T08:00:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:00:00Z,2024,RUB,sell,4.25
2024-04-01T08:28:00Z,2024,USD,buy,390
2024-04-01T08:28:00Z,2024,USD,sell,393.5
2024-04-01T08:28:00Z,2024,EUR,buy,420
2024-04-01T08:28:00Z,2024,EUR,sell,426
2024-04-01T08:28:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:28:00Z,2024,RUB,sell,4.25
2024-04-01T08:26:00Z,2024,USD,buy,390
2024-04-01T08:26:00Z,2024,USD,sell,393.5
2024-04-01T08:26:00Z,2024,EUR,buy,420
2024-04-01T08:26:00Z,2024,EUR,sell,426
2024-04-01T08:26:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:26:00Z,2024,RUB,sell,4.25
2024-04-01T08:25:00Z,2024,USD,buy,390
2024-04-01T08:25:00Z,2024,USD,sell,393.5
2024-04-01T08:25:00Z,2024,EUR,buy,420
2024-04-01T08:25:00Z,2024,EUR,sell,426
2024-04-01T08:25:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:25:00Z,2024,RUB,sell,4.25
2024-04-01T08:15:00Z,2024,USD,buy,390
2024-04-01T08:15:00Z,2024,USD,sell,393.5
2024-04-01T08:15:00Z,2024,EUR,buy,420
2024-04-01T08:15:00Z,2024,EUR,sell,426
2024-04-01T08:15:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:15:00Z,2024,RUB,sell,4.25
2024-04-01T08:44:00Z,2024,USD,buy,390
2024-04-01T08:44:00Z,2024,USD,sell,393.5
2024-04-01T08:44:00Z,2024,EUR,buy,420
2024-04-01T08:44:00Z,2024,EUR,sell,426
2024-04-01T08:44:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:44:00Z,2024,RUB,sell,4.25
2024-04-01T08:44:00Z,2024,RUB,buy,4.17
2024-04-01T08:44:00Z,2024,EUR,buy,NA
2024-04-01T08:44:00Z,2024,EUR,sell,NA
2024-04-01T08:44:00Z,2024,RUB,buy,NA
2024-04-01T08:44:00Z,2024,RUB,sell,NA
2024-04-01T08:39:00Z,2024,USD,buy,390
2024-04-01T08:39:00Z,2024,USD,sell,393.5
2024-04-01T08:39:00Z,2024,EUR,buy,420
2024-04-01T08:39:00Z,2024,EUR,sell,426
2024-04-01T08:39:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:39:00Z,2024,RUB,sell,4.25
2024-04-01T08:59:00Z,2024,USD,buy,390
2024-04-01T08:59:00Z,2024,USD,sell,393.5
2024-04-01T08:59:00Z,2024,EUR,buy,420
2024-04-01T08:59:00Z,2024,EUR,sell,426
2024-04-01T08:59:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:59:00Z,2024,RUB,sell,4.25
2024-04-01T08:58:00Z,2024,USD,buy,390
2024-04-01T08:58:00Z,2024,USD,sell,393.5
2024-04-01T08:58:00Z,2024,EUR,buy,420
2024-04-01T08:58:00Z,2024,EUR,sell,426
2024-04-01T08:58:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:58:00Z,2024,RUB,sell,4.25
2024-04-01T08:56:00Z,2024,USD,buy,390
2024-04-01T08:56:00Z,2024,USD,sell,393.5
2024-04-01T08:56:00Z,2024,EUR,buy,420
2024-04-01T08:56:00Z,2024,EUR,sell,426
2024-04-01T08:56:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:56:00Z,2024,RUB,sell,4.25
2024-04-01T08:54:00Z,2024,USD,buy,390
2024-04-01T08:54:00Z,2024,USD,sell,393.5
2024-04-01T08:54:00Z,2024,EUR,buy,420
2024-04-01T08:54:00Z,2024,EUR,sell,426
2024-04-01T08:54:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T08:54:00Z,2024,RUB,sell,4.25
2024-04-01T09:11:00Z,2024,USD,buy,390
2024-04-01T09:11:00Z,2024,USD,sell,393.5
2024-04-01T09:11:00Z,2024,EUR,buy,420
2024-04-01T09:11:00Z,2024,EUR,sell,426
2024-04-01T09:11:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:11:00Z,2024,RUB,sell,4.25
2024-04-01T09:11:00Z,2024,USD,sell,394
2024-04-01T09:11:00Z,2024,EUR,buy,421
2024-04-01T09:11:00Z,2024,EUR,sell,428
2024-04-01T09:10:00Z,2024,USD,buy,390
2024-04-01T09:10:00Z,2024,USD,sell,393.5
2024-04-01T09:10:00Z,2024,EUR,buy,420
2024-04-01T09:10:00Z,2024,EUR,sell,426
2024-04-01T09:10:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:10:00Z,2024,RUB,sell,4.25
2024-04-01T09:07:00Z,2024,USD,buy,390
2024-04-01T09:07:00Z,2024,USD,sell,394
2024-04-01T09:07:00Z,2024,EUR,buy,420
2024-04-01T09:07:00Z,2024,EUR,sell,426
2024-04-01T09:07:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:07:00Z,2024,RUB,sell,4.25
2024-04-01T09:07:00Z,2024,USD,sell,393.5
2024-04-01T09:07:00Z,2024,EUR,buy,421
2024-04-01T09:05:00Z,2024,USD,buy,390
2024-04-01T09:05:00Z,2024,USD,sell,393.5
2024-04-01T09:05:00Z,2024,EUR,buy,420
2024-04-01T09:05:00Z,2024,EUR,sell,426
2024-04-01T09:05:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:05:00Z,2024,RUB,sell,4.25
2024-04-01T09:28:00Z,2024,USD,buy,390
2024-04-01T09:28:00Z,2024,USD,sell,393.5
2024-04-01T09:28:00Z,2024,EUR,buy,420
2024-04-01T09:28:00Z,2024,EUR,sell,426
2024-04-01T09:28:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:28:00Z,2024,RUB,sell,4.25
2024-04-01T09:25:00Z,2024,USD,buy,390
2024-04-01T09:25:00Z,2024,USD,sell,393.5
2024-04-01T09:25:00Z,2024,EUR,buy,421
2024-04-01T09:25:00Z,2024,EUR,sell,426
2024-04-01T09:25:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:25:00Z,2024,RUB,sell,4.25
2024-04-01T09:25:00Z,2024,EUR,buy,420
2024-04-01T09:20:00Z,2024,USD,buy,390
2024-04-01T09:20:00Z,2024,USD,sell,393.5
2024-04-01T09:20:00Z,2024,EUR,buy,420
2024-04-01T09:20:00Z,2024,EUR,sell,426
2024-04-01T09:20:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:20:00Z,2024,RUB,sell,4.25
2024-04-01T09:16:00Z,2024,USD,buy,390
2024-04-01T09:16:00Z,2024,USD,sell,394
2024-04-01T09:16:00Z,2024,EUR,buy,421
2024-04-01T09:16:00Z,2024,EUR,sell,427
2024-04-01T09:16:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:16:00Z,2024,RUB,sell,4.25
2024-04-01T09:43:00Z,2024,USD,buy,390
2024-04-01T09:43:00Z,2024,USD,sell,393.5
2024-04-01T09:43:00Z,2024,EUR,buy,420
2024-04-01T09:43:00Z,2024,EUR,sell,426
2024-04-01T09:43:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:43:00Z,2024,RUB,sell,4.25
2024-04-01T09:39:00Z,2024,USD,buy,390
2024-04-01T09:39:00Z,2024,USD,sell,393.5
2024-04-01T09:39:00Z,2024,EUR,buy,420
2024-04-01T09:39:00Z,2024,EUR,sell,426
2024-04-01T09:39:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:39:00Z,2024,RUB,sell,4.25
2024-04-01T09:38:00Z,2024,USD,buy,390
2024-04-01T09:38:00Z,2024,USD,sell,394
2024-04-01T09:38:00Z,2024,EUR,buy,421
2024-04-01T09:38:00Z,2024,EUR,sell,427
2024-04-01T09:38:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:38:00Z,2024,RUB,sell,4.25
2024-04-01T09:36:00Z,2024,USD,buy,390
2024-04-01T09:36:00Z,2024,USD,sell,393.5
2024-04-01T09:36:00Z,2024,EUR,buy,420
2024-04-01T09:36:00Z,2024,EUR,sell,426
2024-04-01T09:36:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:36:00Z,2024,RUB,sell,4.25
2024-04-01T09:34:00Z,2024,USD,buy,390
2024-04-01T09:34:00Z,2024,USD,sell,393.5
2024-04-01T09:34:00Z,2024,EUR,buy,421
2024-04-01T09:34:00Z,2024,EUR,sell,426
2024-04-01T09:34:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:34:00Z,2024,RUB,sell,4.25
2024-04-01T09:33:00Z,2024,USD,buy,390
2024-04-01T09:33:00Z,2024,USD,sell,393.5
2024-04-01T09:33:00Z,2024,EUR,buy,420
2024-04-01T09:33:00Z,2024,EUR,sell,426
2024-04-01T09:33:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:33:00Z,2024,RUB,sell,4.25
2024-04-01T09:31:00Z,2024,USD,buy,390
2024-04-01T09:31:00Z,2024,USD,sell,393.5
2024-04-01T09:31:00Z,2024,EUR,buy,420
2024-04-01T09:31:00Z,2024,EUR,sell,426
2024-04-01T09:31:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:31:00Z,2024,RUB,sell,4.25
2024-04-01T09:30:00Z,2024,USD,buy,390
2024-04-01T09:30:00Z,2024,USD,sell,393.5
2024-04-01T09:30:00Z,2024,EUR,buy,421
2024-04-01T09:30:00Z,2024,EUR,sell,426
2024-04-01T09:30:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:30:00Z,2024,RUB,sell,4.25
2024-04-01T09:29:00Z,2024,USD,buy,390
2024-04-01T09:29:00Z,2024,USD,sell,393.5
2024-04-01T09:29:00Z,2024,EUR,buy,420
2024-04-01T09:29:00Z,2024,EUR,sell,426
2024-04-01T09:29:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:29:00Z,2024,RUB,sell,4.25
2024-04-01T09:58:00Z,2024,USD,buy,390
2024-04-01T09:58:00Z,2024,USD,sell,394
2024-04-01T09:58:00Z,2024,EUR,buy,420
2024-04-01T09:58:00Z,2024,EUR,sell,426
2024-04-01T09:58:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:58:00Z,2024,RUB,sell,4.25
2024-04-01T09:58:00Z,2024,USD,sell,393.5
2024-04-01T09:58:00Z,2024,EUR,buy,421
2024-04-01T09:56:00Z,2024,USD,buy,390
2024-04-01T09:56:00Z,2024,USD,sell,393.5
2024-04-01T09:56:00Z,2024,EUR,buy,420
2024-04-01T09:56:00Z,2024,EUR,sell,426
2024-04-01T09:56:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:56:00Z,2024,RUB,sell,4.25
2024-04-01T09:55:00Z,2024,USD,buy,390
2024-04-01T09:55:00Z,2024,USD,sell,393.5
2024-04-01T09:55:00Z,2024,EUR,buy,420
2024-04-01T09:55:00Z,2024,EUR,sell,426
2024-04-01T09:55:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:55:00Z,2024,RUB,sell,4.25
2024-04-01T09:54:00Z,2024,USD,buy,390
2024-04-01T09:54:00Z,2024,USD,sell,393.5
2024-04-01T09:54:00Z,2024,EUR,buy,420
2024-04-01T09:54:00Z,2024,EUR,sell,426
2024-04-01T09:54:00Z,2024,RUB,buy,4.1499999999999995
2024-04-01T09:54:00Z,2024,RUB,sell,4.25
2024-04-01T09:53:00Z,2024,USD,buy,390
2024-04-01T09:53:00Z,2024,USD,sell,393.5
2024-04-01T09:53:00Z,2024,EUR,buy,420
2024-04-01T09:53:00Z,2024,EUR,sell,426
