code,indicator,date,month,year,B_RUB_year_cum,B_RUB,B_RUB_12,levels,USD_RUB,B_USD,B_USD_12,B_USD_year_cum
1,Total Revenues,2015-01-01,1,2015,1324.2,1324.2,14494.4,1,64.26586363636363,20.60502924994112,362.792875545277,20.60502924994112
1,Total Revenues,2015-02-01,2,2015,2278.9,954.7,14407.2,1,64.11256,14.890997957342524,348.18663453364985,35.496027207283646
1,Total Revenues,2015-03-01,3,2015,3438.1,1159.1999999999998,14413.600000000002,1,60.14889545454545,19.27217434734122,335.5475584542343,54.768201554624866
1,Total Revenues,2015-04-01,4,2015,4550.1,1112.0000000000005,14292.7,1,52.81845454545454,21.05324757359257,322.0458175318029,75.82144912821744
1,Total Revenues,2015-05-01,5,2015,5360.8,810.6999999999998,13975.100000000002,1,50.6184619047619,16.015895574332607,305.6832825520293,91.83734470255004
1,Total Revenues,2015-06-01,6,2015,6620.9,1260.0999999999995,13996.900000000001,1,54.612804545454544,23.073343522419016,292.7388417714503,114.91068822496905
1,Total Revenues,2015-07-01,7,2015,7796,1175.1000000000004,14037.199999999999,1,57.535304347826084,20.423981646051732,280.4956441801927,135.3346698710208
1,Total Revenues,2015-08-01,8,2015,8959.9,1163.8999999999996,14017.199999999997,1,65.6570238095238,17.726968608515747,265.4969397226828,153.06163847953653
1,Total Revenues,2015-09-01,9,2015,10145.4,1185.5,13944,1,66.79422727272727,17.748539782629557,250.15908476980974,170.8101782621661
1,Total Revenues,2015-10-01,10,2015,11337.3,1191.8999999999996,13942.599999999999,1,63.1372,18.877935670254615,239.9167793796958,189.68811393242072
1,Total Revenues,2015-11-01,11,2015,12176.1,838.8000000000011,13721.6,1,65.03130952380953,12.898402417882977,229.98106450653071,202.5865163503037
1,Total Revenues,2015-12-01,12,2015,13659.2,1483.1000000000004,13659.2,1,70.20362608695652,21.125689407595328,223.71220575789903,223.71220575789903
1,Total Revenues,2016-01-01,1,2016,1094,1094,13429,1,76.93695714285714,14.219434204665156,217.32661071262305,14.219434204665156
1,Total Revenues,2016-02-01,2,2016,1841.9,747.9000000000001,13222.2,1,77.20855714285715,9.686750117816327,212.12236287309688,23.906184322481483
1,Total Revenues,2016-03-01,3,2016,2910.7,1068.7999999999997,13131.8,1,69.77764545454545,15.317226499083255,208.16741502483893,39.22341082156474
1,Total Revenues,2016-04-01,4,2016,3910.1,999.4000000000001,13019.199999999999,1,66.4597380952381,15.037675871786321,202.15184332303264,54.26108669335106
1,Total Revenues,2016-05-01,5,2016,4645.7,735.5999999999999,12944.1,1,65.89878421052632,11.162573161440802,197.29852091014084,65.42365985479186
1,Total Revenues,2016-06-01,6,2016,5868.7,1223,12907,1,64.97467142857143,18.822719270608086,193.0478966583299,84.24637912539995
1,Total Revenues,2016-07-01,7,2016,6970.3,1101.6000000000004,12833.5,1,64.40155238095238,17.10517773676855,189.72909274904674,101.3515568621685
1,Total Revenues,2016-08-01,8,2016,8144,1173.6999999999998,12843.3,1,64.92097391304348,18.07890315342586,190.08102729395685,119.43046001559435
1,Total Revenues,2016-09-01,9,2016,9295.4,1151.3999999999996,12809.199999999999,1,64.37561818181818,17.88565348992941,190.2181410012567,137.31611350552376
1,Total Revenues,2016-10-01,10,2016,10441.6,1146.2000000000007,12763.500000000002,1,62.61248571428571,18.30625292901417,189.64645826001623,155.62236643453792
1,Total Revenues,2016-11-01,11,2016,11436.8,995.1999999999989,12919.900000000001,1,64.43285714285715,15.445535773673575,192.19359161580687,171.0679022082115
1,Total Revenues,2016-12-01,12,2016,13460,2023.2000000000007,13460,1,61.921690909090906,32.67352635719075,203.7414285654023,203.74142856540226
1,Total Revenues,2017-01-01,1,2017,1266,1266,13632,1,59.825852380952384,21.161420182340347,210.68341454307748,21.161420182340347
1,Total Revenues,2017-02-01,2,2017,2290.9,1024.9,13909,1,58.411747368421054,17.54612806796614,218.5427924932273,38.70754825030649
1,Total Revenues,2017-03-01,3,2017,3633.3,1342.4,14182.599999999999,1,57.790468181818184,23.228744155119006,226.45431014926305,61.93629240542549
1,Total Revenues,2017-04-01,4,2017,4763.7,1130.3999999999996,14313.599999999999,1,56.499175,20.00737178905709,231.42400606653382,81.94366419448258
1,Total Revenues,2017-05-01,5,2017,5830.5,1066.8000000000002,14644.8,1,56.9674,18.726499717382225,238.98793262247523,100.6701639118648
1,Total Revenues,2017-06-01,6,2017,7122,1291.5,14713.3,1,58.13462380952381,22.215676568778658,242.38088992064579,122.88584048064347
1,Total Revenues,2017-07-01,7,2017,8371.2,1249.2000000000007,14860.900000000001,1,59.669338095238096,20.935375519100873,246.2110877029781,143.82121599974434
1,Total Revenues,2017-08-01,8,2017,9607.9,1236.699999999999,14923.9,1,59.44236956521739,20.805025254640118,248.93720980419235,164.62624125438447
1,Total Revenues,2017-09-01,9,2017,10971.5,1363.6000000000004,15136.099999999999,1,57.67776666666667,23.64169209048201,254.69324840474496,188.26793334486646
1,Total Revenues,2017-10-01,10,2017,12283.6,1312.1000000000004,15301.999999999998,1,57.74520454545455,22.722233133093702,259.1092286088245,210.99016647796017
1,Total Revenues,2017-11-01,11,2017,13418.7,1135.1000000000004,15441.900000000001,1,58.9973,19.239863519178,262.90355635432894,230.23002999713816
1,Total Revenues,2017-12-01,12,2017,15088.9,1670.199999999999,15088.9,1,58.56682857142857,28.51784945061537,258.7478794477536,258.7478794477535
1,Total Revenues,2018-01-01,1,2018,1304.5,1304.5,15127.4,1,56.559295,23.06429031691431,260.65074958232753,23.06429031691431
1,Total Revenues,2018-02-01,2,2018,2534.7,1230.1999999999998,15332.7,1,56.871010526315786,21.631407436144507,264.7360289505059,44.695697753058816
1,Total Revenues,2018-03-01,3,2018,4076.3,1541.6000000000004,15531.9,1,57.12959047619048,26.984264846821944,268.4915496422088,71.67996259988075
1,Total Revenues,2018-04-01,4,2018,5529,1452.6999999999998,15854.199999999997,1,60.926277272727276,23.84357070590753,272.3277485590593,95.52353330578829
1,Total Revenues,2018-05-01,5,2018,6914.9,1385.8999999999996,16173.299999999997,1,62.2548619047619,22.26171511102479,275.8629639527018,117.78524841681309
1,Total Revenues,2018-06-01,6,2018,8626.7,1711.800000000001,16593.6,1,62.796366666666664,27.25953890113602,280.9068262850592,145.0447873179491
1,Total Revenues,2018-07-01,7,2018,10496.2,1869.5,17213.899999999998,1,62.820277272727274,29.759499339421456,289.73095010537975,174.80428665737057
1,Total Revenues,2018-08-01,8,2018,12222.4,1726.199999999999,17703.4,1,66.48179130434782,25.965004343784997,294.89092919452463,200.76929100115555
1,Total Revenues,2018-09-01,9,2018,13986.1,1763.7000000000007,18103.5,1,67.63011,26.078620898295163,297.3278580023378,226.8479118994507
1,Total Revenues,2018-10-01,10,2018,15802.3,1816.199999999999,18607.6,1,65.86241304347827,27.57566745696148,302.1812923262056,254.4235793564122
1,Total Revenues,2018-11-01,11,2018,17454.9,1652.6000000000022,19125.100000000002,1,66.55895238095238,24.829116758648652,307.77054556567623,279.25269611506087
1,Total Revenues,2018-12-01,12,2018,19454.4,1999.5,19454.4,1,67.57889047619048,29.587641731177396,308.8403378462382,308.84033784623824
1,Total Revenues,2019-01-01,1,2019,1486.3,1486.3,19636.2,1,66.543795,22.335666308180947,308.1117138375049,22.335666308180947
1,Total Revenues,2019-02-01,2,2019,2844,1357.7,19763.700000000004,1,65.851305,20.61766277828511,307.0979691796455,42.953329086466056
1,Total Revenues,2019-03-01,3,2019,4590,1746,19968.100000000002,1,65.100775,26.81995721249094,306.93366154531446,69.773286298957
1,Total Revenues,2019-04-01,4,2019,6361.1,1771.1000000000004,20286.5,1,64.55055454545455,27.437409522994034,310.527500362401,97.21069582195103
1,Total Revenues,2019-05-01,5,2019,7867.4,1506.2999999999993,20406.899999999998,1,64.91201904761905,23.205255699949603,311.4710409513258,120.41595152190064
1,Total Revenues,2019-06-01,6,2019,9549.9,1682.5,20377.600000000002,1,64.05264736842105,26.267454494464793,310.4789565446546,146.68340601636544
1,Total Revenues,2019-07-01,7,2019,11471.3,1921.3999999999996,20429.5,1,63.244408695652176,30.380551255467566,311.1000084607007,177.063957271833
1,Total Revenues,2019-08-01,8,2019,13256.7,1785.4000000000015,20488.700000000004,1,65.83747727272727,27.118293014237217,312.253297131153,204.1822502860702
1,Total Revenues,2019-09-01,9,2019,15034.7,1778,20503,1,64.93160476190477,27.382659130629538,313.5573353634873,231.56490941669975
1,Total Revenues,2019-10-01,10,2019,16671.2,1636.5,20323.300000000003,1,64.32534782608695,25.440981748353988,311.42264965487976,257.00589116505375
1,Total Revenues,2019-11-01,11,2019,18025.6,1354.3999999999978,20025.1,1,63.889615,21.19906341586184,307.79259631209294,278.20495458091557
1,Total Revenues,2019-12-01,12,2019,20188.8,2163.2000000000007,20188.8,1,62.871900000000004,34.40646775427497,312.6114223351905,312.6114223351905
1,Total Revenues,2020-01-01,1,2020,1556.5,1556.5,20259,1,61.956055,25.122645397612875,315.3984014246225,25.122645397612875
1,Total Revenues,2020-02-01,2,2020,2818.9,1262.4,20163.7,1,64.1023,19.693521137307087,314.47425978364447,44.81616653491996
1,Total Revenues,2020-03-01,3,2020,4731.3,1912.4,20330.100000000002,1,74.61494761904761,25.630253200255613,313.2845557714091,70.44641973517557
1,Total Revenues,2020-04-01,4,2020,7002,2270.7,20829.7,1,75.01677272727272,30.269230699316335,316.1163769477314,100.7156504344919
1,Total Revenues,2020-05-01,5,2020,7891,889,20212.4,1,72.54687894736843,12.254145359512364,305.16526660729414,112.96979579400427
1,Total Revenues,2020-06-01,6,2020,9091.9,1200.8999999999996,19730.799999999996,1,69.29886,17.329289399565873,296.22710151239534,130.29908519357014
1,Total Revenues,2020-07-01,7,2020,10399.7,1307.800000000001,19117.200000000004,1,71.59179545454546,18.2674563711751,284.1140066281028,148.56654156474525
1,Total Revenues,2020-08-01,8,2020,11688.3,1288.5999999999985,18620.399999999998,1,73.80014285714286,17.460670807838138,274.4563844217038,166.0272123725834
1,Total Revenues,2020-09-01,9,2020,13216.7,1528.4000000000015,18370.8,1,76.08847727272727,20.087141375187336,267.16086666626154,186.11435374777074
1,Total Revenues,2020-10-01,10,2020,15145.4,1928.699999999999,18663,1,77.63313636363637,24.843772779781816,266.5636576976894,210.95812652755254
1,Total Revenues,2020-11-01,11,2020,16528.6,1383.199999999999,18691.799999999996,1,76.746795,18.022902454753957,263.38749673658145,228.9810289823065
1,Total Revenues,2020-12-01,12,2020,18719.1,2190.5,18719.1,1,74.06090909090909,29.577006640725692,258.5580356230322,258.5580356230322
1,Total Revenues,2021-01-01,1,2021,1504,1504,18666.6,1,74.39837894736843,20.21549422553915,253.65088445095844,20.21549422553915
1,Total Revenues,2021-02-01,2,2021,2755.6,1251.6,18655.799999999996,1,74.39369,16.82400751999262,250.781370833644,37.039501745531766
1,Total Revenues,2021-03-01,3,2021,5299.9,2544.2999999999997,19287.699999999997,1,74.53394090909092,34.13612602483054,259.2872436582189,71.17562777036231
1,Total Revenues,2021-04-01,4,2021,7486.8,2186.9000000000005,19203.9,1,76.06234545454545,28.751414210686985,257.76942716958956,99.92704198104929
1,Total Revenues,2021-05-01,5,2021,9320.3,1833.499999999999,20148.399999999998,1,73.89596,24.811911233036273,270.3271930431135,124.73895321408557
1,Total Revenues,2021-06-01,6,2021,11265.8,1945.5,20893,1,72.60088636363636,26.79719349782544,279.79509714137305,151.53614671191102
1,Total Revenues,2021-07-01,7,2021,13651.1,2385.300000000001,21970.5,1,73.9693909090909,32.2471223662171,293.774763136415,183.78326907812811
1,Total Revenues,2021-08-01,8,2021,15697.8,2046.699999999999,22728.6,1,73.58698636363637,27.81334174885293,304.1274340774298,211.59661082698102
1,Total Revenues,2021-09-01,9,2021,17923.9,2226.100000000002,23426.3,1,72.88477727272728,30.542728993602694,314.58302169584516,242.13933982058373
1,Total Revenues,2021-10-01,10,2021,20431.7,2507.7999999999993,24005.4,1,71.2954761904762,35.174742269762646,324.91399118582603,277.31408209034635
1,Total Revenues,2021-11-01,11,2021,22440,2008.2999999999993,24630.5,1,72.93830476190476,27.534229189391887,334.425317920464,304.84831127973825
1,Total Revenues,2021-12-01,12,2021,25286.4,2846.4000000000015,25286.4,1,73.8456409090909,38.545267736305746,343.393579016044,343.393579016044
1,Total Revenues,2022-01-01,1,2022,2088.8,2088.8,25871.2,1,76.61770952380952,27.262626525671458,350.4407113161763,27.262626525671458
1,Total Revenues,2022-02-01,2,2022,4205.5,2116.7,26736.300000000003,1,79.94215,26.477896829144573,360.09460062532827,53.740523354816034
1,Total Revenues,2022-03-01,3,2022,7163.1,2957.6000000000004,27149.6,1,106.44739130434783,27.78461701840877,353.74309161890653,81.5251403732248
1,Total Revenues,2022-04-01,4,2022,10033.8,2870.699999999999,27833.4,1,77.60380952380953,36.99174070983259,361.9834181180521,118.5168810830574
1,Total Revenues,2022-05-01,5,2022,12042.7,2008.9000000000015,28008.800000000003,1,64.02,31.37925648234929,368.5507633673651,149.8961375654067
1,Total Revenues,2022-06-01,6,2022,14017.1,1974.3999999999996,28037.700000000004,1,56.535833333333336,34.922983948233416,376.6765538177731,184.81912151364008
1,Total Revenues,2022-07-01,7,2022,15774.4,1757.2999999999993,27409.7,1,58.59119047619048,29.99256348467792,374.421994936234,214.81168499831801
1,Total Revenues,2022-08-01,8,2022,17606.6,1832.199999999999,27195.200000000004,1,60.31239130434783,30.378500344222275,376.9871535316033,245.1901853425403
1,Total Revenues,2022-09-01,9,2022,19739.2,2132.600000000002,27101.7,1,59.70352272727273,35.71983532264546,382.16425986064604,280.91002066518575
1,Total Revenues,2022-10-01,10,2022,22139.5,2400.2999999999993,26994.200000000004,1,61.58047619047619,38.97826305492618,385.96778064580957,319.88828372011193
1,Total Revenues,2022-11-01,11,2022,24779.8,2640.2999999999993,27626.2,1,60.87559523809524,43.37206050591075,401.8056119623284,363.2603442260227
1,Total Revenues,2022-12-01,12,2022,27824.4,3044.600000000002,27824.4,1,66.19181818181818,45.99662138962523,409.2569656156479,409.2569656156479
1,Total Revenues,2023-01-01,1,2023,1357,1357,27092.600000000002,1,69.6497619047619,19.48319653777916,401.4775356277557,19.48319653777916
1,Total Revenues,2023-02-01,2,2023,3164.2,1807.1999999999998,26783.100000000002,1,73.34934210526316,24.638257796593443,399.63789659520455,44.1214543343726
1,Total Revenues,2023-03-01,3,2023,5678.9,2514.7,26340.2,1,76.30238636363636,32.957029522191164,404.810309098987,77.07848385656376
1,Total Revenues,2023-04-01,4,2023,7785.1,2106.2000000000007,25575.700000000004,1,81.173555,25.946873954208375,393.7654423433627,103.02535781077214
1,Total Revenues,2023-05-01,5,2023,9818.7,2033.6000000000004,25600.4,1,79.36642857142857,25.62292441028503,388.0091102712985,128.64828222105717
1,Total Revenues,2023-06-01,6,2023,12381.6,2562.8999999999996,26188.9,1,83.975,30.519797558797258,383.6059238818622,159.16807977985442
1,Total Revenues,2023-07-01,7,2023,14525.5,2143.8999999999996,26575.500000000007,1,90.63869047619048,23.65325435238026,377.2666147495646,182.82133413223468
1,Total Revenues,2023-08-01,8,2023,16991.5,2466,27209.30000000001,1,95.48184782608696,25.826898579629862,372.7150129849722,208.64823271186455
1,Total Revenues,2023-09-01,9,2023,19733.5,2742,27818.700000000004,1,96.73345238095239,28.345933412999145,365.3411110753259,236.99416612486368
1.1.,Oil&gas revenues,2011-01-01,1,2011,355.6,355.6,NA,2,30.083314285714284,11.820506099251984,338.18335411965165,11.820506099251984
1.1.,Oil&gas revenues,2011-02-01,2,2011,692.3,336.69999999999993,NA,2,29.248685000000002,11.511628642450077,306.322922256191,23.332134741702063
1.1.,Oil&gas revenues,2011-03-01,3,2011,1134.1,441.79999999999995,NA,2,28.415652173913042,15.547769141318318,275.8740700078841,38.879903883020376
1.1.,Oil&gas revenues,2011-04-01,4,2011,1580.6,446.5,NA,2,28.035004761904762,15.926517715692507,272.3173911857975,54.80642159871289
1.1.,Oil&gas revenues,2011-05-01,5,2011,2067,486.4000000000001,NA,2,27.931327272727273,17.41413844214024,265.0932718313443,72.22056004085313
1.1.,Oil&gas revenues,2011-06-01,6,2011,2540.4,473.4000000000001,NA,2,27.953122727272728,16.93549606671039,249.07173837586345,89.15605610756351
1.1.,Oil&gas revenues,2011-07-01,7,2011,3019.8,479.4000000000001,NA,2,27.890014285714287,17.18894781081401,240.3138122324691,106.34500391837753
1.1.,Oil&gas revenues,2011-08-01,8,2011,3509,489.1999999999998,NA,2,28.822508695652175,16.972845950560675,231.6637337727447,123.3178498689382
1.1.,Oil&gas revenues,2011-09-01,9,2011,3989.9,480.9000000000001,NA,2,30.76889090909091,15.62942263407728,216.7733588480247,138.94727250301548
1.1.,Oil&gas revenues,2011-10-01,10,2011,4535.3,545.4000000000001,NA,2,31.247352380952382,17.454278792991836,210.5743832886363,156.4015512960073
1.1.,Oil&gas revenues,2011-11-01,11,2011,5058.8,523.5,NA,2,30.871140909090908,16.957585129153426,201.70506983815986,173.35913642516073
1.1.,Oil&gas revenues,2011-12-01,12,2011,5641.8,583,5641.8,2,31.552322727272728,18.477245083959385,191.83638150912012,191.83638150912012
1.1.,Oil&gas revenues,2012-01-01,1,2012,530.2,530.2,5816.4000000000005,2,31.317368181818182,16.929902823309924,196.94577823317806,16.929902823309924
1.1.,Oil&gas revenues,2012-02-01,2,2012,1015.8,485.5999999999999,5965.299999999999,2,29.771166666666666,16.3110839906621,201.7452335813901,33.24098681397203
1.1.,Oil&gas revenues,2012-03-01,3,2012,1544.9,529.1000000000001,6052.6,2,29.352363636363638,18.025805572417898,204.22327001248968,51.26679238638992
1.1.,Oil&gas revenues,2012-04-01,4,2012,2104.8,559.9000000000001,6166,2,29.477095238095238,18.99440889536509,207.29116119216226,70.261201281755
1.1.,Oil&gas revenues,2012-05-01,5,2012,2688.1,583.2999999999997,6262.9,2,30.962017391304347,18.83921169050887,208.7162344405309,89.10041297226388
1.1.,Oil&gas revenues,2012-06-01,6,2012,3226.1,538,6327.5,2,32.80472380952381,16.40007710852328,208.1808154823438,105.50049008078716
1.1.,Oil&gas revenues,2012-07-01,7,2012,3734.5,508.4000000000001,6356.499999999998,2,32.475136363636366,15.655053586450055,206.64692125797984,121.15554366723723
1.1.,Oil&gas revenues,2012-08-01,8,2012,4225,490.5,6357.799999999999,2,31.946304347826086,15.353888658278498,205.02796396569764,136.50943232551572
1.1.,Oil&gas revenues,2012-09-01,9,2012,4739.7,514.6999999999998,6391.5999999999995,2,31.38005,16.402140850635988,205.80068218225634,152.9115731761517
1.1.,Oil&gas revenues,2012-10-01,10,2012,5276.2,536.5,6382.7,2,31.14373913043478,17.226576351447566,205.57297974071207,170.13814952759927
1.1.,Oil&gas revenues,2012-11-01,11,2012,5842.5,566.3000000000002,6425.5,2,31.35709090909091,18.059711012153265,206.67510562371191,188.19786053975253
1.1.,Oil&gas revenues,2012-12-01,12,2012,6453.2,610.6999999999998,6453.2,2,30.715,19.882793423408753,208.08065396316127,208.0806539631613
1.1.,Oil&gas revenues,2013-01-01,1,2013,465.9,465.9,6388.9,2,30.22513043478261,15.41432553964596,206.5650766794973,15.41432553964596
1.1.,Oil&gas revenues,2013-02-01,2,2013,976.7,510.80000000000007,6414.0999999999995,2,30.21965,16.902909199808736,207.15690188864394,32.3172347394547
1.1.,Oil&gas revenues,2013-03-01,3,2013,1503.7,527,6412,2,30.829761904761906,17.093871877051395,206.22496819327742,49.41110661650609
1.1.,Oil&gas revenues,2013-04-01,4,2013,2087.6,583.8999999999999,6435.999999999999,2,31.334454545454545,18.634439580015023,205.86499887792738,68.04554619652112
1.1.,Oil&gas revenues,2013-05-01,5,2013,2611.3,523.7000000000003,6376.4,2,31.359217391304348,16.700034106884885,203.7258212943034,84.745580303406
1.1.,Oil&gas revenues,2013-06-01,6,2013,3099.1,487.7999999999997,6326.199999999999,2,32.3538,15.077054318194454,202.40279850397457,99.82263462160046
1.1.,Oil&gas revenues,2013-07-01,7,2013,3635.7,536.5999999999999,6354.4,2,32.77173913043478,16.373864013266996,203.12160893079152,116.19649863486745
1.1.,Oil&gas revenues,2013-08-01,8,2013,4180.6,544.9000000000005,6408.8,2,33.03122727272727,16.496510877447943,204.26423114996095,132.6930095123154
1.1.,Oil&gas revenues,2013-09-01,9,2013,4774.2,593.5999999999995,6487.700000000001,2,32.553333333333335,18.23469178783533,206.0967820871603,150.92770130015072
1.1.,Oil&gas revenues,2013-10-01,10,2013,5359.6,585.4000000000005,6536.600000000001,2,32.06852173913043,18.25466121457316,207.12486695028588,169.18236251472388
1.1.,Oil&gas revenues,2013-11-01,11,2013,5940.7,581.0999999999995,6551.4,2,32.75966666666667,17.73827572523121,206.80343166336385,186.9206382399551
1.1.,Oil&gas revenues,2013-12-01,12,2013,6534,593.3000000000002,6534,2,32.865,18.052639586185915,204.973277826141,204.97327782614101
1.1.,Oil&gas revenues,2014-01-01,1,2014,615,615,6683.1,2,33.781,18.20550013321098,207.76445241970603,18.20550013321098
1.1.,Oil&gas revenues,2014-02-01,2,2014,1233.8,618.8,6791.0999999999995,2,35.32195,17.51885159228185,208.38039481217913,35.72435172549283
1.1.,Oil&gas revenues,2014-03-01,3,2014,1826.7,592.9000000000001,6857,2,36.125190476190475,16.41237020994452,207.6988931450723,52.13672193543735
1.1.,Oil&gas revenues,2014-04-01,4,2014,2516.7,689.9999999999998,6963.1,2,35.67936363636364,19.338909937753673,208.40336350281095,71.47563187319102
1.1.,Oil&gas revenues,2014-05-01,5,2014,3148.7,632,7071.4,2,34.847272727272724,18.136283001147866,209.83961239707392,89.6119148743389
1.1.,Oil&gas revenues,2014-06-01,6,2014,3703.4,554.7000000000003,7138.300000000001,2,34.38023809523809,16.13426871749414,210.8968267963736,105.74618359183303
1.1.,Oil&gas revenues,2014-07-01,7,2014,4313.9,610.4999999999995,7212.200000000001,2,34.73823043478261,17.574297606959266,212.09726039006586,123.3204811987923
1.1.,Oil&gas revenues,2014-08-01,8,2014,4887.3,573.4000000000005,7240.700000000002,2,36.17649047619047,15.8500725872617,211.45082209987962,139.170553786054
1.1.,Oil&gas revenues,2014-09-01,9,2014,5494.7,607.3999999999996,7254.500000000001,2,38.04282727272727,15.966216066055686,209.18234637809996,155.1367698521097
1.1.,Oil&gas revenues,2014-10-01,10,2014,6113.1,618.4000000000005,7287.5,2,40.97836956521739,15.090888353081304,206.01857351660811,170.22765820519098
1.1.,Oil&gas revenues,2014-11-01,11,2014,6718.8,605.6999999999998,7312.100000000001,2,46.413005,13.050221591986984,201.3305193833639,183.27787979717797
1.1.,Oil&gas revenues,2014-12-01,12,2014,7433.8,715,7433.8,2,56.41633478260869,12.673634378325673,195.95151417550363,195.95151417550363
1.1.,Oil&gas revenues,2015-01-01,1,2015,520.8,520.8,7339.6,2,64.26586363636363,8.103835699569048,185.84984974186176,8.103835699569048
1.1.,Oil&gas revenues,2015-02-01,2,2015,1046.3,525.5,7246.3,2,64.11256,8.19652186716612,176.52752001674602,16.30035756673517
1.1.,Oil&gas revenues,2015-03-01,3,2015,1545.6,499.29999999999995,7152.700000000001,2,60.14889545454545,8.301066814723493,168.416216621525,24.601424381458664
1.1.,Oil&gas revenues,2015-04-01,4,2015,2018.5,472.9000000000001,6935.6,2,52.81845454545454,8.953310051755329,158.03061673552665,33.554734433213994
1.1.,Oil&gas revenues,2015-05-01,5,2015,2471.4,452.9000000000001,6756.5,2,50.6184619047619,8.947328365135366,148.8416620995141,42.50206279834936
1.1.,Oil&gas revenues,2015-06-01,6,2015,2976,504.5999999999999,6706.4,2,54.612804545454544,9.239591414500943,141.94698479652092,51.7416542128503
1.1.,Oil&gas revenues,2015-07-01,7,2015,3505.1,529.0999999999999,6625.000000000002,2,57.535304347826084,9.196092833738376,133.5687800233,60.937747046588676
1.1.,Oil&gas revenues,2015-08-01,8,2015,4033.2,528.0999999999999,6579.700000000001,2,65.6570238095238,8.043313104353611,125.76202054039193,68.98106015094228
1.1.,Oil&gas revenues,2015-09-01,9,2015,4511.6,478.40000000000055,6450.700000000002,2,66.79422727272727,7.162295598490079,116.95810007282631,76.14335574943237
1.1.,Oil&gas revenues,2015-10-01,10,2015,4971.1,459.5,6291.800000000002,2,63.1372,7.277801359578822,109.14501307932385,83.42115710901119
1.1.,Oil&gas revenues,2015-11-01,11,2015,5411,439.89999999999964,6126.000000000001,2,65.03130952380953,6.764433981433846,102.85922546877069,90.18559109044503
1.1.,Oil&gas revenues,2015-12-01,12,2015,5862.7,451.6999999999998,5862.7,2,70.20362608695652,6.434140587560383,96.6197316780054,96.61973167800542
1.1.,Oil&gas revenues,2016-01-01,1,2016,371.1,371.1,5713,2,76.93695714285714,4.823429646573345,93.33932562500969,4.823429646573345
1.1.,Oil&gas revenues,2016-02-01,2,2016,687.7,316.6,5504.100000000001,2,77.20855714285715,4.100581745287671,89.24338550313125,8.924011391861015
1.1.,Oil&gas revenues,2016-03-01,3,2016,992.2,304.5,5309.300000000001,2,69.77764545454545,4.363861778602968,85.30618046701073,13.287873170463984
1.1.,Oil&gas revenues,2016-04-01,4,2016,1318.5,326.29999999999995,5162.700000000001,2,66.4597380952381,4.9097394806522665,81.26260989590769,18.197612651116252
1.1.,Oil&gas revenues,2016-05-01,5,2016,1682.9,364.4000000000001,5074.200000000001,2,65.89878421052632,5.529692305640334,77.84497383641265,23.727304956756583
1.1.,Oil&gas revenues,2016-06-01,6,2016,2108.2,425.2999999999997,4994.9,2,64.97467142857143,6.5456275599260945,75.1510099818378,30.27293251668268
1.1.,Oil&gas revenues,2016-07-01,7,2016,2553.6,445.4000000000001,4911.199999999999,2,64.40155238095238,6.915982356532963,72.87089950463239,37.188914873215644
1.1.,Oil&gas revenues,2016-08-01,8,2016,2993.7,440.0999999999999,4823.200000000001,2,64.92097391304348,6.779011057188993,71.60659745746776,43.96792593040463
1.1.,Oil&gas revenues,2016-09-01,9,2016,3419.4,425.7000000000003,4770.5,2,64.37561818181818,6.612752032884278,71.05705389186195,50.58067796328891
1.1.,Oil&gas revenues,2016-10-01,10,2016,3853.6,434.1999999999998,4745.2,2,62.61248571428571,6.934719090715359,70.7139716229985,57.51539705400427
1.1.,Oil&gas revenues,2016-11-01,11,2016,4350,496.4000000000001,4801.699999999999,2,64.43285714285715,7.70414384852449,71.65368149008916,65.21954090252876
1.1.,Oil&gas revenues,2016-12-01,12,2016,4844,494,4844,2,61.921690909090906,7.977818317740326,73.1973592202691,73.19735922026909
1.1.,Oil&gas revenues,2017-01-01,1,2017,485.1,485.1,4958,2,59.825852380952384,8.108534700200082,76.48246427389583,8.108534700200082
1.1.,Oil&gas revenues,2017-02-01,2,2017,1014.9,529.8,5171.200000000001,2,58.411747368421054,9.0700933265767,81.45197585518486,17.17862802677678
1.1.,Oil&gas revenues,2017-03-01,3,2017,1517.9,503.0000000000001,5369.7,2,57.790468181818184,8.70385750150839,85.79197157809028,25.882485528285173
1.1.,Oil&gas revenues,2017-04-01,4,2017,1974.2,456.29999999999995,5499.7,2,56.499175,8.076224121856646,88.95845621929465,33.95870965014181
1.1.,Oil&gas revenues,2017-05-01,5,2017,2440,465.79999999999995,5601.1,2,56.9674,8.176606269550655,91.60537018320497,42.135315919692474
1.1.,Oil&gas revenues,2017-06-01,6,2017,2888.6,448.5999999999999,5624.4,2,58.13462380952381,7.716571822496403,92.77631444577528,49.85188774218887
1.1.,Oil&gas revenues,2017-07-01,7,2017,3304.6,416,5595,2,59.669338095238096,6.971754895890136,92.83208698513246,56.82364263807901
1.1.,Oil&gas revenues,2017-08-01,8,2017,3753.9,449.3000000000002,5604.2,2,59.44236956521739,7.558581585598623,93.61165751354208,64.38222422367764
1.1.,Oil&gas revenues,2017-09-01,9,2017,4246.2,492.2999999999997,5670.800000000001,2,57.67776666666667,8.535351287873485,95.53425676853128,72.91757551155112
