country,year,month,export,import_origin,import_consignment,date,country_region
Romania,2023,7,858.06466,2469.8951,2773.22313,2023-07-01,EU
Romania,2023,8,147.37543,3464.67547,988.61322,2023-08-01,EU
Romania,2023,9,153.07567,2317.15551,1096.50943,2023-09-01,EU
Romania,2023,10,401.51247,2283.3132,2609.14398,2023-10-01,EU
Romania,2023,11,581.526,7736.44807,1103.6887,2023-11-01,EU
Romania,2023,12,569.85717,2465.27275,1951.36923,2023-12-01,EU
Romania,2022,1,0.033,383.26541,390.48095,2022-01-01,EU
Romania,2022,2,0.69055,7482.7983,390.62715,2022-02-01,EU
Romania,2022,3,1.17211,682.45923,428.73283,2022-03-01,EU
Romania,2022,4,0,962.73086,478.21883,2022-04-01,EU
Romania,2022,5,1.67012,882.94693,562.79208,2022-05-01,EU
Romania,2022,6,76.3323,1288.96276,1058.10619,2022-06-01,EU
Romania,2022,7,0,1147.75931,2032.97512,2022-07-01,EU
Romania,2022,8,3.6559,4990.64086,928.32749,2022-08-01,EU
Romania,2022,9,0.01,1807.44732,3377.99479,2022-09-01,EU
Romania,2022,10,57.49804,5103.78754,4663.49994,2022-10-01,EU
Romania,2022,11,20.31795,1874.85851,689.16689,2022-11-01,EU
Romania,2022,12,35.5605,2436.25518,1068.43589,2022-12-01,EU
Romania,2021,1,0.60795,358.33664,1701.1891,2021-01-01,EU
Romania,2021,2,0.15162,557.00199,869.22194,2021-02-01,EU
Romania,2021,3,0,772.9121,449.91917,2021-03-01,EU
Romania,2021,4,1.18864,739.28633,241.60056,2021-04-01,EU
Romania,2021,5,4.23213,869.74167,483.4844,2021-05-01,EU
Romania,2021,6,0,1268.8288,611.74139,2021-06-01,EU
Romania,2021,7,75.53129,857.34765,560.65275,2021-07-01,EU
Romania,2021,8,72.71689,641.88295,582.01264,2021-08-01,EU
Romania,2021,9,0.27879,700.95969,603.31946,2021-09-01,EU
Romania,2021,10,3.7793,2714.98731,2593.01668,2021-10-01,EU
Romania,2021,11,0.92617,8680.88674,8053.57547,2021-11-01,EU
Romania,2021,12,0,958.6814,510.65085,2021-12-01,EU
Romania,2020,1,0,2771.80635,2550.36834,2020-01-01,EU
Romania,2020,2,0.005,1010.60762,760.15008,2020-02-01,EU
Romania,2020,3,0,943.88924,500.8217,2020-03-01,EU
Romania,2020,4,0,577.22874,115.58366,2020-04-01,EU
Romania,2020,5,38.88904,518.02845,1337.01724,2020-05-01,EU
Romania,2020,6,1.00751,426.2688,571.91368,2020-06-01,EU
Romania,2020,7,0.0102,562.60654,536.36079,2020-07-01,EU
Romania,2020,8,2.2,957.51376,1071.16711,2020-08-01,EU
Romania,2020,9,0,719.17592,888.75842,2020-09-01,EU
Romania,2020,10,0,707.72546,195.61893,2020-10-01,EU
Romania,2020,11,22.8784,420.64959,213.57903,2020-11-01,EU
Romania,2020,12,42.8969,429.97731,333.91078,2020-12-01,EU
Russian Federation,2023,1,234309.727,211301.4266,210302.1912,2023-01-01,EAEU
Russian Federation,2023,2,280370.4897,241282.6791,242800.3393,2023-02-01,EAEU
Russian Federation,2023,3,283512.4912,300605.5696,315357.9893,2023-03-01,EAEU
Russian Federation,2023,4,275774.1004,224060.571,240042.4882,2023-04-01,EAEU
Russian Federation,2023,5,313399.2965,241857.3117,254657.3985,2023-05-01,EAEU
Russian Federation,2023,6,312144.3644,193696.5393,210669.3034,2023-06-01,EAEU
Russian Federation,2023,7,332449.2274,206660.8265,226431.1717,2023-07-01,EAEU
Russian Federation,2023,8,273971.5035,249663.11060000001,263208.462,2023-08-01,EAEU
Russian Federation,2023,9,285559.8206,277130.9896,297238.8276,2023-09-01,EAEU
Russian Federation,2023,10,301087.8184,446481.7801,453744.2344,2023-10-01,EAEU
Russian Federation,2023,11,280353.73,573747.4298,589175.0638,2023-11-01,EAEU
Russian Federation,2023,12,245708.9982,720894.0727,741889.7769,2023-12-01,EAEU
Russian Federation,2022,1,68043.51791,158475.4829,173207.815,2022-01-01,EAEU
Russian Federation,2022,2,83414.75956,169209.7146,178627.5809,2022-02-01,EAEU
Russian Federation,2022,3,37929.35288,120365.6114,123771.6397,2022-03-01,EAEU
Russian Federation,2022,4,95774.82036,173971.3822,190453.2574,2022-04-01,EAEU
Russian Federation,2022,5,109182.9176,224055.6005,231326.1628,2022-05-01,EAEU
Russian Federation,2022,6,158841.2788,245874.3952,251704.0181,2022-06-01,EAEU
Russian Federation,2022,7,223358.1825,251162.8267,264305.9013,2022-07-01,EAEU
Russian Federation,2022,8,300081.2885,242066.2462,266982.0191,2022-08-01,EAEU
Russian Federation,2022,9,352894.8764,222009.1771,271199.0486,2022-09-01,EAEU
Russian Federation,2022,10,332342.1058,284091.1186,341056.1906,2022-10-01,EAEU
Russian Federation,2022,11,350688.4708,287276.1393,309359.7779,2022-11-01,EAEU
Russian Federation,2022,12,350225.6467,258564.0913,289265.283,2022-12-01,EAEU
Russian Federation,2021,1,51226.20088,87390.0999,92363.16656,2021-01-01,EAEU
Russian Federation,2021,2,53765.58821,103852.1185,115925.9015,2021-02-01,EAEU
Russian Federation,2021,3,47738.03039,108700.9852,120587.5172,2021-03-01,EAEU
Russian Federation,2021,4,70434.51205,138839.0205,161686.3413,2021-04-01,EAEU
Russian Federation,2021,5,68622.03469,150537.8722,160614.6915,2021-05-01,EAEU
Russian Federation,2021,6,73953.83829,144455.7044,170602.2413,2021-06-01,EAEU
Russian Federation,2021,7,82978.11926,144056.3153,172143.599,2021-07-01,EAEU
Russian Federation,2021,8,73138.67528,139226.977,163134.977,2021-08-01,EAEU
Russian Federation,2021,9,71279.18889,167125.5458,187593.6489,2021-09-01,EAEU
Russian Federation,2021,10,83483.09715,173343.7425,194085.2205,2021-10-01,EAEU
Russian Federation,2021,11,87737.05807,208779.6457,230620.5916,2021-11-01,EAEU
Russian Federation,2021,12,76323.22871,219106.089,228511.1896,2021-12-01,EAEU
Russian Federation,2020,1,36178.51295,111546.552,115102.6684,2020-01-01,EAEU
Russian Federation,2020,2,58970.78271,122665.775,128156.6241,2020-02-01,EAEU
Russian Federation,2020,3,48285.47355,107949.9755,126367.2414,2020-03-01,EAEU
Russian Federation,2020,4,38256.46312,106948.956,123590.5479,2020-04-01,EAEU
Russian Federation,2020,5,38006.87919,106787.7353,118610.9624,2020-05-01,EAEU
Russian Federation,2020,6,48818.98213,104031.4404,123726.4018,2020-06-01,EAEU
Russian Federation,2020,7,66427.63059,113137.1273,129301.1024,2020-07-01,EAEU
Russian Federation,2020,8,63826.563,187551.7824,190617.6908,2020-08-01,EAEU
Russian Federation,2020,9,67658.58279,123110.093,138643.378,2020-09-01,EAEU
Russian Federation,2020,10,74913.32668,137991.1742,145522.1357,2020-10-01,EAEU
Russian Federation,2020,11,62927.2718,111747.8847,129445.1448,2020-11-01,EAEU
Russian Federation,2020,12,76067.36495,143928.0461,166598.7668,2020-12-01,EAEU
Rwanda,2023,1,0,4.069,0,2023-01-01,Other countries
Rwanda,2023,2,0,1.70856,0,2023-02-01,Other countries
Rwanda,2023,3,0,0.31786,0,2023-03-01,Other countries
Rwanda,2023,4,0,0.16972,0,2023-04-01,Other countries
Rwanda,2023,5,0,17.16344,0,2023-05-01,Other countries
Rwanda,2023,6,0,3.80508,0,2023-06-01,Other countries
Rwanda,2023,7,0,6.37823,0,2023-07-01,Other countries
Rwanda,2023,8,0,1.64067,0,2023-08-01,Other countries
Rwanda,2023,9,0,3.46888,0,2023-09-01,Other countries
Rwanda,2023,10,0,7.2153,0,2023-10-01,Other countries
Rwanda,2023,11,0,19.13367,0,2023-11-01,Other countries
Rwanda,2023,12,0,0.29156,0,2023-12-01,Other countries
Rwanda,2022,2,0,10.02807,0,2022-02-01,Other countries
Rwanda,2022,3,0,0.45013,0,2022-03-01,Other countries
Rwanda,2022,5,0,36.03335,0,2022-05-01,Other countries
Rwanda,2022,6,0,8.8341,0,2022-06-01,Other countries
Rwanda,2022,7,0,35.28844,0,2022-07-01,Other countries
Rwanda,2022,8,0,2.89763,0,2022-08-01,Other countries
Rwanda,2022,9,0,5.51091,0,2022-09-01,Other countries
Rwanda,2022,10,0,6.63335,0,2022-10-01,Other countries
Rwanda,2022,11,0,1.89796,0,2022-11-01,Other countries
Rwanda,2021,2,0,0.81252,0,2021-02-01,Other countries
Rwanda,2021,3,0,0.14983,0,2021-03-01,Other countries
Rwanda,2021,8,0,0.51878,0,2021-08-01,Other countries
Rwanda,2021,10,0,1.04025,0,2021-10-01,Other countries
Rwanda,2021,11,0,1.10411,0,2021-11-01,Other countries
Rwanda,2021,12,0,0.85593,0,2021-12-01,Other countries
Rwanda,2020,2,0,5.85292,0,2020-02-01,Other countries
Rwanda,2020,3,0,0.37937,0,2020-03-01,Other countries
Rwanda,2020,8,0,0.01174,0,2020-08-01,Other countries
Rwanda,2020,10,0,0.33627,0,2020-10-01,Other countries
Rwanda,2020,11,0,0.93083,0,2020-11-01,Other countries
Rwanda,2020,12,0,0.85443,0,2020-12-01,Other countries
Saint-Barth?lemy,2023,1,0,0.00639,0,2023-01-01,Other countries
Saint-Barth?lemy,2022,7,0,0.00371,0,2022-07-01,Other countries
Saint-Barth?lemy,2022,10,0,0.19165,0,2022-10-01,Other countries
Saint Helena,2023,5,0,1.7248000000000001,0,2023-05-01,Other countries
Saint Helena,2023,6,0,2.10436,0,2023-06-01,Other countries
Saint Helena,2023,8,0,5.49992,0,2023-08-01,Other countries
Saint Helena,2023,10,0,0.06467,0,2023-10-01,Other countries
Saint Helena,2023,11,0,0.03124,0,2023-11-01,Other countries
Saint Helena,2023,12,0,0.0381,0,2023-12-01,Other countries
Saint Helena,2020,9,0,0.6717,0,2020-09-01,Other countries
Saint Kitts and Nevis,2023,3,0,5.21954,0,2023-03-01,Other countries
Saint Kitts and Nevis,2021,8,0,1.15754,0,2021-08-01,Other countries
Saint Kitts and Nevis,2021,11,0,0.58634,0,2021-11-01,Other countries
Anguilla,2023,1,0,88.12471,0,2023-01-01,Other countries
Anguilla,2023,2,0,95.82767,0,2023-02-01,Other countries
Anguilla,2023,3,0,39.87075,0,2023-03-01,Other countries
Anguilla,2023,4,0,45.3207,0,2023-04-01,Other countries
Anguilla,2023,5,0,34.34592,0,2023-05-01,Other countries
Anguilla,2023,6,0,90.33549,0,2023-06-01,Other countries
Anguilla,2023,7,0,62.59574,0,2023-07-01,Other countries
Anguilla,2023,8,0,157.75636,0,2023-08-01,Other countries
Anguilla,2023,9,0,0.36253,0,2023-09-01,Other countries
Anguilla,2023,10,0,20.37468,0,2023-10-01,Other countries
Anguilla,2023,11,0,41.015,0,2023-11-01,Other countries
Anguilla,2023,12,0,54.7917,0,2023-12-01,Other countries
Anguilla,2022,1,0,37.60172,0,2022-01-01,Other countries
Anguilla,2022,2,0,4.44998,0,2022-02-01,Other countries
Anguilla,2022,4,0,75.07444,0,2022-04-01,Other countries
Anguilla,2022,5,0,1.76939,0,2022-05-01,Other countries
Anguilla,2022,6,0,14.46252,0,2022-06-01,Other countries
Anguilla,2022,7,0,51.98107,0,2022-07-01,Other countries
Anguilla,2022,8,0,10.78705,0,2022-08-01,Other countries
Anguilla,2022,9,0,28.72805,0,2022-09-01,Other countries
Anguilla,2022,10,0,120.32427,0,2022-10-01,Other countries
Anguilla,2022,11,0,18.35799,0,2022-11-01,Other countries
Anguilla,2022,12,0,53.40633,0,2022-12-01,Other countries
Anguilla,2021,1,0,0.14236,0,2021-01-01,Other countries
Anguilla,2021,2,0,28.92783,0,2021-02-01,Other countries
Anguilla,2021,3,0,19.28123,0,2021-03-01,Other countries
Anguilla,2021,4,0,27.00649,0,2021-04-01,Other countries
Anguilla,2021,5,0,31.71655,0,2021-05-01,Other countries
Anguilla,2021,6,0,19.26568,0,2021-06-01,Other countries
Anguilla,2021,7,0,13.69154,0,2021-07-01,Other countries
Anguilla,2021,8,0,56.45635,0,2021-08-01,Other countries
Anguilla,2021,9,0,44.32575,0,2021-09-01,Other countries
Anguilla,2021,10,0,639.71072,0,2021-10-01,Other countries
Anguilla,2021,11,0,5.07912,0,2021-11-01,Other countries
Anguilla,2021,12,0,20.48693,0,2021-12-01,Other countries
Anguilla,2020,1,0,5.60756,0,2020-01-01,Other countries
Anguilla,2020,2,0,9.49277,0,2020-02-01,Other countries
Anguilla,2020,3,0,12.83285,0,2020-03-01,Other countries
Anguilla,2020,4,0,2.21642,34.44911,2020-04-01,Other countries
Anguilla,2020,5,0,5.75049,0.46274,2020-05-01,Other countries
Anguilla,2020,6,0,0.17684,0,2020-06-01,Other countries
Anguilla,2020,7,0,17.96368,0,2020-07-01,Other countries
Anguilla,2020,8,0,9.04007,0,2020-08-01,Other countries
Anguilla,2020,9,0,6.34378,0,2020-09-01,Other countries
Anguilla,2020,10,0,24.53007,0,2020-10-01,Other countries
Anguilla,2020,11,0,7.25039,0,2020-11-01,Other countries
Anguilla,2020,12,0,10.53999,0,2020-12-01,Other countries
Saint Lucia,2023,11,0,3.37859,0,2023-11-01,Other countries
Saint Lucia,2021,7,0,0.00837,0,2021-07-01,Other countries
Saint-Martin (French part),2021,7,0,0.08234,0,2021-07-01,Other countries
San Marino,2023,1,0,59.77551,54.9356,2023-01-01,Other countries
San Marino,2023,2,0,28.02976,54.60457,2023-02-01,Other countries
San Marino,2023,3,0,4.73295,94.89931,2023-03-01,Other countries
San Marino,2023,4,0,1.16922,0,2023-04-01,Other countries
San Marino,2023,5,0,122.59034,145.25954,2023-05-01,Other countries
San Marino,2023,6,0,35.95095,21.8762,2023-06-01,Other countries
San Marino,2023,7,0,5.70636,0,2023-07-01,Other countries
San Marino,2023,8,0,187.82725,187.4563,2023-08-01,Other countries
San Marino,2023,9,0,20.68916,31.20943,2023-09-01,Other countries
San Marino,2023,10,0,2.06195,0,2023-10-01,Other countries
San Marino,2023,11,0,212.78911,203.10929,2023-11-01,Other countries
San Marino,2023,12,0,32.50594,21.29248,2023-12-01,Other countries
San Marino,2022,1,0,7.75512,0,2022-01-01,Other countries
San Marino,2022,2,0,7.17913,4.67888,2022-02-01,Other countries
San Marino,2022,3,0,0.11031,0,2022-03-01,Other countries
San Marino,2022,4,0,69.84341,69.73321,2022-04-01,Other countries
San Marino,2022,5,0,233.43605,233.13365,2022-05-01,Other countries
San Marino,2022,6,0,2.97726,0,2022-06-01,Other countries
San Marino,2022,7,0,27.56818,20.90026,2022-07-01,Other countries
San Marino,2022,8,0,19.05892,104.12649,2022-08-01,Other countries
San Marino,2022,9,0,0.433,15.07049,2022-09-01,Other countries
San Marino,2022,10,0,52.46774,57.37073,2022-10-01,Other countries
San Marino,2022,11,0,27.77355,0.4808,2022-11-01,Other countries
San Marino,2022,12,0,4.76749,0.016,2022-12-01,Other countries
San Marino,2021,1,0,5.29004,5.31729,2021-01-01,Other countries
San Marino,2021,2,0,19.51019,20.58631,2021-02-01,Other countries
San Marino,2021,3,0,1.89001,0.06947,2021-03-01,Other countries
San Marino,2021,4,0,61.49623,0,2021-04-01,Other countries
San Marino,2021,5,0,70.75615,71.98509,2021-05-01,Other countries
San Marino,2021,6,0,19.55066,17.7096,2021-06-01,Other countries
San Marino,2021,7,0,0.83073,0,2021-07-01,Other countries
San Marino,2021,8,0,58.8981,55.80293,2021-08-01,Other countries
San Marino,2021,9,0,1.71126,0,2021-09-01,Other countries
San Marino,2021,10,0,8.72435,8.72435,2021-10-01,Other countries
San Marino,2021,11,0,0.24713,0,2021-11-01,Other countries
San Marino,2021,12,0,84.41563,108.116,2021-12-01,Other countries
San Marino,2020,1,0,0,4.0649,2020-01-01,Other countries
San Marino,2020,2,0,4.92927,26.90315,2020-02-01,Other countries
San Marino,2020,3,0,1.08933,0.19697,2020-03-01,Other countries
San Marino,2020,5,0,57.72024,57.72024,2020-05-01,Other countries
San Marino,2020,6,0,6.37134,0,2020-06-01,Other countries
San Marino,2020,7,0,3.55306,0,2020-07-01,Other countries
San Marino,2020,8,0,0.96975,0,2020-08-01,Other countries
San Marino,2020,9,0,1.03586,0,2020-09-01,Other countries
San Marino,2020,10,0,30.02663,40.50429,2020-10-01,Other countries
Sao Tome and Principe,2023,10,0,0.94916,0,2023-10-01,Other countries
Sao Tome and Principe,2022,8,0,0.60718,0,2022-08-01,Other countries
Sao Tome and Principe,2022,12,0,0.01024,0,2022-12-01,Other countries
Sao Tome and Principe,2021,8,0,3.37551,0,2021-08-01,Other countries
Saudi Arabia,2023,1,122.18896,516.10086,399.148,2023-01-01,Middle East
Saudi Arabia,2023,2,30.411,998.12209,797.20632,2023-02-01,Middle East
Saudi Arabia,2023,3,177.464,1006.3768,708.33437,2023-03-01,Middle East
Saudi Arabia,2023,4,61.59791,450.76549,332.51519,2023-04-01,Middle East
Saudi Arabia,2023,5,44.006,172.69215,105.73065,2023-05-01,Middle East
Saudi Arabia,2023,6,152.787,321.19732,226.18021,2023-06-01,Middle East
Saudi Arabia,2023,7,179.2478,372.99956,372.99956,2023-07-01,Middle East
Saudi Arabia,2023,8,156.88966,498.68874,0,2023-08-01,Middle East
Saudi Arabia,2023,9,24.138,543.78847,178.14866,2023-09-01,Middle East
Saudi Arabia,2023,10,18.58588,81.41757,27.83511,2023-10-01,Middle East
Saudi Arabia,2023,11,54.66848,299.44843,245.083,2023-11-01,Middle East
Saudi Arabia,2023,12,88.0793,183.04987,0,2023-12-01,Middle East
Saudi Arabia,2022,1,2.31,0.37682,0,2022-01-01,Middle East
Saudi Arabia,2022,2,249.11936,25.16533,0,2022-02-01,Middle East
Saudi Arabia,2022,3,92.42498,186.0285,182.097,2022-03-01,Middle East
Saudi Arabia,2022,4,54.03178,112.66565,0,2022-04-01,Middle East
Saudi Arabia,2022,5,359.56303,421.82588,372.21076,2022-05-01,Middle East
Saudi Arabia,2022,6,58.67059,144.05172,136.67972,2022-06-01,Middle East
Saudi Arabia,2022,7,19.37256,336.84267,176.76241,2022-07-01,Middle East
Saudi Arabia,2022,8,81.2236,365.24787,120.73443,2022-08-01,Middle East
Saudi Arabia,2022,9,5.795,306.98655,141.44249,2022-09-01,Middle East
Saudi Arabia,2022,10,22.025,447.62616,205.1253,2022-10-01,Middle East
Saudi Arabia,2022,11,114.11531,328.71322,285.95563,2022-11-01,Middle East
Saudi Arabia,2022,12,193.9504,368.50497,184.93534,2022-12-01,Middle East
Saudi Arabia,2021,1,3.7,37.03,38.13654,2021-01-01,Middle East
Saudi Arabia,2021,2,92.37983,76.95345,74.09556,2021-02-01,Middle East
Saudi Arabia,2021,3,252.24175,77.44979,52.53388,2021-03-01,Middle East
Saudi Arabia,2021,4,151.30352,19.9467,0.18214,2021-04-01,Middle East
Saudi Arabia,2021,5,168.26068,321.50283,271.59629,2021-05-01,Middle East
Saudi Arabia,2021,6,61.23742,19.80538,0.264,2021-06-01,Middle East
Saudi Arabia,2021,7,167.35545,390.66523,372.40181,2021-07-01,Middle East
Saudi Arabia,2021,8,231.95278,0.00817,5.41132,2021-08-01,Middle East
Saudi Arabia,2021,9,19.9,25.91777,0,2021-09-01,Middle East
Saudi Arabia,2021,10,514.40509,151.69677,135.77226,2021-10-01,Middle East
Saudi Arabia,2021,11,110.36704,201.72799,179.11614,2021-11-01,Middle East
Saudi Arabia,2021,12,72.78832,122.32936,99.3701,2021-12-01,Middle East
Saudi Arabia,2020,1,7.5,134.21601,0.31836,2020-01-01,Middle East
Saudi Arabia,2020,2,49.32212,376.57876,335.05756,2020-02-01,Middle East
Saudi Arabia,2020,3,25.29168,109.15112,67.63587,2020-03-01,Middle East
Saudi Arabia,2020,4,83.56128,175.73155,12.395,2020-04-01,Middle East
Saudi Arabia,2020,5,99.40805,40.12841,14.6315,2020-05-01,Middle East
Saudi Arabia,2020,6,135.27284,149.5513,158.20435,2020-06-01,Middle East
Saudi Arabia,2020,7,50.85264,134.23418,131.57063,2020-07-01,Middle East
Saudi Arabia,2020,8,18.33385,78.33998,0.11237,2020-08-01,Middle East
Saudi Arabia,2020,9,153.63334,164.1992,42.77511,2020-09-01,Middle East
Saudi Arabia,2020,10,81.07977,34.80001,0.63153,2020-10-01,Middle East
Saudi Arabia,2020,11,80.71666,11.77518,0.28,2020-11-01,Middle East
Saudi Arabia,2020,12,99.53892,286.74783,270.2777,2020-12-01,Middle East
Senegal,2023,1,0,1036.0695,1036.0695,2023-01-01,Other countries
Senegal,2023,2,0,0.26142,0,2023-02-01,Other countries
Senegal,2023,3,0,1.23499,0,2023-03-01,Other countries
Senegal,2023,4,0,0.67745,0,2023-04-01,Other countries
Senegal,2023,8,0,1.57671,0,2023-08-01,Other countries
Senegal,2023,9,31.57471,0,0,2023-09-01,Other countries
Senegal,2022,4,0,0.85316,0.85316,2022-04-01,Other countries
Senegal,2022,10,0,1084.5015,1084.5015,2022-10-01,Other countries
Senegal,2022,11,0,1285.14875,1152.62951,2022-11-01,Other countries
Senegal,2022,12,35,0.20871,0,2022-12-01,Other countries
Senegal,2021,11,0,0.59308,0,2021-11-01,Other countries
Senegal,2020,3,0,0.11128,0,2020-03-01,Other countries
Senegal,2020,11,0,0.34673,0,2020-11-01,Other countries
Senegal,2020,12,0,8.9786,0,2020-12-01,Other countries
Serbia,2023,1,13.17663,772.62463,788.82461,2023-01-01,Other countries
Serbia,2023,2,0,1264.81148,1053.77052,2023-02-01,Other countries
Serbia,2023,3,15.47761,1529.68526,1463.7397,2023-03-01,Other countries
Serbia,2023,4,22.91245,752.43931,747.90145,2023-04-01,Other countries
Serbia,2023,5,65.65346,1063.81354,1869.06798,2023-05-01,Other countries
Serbia,2023,6,36.27411,711.63476,1298.18385,2023-06-01,Other countries
Serbia,2023,7,82.15075,652.02295,573.7889,2023-07-01,Other countries
Serbia,2023,8,750,820.77167,963.7162,2023-08-01,Other countries
Serbia,2023,9,13.82891,376.88988,746.13494,2023-09-01,Other countries
Serbia,2023,10,0.91,453.11232,710.25304,2023-10-01,Other countries
Serbia,2023,11,93.94956,729.09251,677.20396,2023-11-01,Other countries
Serbia,2023,12,1492.84527,1595.6485,1817.86095,2023-12-01,Other countries
Serbia,2022,1,65.63567,93.33551,19.94661,2022-01-01,Other countries
Serbia,2022,2,26.56994,116.04154,77.71484,2022-02-01,Other countries
Serbia,2022,3,0,162.12897,41.58525,2022-03-01,Other countries
Serbia,2022,4,0,286.34477,213.41664,2022-04-01,Other countries
Serbia,2022,5,0,1218.86684,1160.81043,2022-05-01,Other countries
Serbia,2022,6,0,1257.86258,1140.73294,2022-06-01,Other countries
Serbia,2022,7,80.6939,1275.21195,1411.56424,2022-07-01,Other countries
Serbia,2022,8,0,932.04216,836.09038,2022-08-01,Other countries
Serbia,2022,9,0,1957.349,1971.02626,2022-09-01,Other countries
Serbia,2022,10,130.76534,689.84282,509.77831,2022-10-01,Other countries
Serbia,2022,11,108.47107,2571.59892,2513.46238,2022-11-01,Other countries
Serbia,2022,12,122.58112,1820.58899,2034.23519,2022-12-01,Other countries
Serbia,2021,1,9.612,62.69265,76.54393,2021-01-01,Other countries
Serbia,2021,2,0,145.18193,74.99611,2021-02-01,Other countries
Serbia,2021,3,7.02978,139.89819,106.22891,2021-03-01,Other countries
Serbia,2021,4,4.42464,155.92175,46.28301,2021-04-01,Other countries
Serbia,2021,5,4.10242,143.10593,46.01257,2021-05-01,Other countries
Serbia,2021,6,30.12,164.51841,72.0816,2021-06-01,Other countries
Serbia,2021,7,2.81371,163.06326,40.83284,2021-07-01,Other countries
Serbia,2021,8,57.57629,229.31526,106.55606,2021-08-01,Other countries
Serbia,2021,9,1.95,239.95109,27.09933,2021-09-01,Other countries
Serbia,2021,10,0,209.22557,52.93111,2021-10-01,Other countries
Serbia,2021,11,0,169.26132,37.59503,2021-11-01,Other countries
Serbia,2021,12,0.31822,306.45576,107.50765,2021-12-01,Other countries
Serbia,2020,1,8.46212,31.14321,3.44589,2020-01-01,Other countries
Serbia,2020,2,12.79179,319.8816,124.30043,2020-02-01,Other countries
Serbia,2020,3,47.93555,86.03943,35.13206,2020-03-01,Other countries
Serbia,2020,4,0,275.2778,219.27102,2020-04-01,Other countries
Serbia,2020,5,4.46193,160.68868,99.00272,2020-05-01,Other countries
Serbia,2020,6,21.66667,437.15367,402.86561,2020-06-01,Other countries
Serbia,2020,7,0,267.67243,214.15652,2020-07-01,Other countries
Serbia,2020,8,9.19698,452.23534,423.43684,2020-08-01,Other countries
Serbia,2020,9,9.25613,196.68867,170.28951,2020-09-01,Other countries
Serbia,2020,10,9.30505,248.01193,174.66578,2020-10-01,Other countries
Serbia,2020,11,0.0774,108.19393,45.129,2020-11-01,Other countries
Serbia,2020,12,0.90405,115.71663,42.97611,2020-12-01,Other countries
Seychelles,2021,2,1.01,0,0,2021-02-01,Other countries
Seychelles,2021,3,28.89,0,0,2021-03-01,Other countries
Seychelles,2021,5,46.04208,5.00047,0,2021-05-01,Other countries
Seychelles,2021,7,0,0.00884,0,2021-07-01,Other countries
Seychelles,2021,10,0,7.23491,0,2021-10-01,Other countries
Seychelles,2020,11,0.65,0,0,2020-11-01,Other countries
Sierra Leone,2023,1,0,0.19427,0,2023-01-01,Other countries
Sierra Leone,2023,3,0,6.94948,0,2023-03-01,Other countries
Sierra Leone,2023,5,0,9.35657,0,2023-05-01,Other countries
Sierra Leone,2023,6,0,3.87241,0,2023-06-01,Other countries
Sierra Leone,2023,7,0,10.21354,0,2023-07-01,Other countries
Sierra Leone,2023,8,0,0.02991,0,2023-08-01,Other countries
Sierra Leone,2023,9,0,0.77963,0,2023-09-01,Other countries
Sierra Leone,2023,11,0,3.0806,0,2023-11-01,Other countries
Sierra Leone,2023,12,0,136.27876,0,2023-12-01,Other countries
Sierra Leone,2022,3,0,51.85828,51.85828,2022-03-01,Other countries
Sierra Leone,2022,4,0,0.72091,0,2022-04-01,Other countries
Sierra Leone,2022,5,0,1.93399,0,2022-05-01,Other countries
Sierra Leone,2022,6,1.3,43.05611,41.29303,2022-06-01,Other countries
Sierra Leone,2022,8,0,1.16903,0,2022-08-01,Other countries
Sierra Leone,2022,9,0,1.22888,0,2022-09-01,Other countries
Sierra Leone,2022,10,0,1.40566,0,2022-10-01,Other countries
Sierra Leone,2022,11,0,5.60518,0,2022-11-01,Other countries
Sierra Leone,2022,12,0,10.36904,0,2022-12-01,Other countries
Sierra Leone,2021,1,0,0.04392,0,2021-01-01,Other countries
Sierra Leone,2021,2,0,0.05216,0,2021-02-01,Other countries
Sierra Leone,2021,3,0,0,1.34753,2021-03-01,Other countries
Sierra Leone,2021,5,0,39.60293,0,2021-05-01,Other countries
Sierra Leone,2021,7,0,2.01736,0,2021-07-01,Other countries
Sierra Leone,2021,11,0,213.88519,213.88519,2021-11-01,Other countries
Sierra Leone,2021,12,0,0.02098,0,2021-12-01,Other countries
Sierra Leone,2020,5,0,1.59233,0,2020-05-01,Other countries
Sierra Leone,2020,8,0,2.02764,0,2020-08-01,Other countries
Sierra Leone,2020,9,0,0.06632,0,2020-09-01,Other countries
Sierra Leone,2020,11,0,1.3810500000000001,0,2020-11-01,Other countries
Sierra Leone,2020,12,0,0.19061,0,2020-12-01,Other countries
Singapore,2023,1,2313.7945,560.30426,253.49113,2023-01-01,Other countries
Singapore,2023,2,10.35521,907.0625,23.9453,2023-02-01,Other countries
Singapore,2023,3,4.52257,413.44155,51.03832,2023-03-01,Other countries
Singapore,2023,4,0,980.12878,228.03266,2023-04-01,Other countries
Singapore,2023,5,18.16,232.53244,488.39468,2023-05-01,Other countries
Singapore,2023,6,18,248.8571,311.38876,2023-06-01,Other countries
Singapore,2023,7,178.65641,779.73137,417.88008,2023-07-01,Other countries
Singapore,2023,8,0,504.46169,168.29196,2023-08-01,Other countries
Singapore,2023,9,9.68079,584.21836,228.60358,2023-09-01,Other countries
Singapore,2023,10,0,883.79147,1873.73066,2023-10-01,Other countries
Singapore,2023,11,0.1,670.84138,214.10727,2023-11-01,Other countries
