codes,level,eng,rus,arm,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,nrow,group,account
3.5.2.,4,Net acquisition of financial assets,Чистое приобретение финансовых активов,Զուտ ֆինանսական ակտիվների ձեռքբերում,0,0,0,0,-5.58,-15.21,-10.76,-10.569999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46925,4.245,5.613111999999999,5.727024,4.405349999999999,6.2835,4.6891,6.437024999999999,5.72175,6.279,5.42165,4.9205000000000005,8.750063934079536,8.169571740983345,8.449584260717394,9.84070695660371,7.721365460452939,5.16534099146372,5.121634131590056,5.74089177229225,7.947633656454087,5.600167833137354,5.042546230636784,4.882403315277298,4.806083600998164,2.5980150092632606,6.654802271530736,8.310961032444094,4.394131902360977,5.487557699053793,6.270430438407813,6.823326001019934,5.171041664154783,4.758614469915115,4.597075520291906,7.646802251445385,6.291817170558424,5.077734278899234,4.384060723920985,1.8378161502297177,3.299399677073655,1.6797098918786997,2.2953688395120846,3.7443253864242196,2.282476904787439,2.4139463444993083,5.4468038358070405,2.5887538859592527,3.373898415601299,1.726775615901745,6.339254573529104,5.595372870590246,-1.766074221467125,-0.06501185445886398,0.4252222087035276,2.6424258518038455,1.1142932542115718,9.658496592075627,0.3281947808720349,-11.406865729269231,-5.310147040259047,9.965326520629057,24.59505537278265,28.75035838067528,-9.59630794995005,4.956753674473667,-0.0652106943987456,-13.121577939823524,2.3460739114157874,8.5297501347264,-2.3217034701319172,29.271943020268523,25.95047111237623,-28.387021630908997,17.743975445111293,-42.418665404317395,-3.1081674187251416,17.706001493247523,10.379210754674155,-27.162926084508893,16.126169758182996,17.938782807143312,10.288561567671556,46.16880767904529,-31.161989011793978,21.500864045081634,-7.321694991006395,-43.4313020196084,18.700995831012087,-35.5051145758431,34.71230897031389,-5.122873866622445,36.88796655409385,27.88823233956891,40.16357970956802,-20.748366626322102,68.65938909833872,-4.3265662831566125,17.626134544644344,11.25436685528284,322,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Central bank,Центральный банк,Կենտրոնական բանկ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16017344092046257,0.2774918409833452,0.0013652607173948676,0.015306956603708856,0.022243435452939983,0.006903691463719309,-0.2130728184099436,0.5729411722922503,1.2251075506380866,-0.09730208231764734,-0.07140789591321603,0.3626687277602972,-0.2551138990018365,-2.34618499073674,0.023302271530735674,0.599903532444094,0.027782622360977498,-0.4707862209462063,0.5399256384078137,-0.3699705189800658,-0.2862223358452157,0.3508224699151158,0.03952052029190605,0.0152702514453842,0.30262037055842483,0.7882022788992344,-1.053937276079013,-0.7111102497702825,0.819399677073655,-0.7202901081213001,0.5853688395120848,1.55432538642422,-0.11152309521256082,-0.6556536555006918,2.1960038358070406,-1.1900461140407472,0.2255797356012993,-2.3619622920982546,1.8965480095291039,1.2630698585902462,-0.9294893814671248,0.22202761754113604,-0.14263702729647315,-2.1366154841961538,0.1374691542115716,9.965876358536155,0.08294005023614887,-10.52267107738977,0.017371486765552852,0.1582945747257691,-0.05779397481196596,-0.14144818220181354,0.08141279030037656,-0.001687882754863555,-0.03579609216148745,-0.046076850209145113,0.10713760440112557,-0.020313910579839563,-0.06842614419790939,0.371718392775158,-0.29464077479536854,-0.013295233588586001,-0.03588541524071732,-0.028205468108625134,5.039807268309508,0.029529491270492016,-0.17793324205297925,-4.726836767891236,0.07173678949617192,-0.08994344445564922,0.05137188985136088,0.01011795657951745,-0.03116220111963503,0.1302512598002805,-0.12259959742185239,-0.03891432879106911,0.10271427042393257,-0.06298607534325606,0.4475024961243473,-0.5219043357327121,0.08569249013157894,-0.022653086853156187,0.5020513544929524,2.3890749566092313,-2.9448559520110043,0.06572887568154216,1.5729890813607557,0.6861512836515834,323,3. FINANCIAL ACCOUNT,account
3.5.2.,4,"Deposit-taking corporations, except central bank","Депозитные организации, за исключением центрального банка","Ավանդային կազմակերպություններ, բացի կենտրոնական բանկից",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13484082646052786,-0.29718935736411384,-1.2082544358794602,-0.4730389940149832,1.4359396171801646,0.0967069896672395,3.521902465994403,-2.4699007423551724,0.28484590603086946,3.991204608881248,-4.402471649023359,-2.976447603207241,0.19263396851498832,3.2162288186080987,-0.25030872400051046,-2.174831182839364,1.1822736462357726,1.4782176419385653,-1.6553284067208376,-0.5419617266670811,0.856926452254876,0.3701673609417396,1.5072087556222193,1.799539829161182,-1.274126056901161,0.8088691066047938,-2.0790131554467814,-0.8160532257686731,6.4431996467157155,7.153785253835263,-6.040015317848445,-0.256921820188006,2.7185978177186985,9.809937226474151,-7.763918894291557,8.086615963633358,62.82360367025078,-5.393325061134785,-2.511802543816806,6.614507665291525,0.3507297255257903,-1.4615514711363036,-17.78368130035033,324,3. FINANCIAL ACCOUNT,account
3.5.2.,4,General government,Сектор государственного управления,Պետական կառավարում,0,0,0,0,0,0.02,-0.08,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087381,1.0441318,0.2703999,0,-0.0573624,-0.0261506,-0.19646077,-0.44659504000000005,-1.36706553,-0.29625783,-0.27334304,-0.56506323,-0.1283215,-0.30779141,-0.25907661,-0.16359302,10.92785376553359,3.4241607615244942,3.5212527791882016,-2.441778537721322,-15.178021490000003,0,0,0,0,0,7.318292826358291,0,-7.311100781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Other sectors,Прочие секторы,Այլ հատվածներ,0,0,0,0,-5.58,-15.23,-10.68,-10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46925,4.245,5.613111999999999,5.727024,4.405349999999999,6.2835,4.6891,6.437024999999999,5.72175,6.279,5.42165,4.9205000000000005,8.910237375,7.8920799,8.448219,9.825400000000002,7.699122024999999,5.1584373,5.33470695,5.1679506,6.722526105816001,5.697469915455001,5.11395412655,4.519734587517,5.0611975000000005,4.9442,6.6315,7.7110575,4.36634928,5.95834392,5.730504799999999,7.19329652,5.4572639999999994,4.407792,4.557555,7.631532,5.989196799999999,4.2895319999999995,5.4379979999999986,2.5489264,2.48,2.4,1.71,2.19,2.394,3.0696,3.2508,3.7788,3.14831868,4.088737908,4.442706564,4.332303012000001,-0.8365848400000002,-0.287039472,0.5678592360000008,0.6916603359999993,-0.06730769999999975,-0.44293884000000006,0.5424440879999999,0.3814221840000007,-4.828328933009617,8.567553098723124,25.002737397927376,26.73696962688269,-6.911562167895254,4.946938691197661,-3.455555981118506,-8.544707940591021,5.5231753202219025,8.616506686791253,-5.305913124542107,18.222679585960286,24.99578230848647,-33.077252822744384,18.743421756134765,-25.557110039487924,-7.606012960367568,16.819545549722154,10.186976635785394,-23.943298072239877,14.254893139525642,11.98455948214183,9.428320571215401,55.548803658912554,-30.31477358490567,14.927413138565639,-14.352880647419806,-37.35237237296889,18.85520338077616,-38.16072631821854,24.454869247715393,3.162949363401823,28.715658100328913,-34.91271824382872,45.05485341620985,-20.625639039114528,64.9897373850582,-4.743024884363945,17.51469693441989,28.351896871981587,326,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Net incurrence of liabilities,Чистое принятие обязательств,Զուտ պարտավորությունների ստանձնում,0,0,0,0,0,0,0,0,26.7,11.2,9.8,11.3,7,15,13,18,21.4,8.9,17.299999999999997,4.8999999999999995,11.73,18.79,38.59,22.608,16.1,5.268999999999998,17.83,22.526,17.289,28.068999999999996,24.78,22.05,8.84,16.34,9.293000000000001,13.4251,2.1425591091589786,3.8671288397047032,4.013214357311636,9.875403553285572,4.237139457893957,22.911043555435054,4.826004971243403,14.351903220071366,6.402208129455014,18.62500910582633,-3.515579745852523,2.0416130837827806,11.825391391657522,-6.285020495331729,-10.340947468771754,-5.821250545340539,0.6011205092113449,-7.8647489585471035,0.009458964122375473,-32.15548778835883,4.169419615071401,21.537854351787306,-56.87075504866369,-49.11644977342769,-1.6893942350180908,9.436061913750024,5.988577618243415,-11.025235925088435,15.533163204183056,39.994864353779825,2.253946332523564,-7.781640524681607,-0.231644765303613,3.3033271608888066,-1.6853406483670748,12.746418745857378,0.7209839953676319,2.840104454799667,20.370292153442012,3.246584745017987,25.370471687262302,24.878396897586498,9.627238516800071,2.165857161215347,-0.25772525537114516,-2.4614558011947905,9.679347723237292,1.5936528721958434,-15.255586663306406,1.9325685587163925,0.21078997941473965,20.75506983582013,-8.618234694447253,29.81948458582648,-2.714456141377183,2.3029579794300084,-0.2662171176414181,-21.988212970439285,27.62669945861674,18.321365494215797,16.389603500268915,-14.751236444328782,5.35696587454048,2.2174879120888336,14.612941934237451,-10.64293484054861,16.622415421935003,-7.410259244291415,3.3412858561195686,-16.400703760633068,15.965616538279027,-18.54672879255507,4.408381485439028,38.73522015654672,13.449937504427908,-13.98198958664031,36.247878574918246,81.45202641546857,-34.42934213978656,-41.52514646559981,30.33374673942447,-37.3269516042057,-2.5668251853520094,29.183318142887394,107.52619278939473,-57.30100035199415,32.148943442124434,39.128478149467654,327,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Central bank,Центральный банк,Կենտրոնական բանկ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054440890841021154,-0.019871160295297164,0.014214357311635012,0.005403553285572278,0.003139457893957912,0.058443555435050434,0.03600497124340373,0.08190322007136641,-0.18779187054498567,-0.016990894173668367,0.024420254147478754,-0.022386916217219322,0.009391391657523394,0.00797950466827159,-0.0082474687717537,-0.015250545340538893,0.025120509211345725,-0.004748958547103001,-0.005541035877624207,0.02951221164117182,-0.03958038492860007,0.008854351787307622,2.449513363029517e-4,0.23585022657230825,-0.2363942350180901,1.2790619137500243,-1.3380223817565837,0.07476407491156695,-0.07683679581694369,-0.0051356462201777595,0.023946332523564182,0.12835947531839334,-0.07154541100242574,-0.03887607775535386,-0.05440885375648555,0.13472510801072124,-0.0477933125523679,-0.031857050960332936,-0.04235127657799019,0.006828360957988623,-0.007008289657693915,0.00278621666649497,-0.003453456879928434,0.14098240711534735,-0.08613165127114474,-0.05319582496592753,0.0085988669815655,0.04164908337754102,-0.04783461640384356,0.0030147049378871256,0.06888838935399538,0.018578561314306564,-0.04868579343190989,0.008212525224288607,-0.029395031818235818,0.02391064578479197,0.006964513244947272,-0.0104983229038991,0.012044959103026921,0.027436520510454965,-0.01710626585344267,-0.0030479795913960325,0.01048679426852195,0.04248241659246606,-0.023079832998425365,-0.03289044700086633,0.05540646672738533,0.03774251175081901,0.04170940236633685,-0.05377744936934285,-0.037664681178995796,0.052355142137685134,0.008674912502591735,-0.09277294111578772,0.010069533174086737,0.028484004409836734,0.027144921585835823,-0.027017376254759407,0.0010409321964751856,1.8922546473745527,12.924341231907896,-15.989687927877885,-0.06368885816366486,-0.006937128914601928,0.5406961359178788,-0.540208331223029,-0.016155465269693435,0.212502283230552,328,3. FINANCIAL ACCOUNT,account
3.5.2.,4,"Deposit-taking corporations, except central bank","Депозитные организации, за исключением центрального банка","Ավանդային կազմակերպություններ, բացի կենտրոնական բանկից",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.356512203328863,9.162616996535727,-0.007297361381697553,3.8667568801108447,3.4192833945930974,11.547435867661545,0.21292990694380884,-0.5204280898480368,2.6759071434686192,4.5303737927786845,-6.533993989179219,3.139624965656928,-8.67220864092527,-4.830255778951344,-5.701768928445754,2.704045399402252,-4.809388107945521,-1.8427553426609062,0.48237132022409007,-2.1371094087531852,0.45634153536690447,2.6182413149126402,-2.359930193708088,5.344708796531101,-1.8800016100528463,2.2940647540648027,4.277828060450342,0.7635259799445222,2.668007333859603,7.431452543553173,-7.0653399054595525,-2.705258829591986,0.9234688138378347,12.663385694335487,-2.919316316436089,6.179543665411333,3.122192630468851,3.502916188473346,19.939241059753133,7.685036787872015,-22.554446214691406,-4.227961881379506,-1.0039317473941758,329,3. FINANCIAL ACCOUNT,account
3.5.2.,4,General government,Сектор государственного управления,Պետական կառավարում,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Other sectors,Прочие секторы,Այլ հատվածներ,0,0,0,0,0,0,0,0,26.7,11.2,9.8,11.3,7,15,13,18,21.4,8.9,17.299999999999997,4.8999999999999995,11.73,18.79,38.59,22.608,16.1,5.268999999999998,17.83,22.526,17.289,28.068999999999996,24.78,22.05,8.84,16.34,9.293000000000001,13.4251,2.1969999999999996,3.8870000000000005,3.9990000000000006,9.870000000000001,4.233999999999999,22.852600000000002,4.789999999999999,14.27,6.589999999999999,18.642,-3.540000000000002,2.064,11.815999999999999,-6.293,-10.3327,-5.806,0.5759999999999992,-7.86,0.01499999999999968,-32.185,4.209000000000001,21.529,-56.870999999999995,-49.3523,-1.4530000000000007,8.157,7.326599999999999,-11.100000000000001,15.61,40,2.2299999999999995,-7.91,-0.16009935430118727,3.3422032386441605,-1.6309317946105892,12.611693637846656,0.7687773079199998,2.87196150576,20.41264343002,3.2397563840599988,25.377479976919997,24.87561068092,9.63069197368,2.0248747541,-0.1715936041000004,-0.05174777289999988,0.5081318597200001,1.5593011501999998,-19.074508927013408,-1.4897295408145919,-11.4055342776008,20.523561367562014,-8.049120811167306,27.135364917133572,-7.215434902337631,8.813041322824436,-3.4128065965432937,-13.305506006610116,32.44491027846506,23.995697902151097,13.702664366720107,-9.938800356791866,7.189234422932864,1.6926341752722776,16.77313117598906,-11.066385928914649,13.948767640294976,-5.088071562334146,-2.0451323427778694,-14.466924701210878,13.70921646539322,-22.876911995143097,3.6361805929919138,36.1599857638029,6.008415427700648,-6.945133685590595,38.92599248292439,80.55557497788548,-47.093768766318526,-40.49808479653827,11.229861842105239,-24.459456306796667,-6.006052515661691,9.251014212048862,99.30045986560484,-34.20634580607972,36.39306078877363,39.919907613631274,331,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Other accounts receivable/payable,Прочая дебиторская/кредиторская задолженность,Այլ հաշիվներ ստացվող/վճարվող,-4.459999999999999,-10.63,7.65,5.47,0.77,0.01,-0.03,0.009999999999999995,0,0,0,8.19,5.33,-0.49000000000000005,2.46,5.96,0.36,-0.97,0.66,-2.5999999999999996,-1.46,3.9699999999999998,3.6100000000000003,-15.017999999999999,0.55,-0.19999999999999996,-0.24,-0.04000000000000001,-6.295000000000001,-3.495,-3.915,-4.81,-2.834890884025925,15.70738590787826,-4.857378851406891,-7.151596433264251,-6.883526388993885,-5.303378636876026,-18.81774443930518,-20.800199323850872,2.4773054261352456,-0.7899925004299378,20.395448999196063,0.31434100773585427,8.612606775627523,0.321103998772289,-3.680385386458456,-1.9761462116837802,12.92747789993322,2.5081126059502155,1.1653111840486141,3.260934349786802,-2.1890709002461373,3.578029223133014,-9.956236452346795,15.482299947330421,-2.711551812209465,-2.096304705061511,0.5611572802427465,-6.5480677647021,-16.724282902845633,-3.958414117400377,11.901988187739152,-8.437991625634478,8.478762968602183,5.699112044041289,28.23410471341909,-3.926688468895908,-5.282666028926345,-11.754636142430705,-5.517184800637522,5.179484078618932,14.677122095950416,-20.663009732191746,0.6140830020660815,-1.5789802512250675,-26.045301568740886,34.022547517326466,-1.2480818663451048,-37.01829052007518,12.508795705446873,-7.377708105944299,-16.8602328408829,-7.4544035101024235,-3.5328788214652764,-4.167105126570228,12.210406946957452,4.749589574499462,-2.5994247590217494,3.1752107549288144,7.265222958370747,0.20947342849109574,-0.9662174169846092,-10.350493819868536,18.23886523416697,-5.403327863580105,1.1725170245078205,-10.217738559837223,-2.3969235571607306,17.02692653315618,-6.7869634935715535,-10.666659509785038,-21.588416355340605,-4.751579222643966,3.7589015888698016,-19.175136127327274,21.448025024688757,7.787005305891155,-14.74003613415113,0.2313061487269652,-1.6016431643007092,-20.53691245890314,17.909251566983325,-6.211922897882962,16.89664134964275,-31.77303529183019,27.761069037567545,15.08758249234263,-8.918916612756743,1.1145994133891572,2.499970659635789,-42.383877058589235,3.506850309015718,-41.38848827866626,332,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Net acquisition of financial assets,Чистое приобретение финансовых активов,Զուտ ֆինանսական ակտիվների ձեռքբերում,0,0,0,0,0,0.01,-0.03,-0.05,0,0,0.01,8.43,-1.96,0.05,1.15,-0.17,-0.58,-0.18,1.29,-0.72,-0.74,0.51,0.47,0.05,0.37,-0.35,-0.16999999999999998,0.03,0.020000000000000004,-0.05,0.91,0.13,0.18271718513559165,-0.028796842906739454,-0.3119760659843665,-0.1834154946542156,-0.06631328657062935,0.3509948114270509,1.119348507828214,0.25151792697519193,-1.0674662714878755,0.05166800493472304,-0.43731034108184946,-0.71406966988925,-0.39482108032815044,0.5650268808382634,0.21931357546558072,1.2809943992908117,1.0329705919186654,1.7358566935210131,-0.03273688625556846,-0.5067538201713963,1.124755003693342,-3.796710948154165,0.007437132957254483,1.082871313012024,-1.3761049097819456,3.040750640494911,2.138311341744272,11.18301182091275,-3.02882946813901,-3.9783766218591303,-1.3238017801029849,-4.31749056564361,1.9178116008166395,12.29833524140796,29.111206991935582,-4.750832851461199,-2.8077539321894474,1.7544985751907802,4.828922073180146,3.957274500395954,8.898011203488057,-0.6853639090269539,4.879392383843438,0.43695755434477146,-24.00925531294355,35.556453176489775,0.8896616094271039,-8.461651653320173,8.529145367619744,-15.647343349703979,-4.880152611979089,0.7052991464828593,-2.9718768771885626,5.048465009170239,13.994378400309827,-1.1639950514370252,-3.9325645720132667,-2.7942449373859226,5.901494440658178,-0.2256213986442135,0.3567868455386505,-4.36356170986233,3.678805941354211,-5.594571293829485,-0.6817714806054167,1.6800865877110311,1.8161879048507443,3.389579165923763,-2.2955755594982383,-2.5319175659185658,-3.3314147585621545,-0.5507058528457243,0.27243094852128596,1.2474126573783892,0.6750855092344372,4.554534199332297,-8.416198784438665,0.7820155837574956,1.5616057274854356,1.7037735954016242,0.510814738226504,-2.962039357151317,8.116472351747268,-1.891222871964452,4.329844545712577,-1.7666667652378716,3.4214398232374177,-1.4490719794574027,17.062875416186138,-1.771772295997389,15.16208138401533,-23.773066930480468,333,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Central bank,Центральный банк,Կենտրոնական բանկ,0,0,0,0,0,0,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,-0.03,0,0.01,0.04,0.04,0.02,0.02,-0.025,-2.77610272726026e-4,0,0.8940154284292998,-0.15286379254790378,0.03047791167491108,0.04010193368069481,-0.7886240812834047,-1.7712953192120957e-10,1.7691938459357755e-10,0.1970292164796282,-0.010283809899998008,-0.20714632572198577,-2.2023863343764423e-6,0,0,0,0,0,0,-2.6735054395708785e-10,2.7820992316504327e-10,0,1.1527055217295312,0.9458249639204797,0.19670056137472727,-2.4418635398915898,0,0,0,0,0.8939567612142053,-0.8666143024586153,0,0,0,0,0.19290963387298846,-0.18793415713135206,-8.443824592273227e-4,0.04836061911783911,-0.0474228783825803,0.0704855377221908,-0.0689176353738865,0.10140862859515438,-0.09838743188958914,-0.0022424129797403453,0,0.29795729835035506,-0.07729323886398708,-0.21568854216408873,0,0.11647844790452792,0.00207106098226586,-0.10751406292113956,0,0,0,9.709443279515955e-4,-9.784971087881636e-4,9.746338485485816e-4,-9.607627994346727e-4,0,0.0011188291809248983,-0.0011084894442165121,0,0,0,0,0,0.002362604980501332,-0.0023866998144346134,0,0,0,0,0,0,0.0013571303026806663,-1.492568945822456e-4,-0.0013159757010901224,0,0.0015680558579776482,-0.0017270333300704781,0,0,0,0,0,334,3. FINANCIAL ACCOUNT,account
3.5.2.,4,"Deposit-taking corporations, except central bank","Депозитные организации, за исключением центрального банка","Ավանդային կազմակերպություններ, բացի կենտրոնական բանկից",0,0,0,0,0,0.01,-0.03,-0.05,0,0,0.01,0,-1.96,0.05,1.15,-0.17,-0.58,-0.18,1.29,-0.72,-0.74,0.51,0.47,0.05,0.37,-0.35,-0.18,0.01,0.05,-0.05,0.9,0.09,0.14271718513559165,-0.048796842906739454,-0.3319760659843665,-0.15841549465421562,-0.06603567629790333,0.3509948114270509,0.2253330793989142,0.4043817195230957,-1.0979441831627865,0.011566071254028228,0.3513137402015552,-0.7140696697121205,-0.3948210805050698,0.3679976643586352,0.22959738536557872,1.4881407250127974,1.0329727943049998,1.7358566935210131,-0.03273688625556846,-0.5067538201713963,1.124755003693342,-3.796710948154165,0.007437132957254483,1.0828713132793746,-1.3761049100601555,3.3451501125582634,0.7535753843257682,10.360118573748618,-2.9618755663465803,-2.5362348728150543,-0.6414520515183164,-4.470095392104713,2.4578116008166395,10.28833524140796,16.807250230721376,0.9957814509974166,-3.8353302567837044,1.801171092197583,4.636758003544653,-2.809376464149727,8.107364118007782,-2.9381981328718196,6.670856797604361,0.1426716406672685,-24.415909025619126,35.097666287795775,0.6003003215991732,-8.809460281915326,8.62231230232514,-16.091048929443367,-5.416636982724691,0.5017269843231861,-2.963993887143874,5.400544672134355,1.3357940428352817,-4.664237835216591,-2.0478296221043673,-0.9897368565217631,3.1850809489195497,2.4985142268814213,1.737478426407939,-4.442313307820568,3.0469019454009625,-5.7811797503040525,-0.8553112290384959,1.3727736172771114,2.03903709148421,2.331014897603734,-2.877147554127237,-0.9705317721375102,-3.749175129808673,-1.6664051441818546,0.04140781043085129,0.6163427357228479,2.0431125324337547,2.61327994904484,-8.428599870830224,1.8535171021832983,0.7961972176390758,2.370841302288799,0.4438098755456202,-2.4222294823953896,6.450605338720074,-1.6461711410432807,5.185403671216488,-1.7637436540332105,1.4006652200824306,-3.7493529353255703,17.835873003258897,-3.7576919351811116,11.95008769194513,-24.99527068048225,335,3. FINANCIAL ACCOUNT,account
3.5.2.,4,General government,Сектор государственного управления,Պետական կառավարում,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,3. FINANCIAL ACCOUNT,account
3.5.2.,4,Other sectors,Прочие секторы,Այլ հատվածներ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3043994720633524,0.23203043568897225,-0.12293171675634859,-0.26365446316715735,0.9997217908475137,-0.6823497285846685,0.15260482646110285,-0.54,2.01,11.41,-4.880000000000001,1.027576324594257,-0.04667251700680272,0.1921640696354931,6.766650964545681,0.597737451607288,2.440768380976218,-1.7906200313016947,0.24592529455966386,0.4540765910581541,0.38830135097181007,0.3582789232018172,0.24639999999999998,0.005220497184193151,0.44594799271912905,0.5364843707456026,-0.09438513619068184,0.0694102488192981,-0.13639112080002752,12.658584357474545,3.383764335875038,-1.8868060108911653,-1.69699401794302,2.7164134917386287,-2.724135625525635,-1.3806915808692886,0.07778065363028683,0.6328824930620369,0.18563382262601805,0.1745005112325138,0.30731297043391964,-0.22396801581439035,1.0596727577642457,0.5815719946289983,-1.5613857937810556,0.4177603712465182,1.1156992913361303,0.23102313809043468,0.6287073166750399,-1.365640323384883,1.9412542502874566,0.012401086391559471,-1.0715015184258028,0.7654085098463599,-0.6670677068871746,0.06700486268088379,-0.5411670050586078,1.666016269921776,-0.2437357552200811,-0.8555591255039104,-0.004491167062638524,2.0225016364850577,2.3002809558681676,-0.7729975870727599,1.9859196391837226,3.2119936920702004,1.2222037500017828,337,3. FINANCIAL ACCOUNT,account
