codes,level,eng,rus,arm,nrow,group,account,date,value,value_yoy
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2009-06-30,2.8429124999999997,9.342824876399998
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2009-09-30,2.03606845344,9.3428248764
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2009-12-31,2.39631392296,9.4428248764
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2010-03-31,2.78,10.0552948764
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2010-06-30,2.78,9.992382376399998
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2010-09-30,2.9299999999999997,10.88631392296
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2010-12-31,3.33,11.819999999999999
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2011-03-31,6.178493900256733,15.218493900256732
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2011-06-30,6.436532456375839,18.87502635663257
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2011-09-30,6.523389564813348,22.468415921445917
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2011-12-31,5.767107742194732,24.90552366364065
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2012-03-31,6.362379136961978,25.089408900345894
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2012-06-30,6.71301391051642,25.365890354486478
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2012-09-30,7.409817843715034,26.252318633388164
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2012-12-31,5.712343786423755,26.197554677617187
1.1.2.11.,4,Government goods and services n.i.e.,"Государственные товары и услуги, не отнесенные к другим категориям",Պետական ապրանքներ և ծառայություններ,133,1. CURRENT ACCOUNT,Արտահանում,2013-03-31,6.734629864773957,26.569805405429165
